,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
ELF,491765793.0680008,-27042701.459470868,-5.212463123623534,-2704.270145947087,155.72324310665834,-2548.5469028404286
NULS,110779988.87649556,,,,35.07974605460607,
WTC,72008490.54782327,-3955002.67500636,-5.206451819434954,-395.500267500636,22.802309224000087,-372.6979582766359
STRAT,174270056.15499,-9515874.147537738,-5.177694577530378,-951.5874147537738,55.18459946457055,-896.4028152892033
POWR,696110297.383228,-37427487.33693528,-5.102325758340243,-3742.7487336935283,220.43125934435858,-3522.3174743491695
AION,512607287.5305005,4635105.26469928,0.9124722625606152,463.51052646992804,162.32293986198175,625.8334663319098
NAS,79911941.37355013,-4394438.987164035,-5.212463123623556,-439.44389871640357,25.305027004831985,-414.1388717115716
Currency Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,17556200.000000004,51350.00000000745,0.29334727232741553,5.135000000000745,-5.531514325633098,-0.3965143256323529
XLM,19178623630.000004,11800348.000003815,0.06156652996893719,1180.0348000003814,-6042.698952807011,-4862.664152806629
LTC,60616861.000000015,406086.00000002235,0.6744407458632251,40.608600000002234,-19.098838871533147,21.509761128469087
BCH,17640138.000000004,50413.00000000745,0.2866048218491679,5.041300000000746,-5.55796106521598,-0.5166610652152341
BSV,17638686.000000004,50025.00000000745,0.2844161929097755,5.002500000000746,-5.557503576761713,-0.5550035767609671
DASH,8649295.000000002,57375.000000003725,0.667778564046273,5.737500000000373,-2.7251739669818487,3.012326033018524
XMR,16815461.000000004,64252.00000000931,0.38356634437555215,6.425200000000932,-5.298126212598664,1.127073787402268
ZEC,5966356.000000001,200450.00000000186,3.4764701332280046,20.045000000000186,-1.8798477851600566,18.16515221484013
IOT,2779530283.0000005,9.5367431640625e-07,4.440892098500626e-14,9.5367431640625e-11,-875.7596506616192,-875.7596506615238
DOGE,118404131673.00003,388826465.0000763,0.3294712192751348,38882.64650000763,-37306.14543940871,1576.5010605989155
BTG,17413924.000000004,7.450580596923828e-09,4.440892098500626e-14,7.450580596923828e-13,-5.486686758608698,-5.486686758607953
HC,43529781.00000001,1.4901161193847656e-08,4.440892098500626e-14,1.4901161193847657e-12,-13.715132385890538,-13.715132385889047
DGB,11476387786.000002,114169524.00000381,1.0048172052972593,11416.952400000382,-3615.919358675552,7801.03304132483
BCD,153756875.00000003,8.940696716308594e-08,6.661338147750939e-14,8.940696716308595e-12,-48.44490019064933,-48.44490019064039
NANO,133248289.00000003,7.450580596923828e-08,6.661338147750939e-14,7.450580596923828e-12,-41.98316375238373,-41.98316375237628
XZC,6868563.000000002,202875.00000000466,3.0435717963397835,20.287500000000467,-2.16411037872737,18.1233896212731
ZEN,5882463.000000001,199713.00000000186,3.514372442919389,19.971300000000188,-1.8534152239383612,18.11788477606183
PIVX,56781166.000000015,2.2351741790771484e-08,4.440892098500626e-14,2.2351741790771486e-12,-17.89030844688207,-17.890308446879835
XVG,15172086051.000004,7.62939453125e-06,4.440892098500626e-14,7.62939453125e-10,-4780.340355022419,-4780.340355021656
ETH Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
TRX,66682072191.0,21181949.0,0.03177567674703674,2118.1949,-5560.572414206015,-3442.3775142060153
BNB,144443333.0,0.0,0.0,0.0,-12.045030793211893,-12.045030793211893
LINK,350000000.0,0.0,0.0,0.0,-29.186260729833492,-29.186260729833492
VET,55454734800.0,0.0,0.0,0.0,-4624.332424504488,-4624.332424504488
ZIL,8279187391.0,40746500.0,0.4945899417025945,4074.65,-690.3957766425026,3384.2542233574977
MANA,1050141509.0,0.0,0.0,0.0,-87.57058252827082,-87.57058252827082
ZRX,584285404.0,350988.0,0.06010743507880445,35.098800000000004,-48.723160405086,-13.624360405085994
BAT,1239066787.0,9117698.0,0.7413069436404962,911.7698,-103.32493230588302,808.444867694117
OMG,140245398.0,0.0,0.0,0.0,-11.694967863392195,-11.694967863392195
IOST,12013965609.0,0.0,0.0,0.0,-1001.8363790386479,-1001.8363790386479
REP,11000000.0,0.0,0.0,0.0,-0.9172824800804812,-0.9172824800804812
SNT,3470483788.0,0.0,0.0,0.0,-289.4012705577948,-289.4012705577948
GNO,1104590.0,0.0,0.0,0.0,-0.09211100497019079,-0.09211100497019079
AE,233020472.0,0.0,0.0,0.0,-19.431417860516756,-19.431417860516756
QASH,350000000.0,0.0,0.0,0.0,-29.186260729833492,-29.186260729833492
WTC,40999959.0,2600.0,0.0063418719239871635,0.26,-3.418958552247095,-3.1589585522470953
POWR,396349006.0,459999.0,0.11619393109341125,45.999900000000004,-33.05127265464669,12.948627345353316
POLY,373831587.0,-5929725.0,-1.561434725609967,-592.9725000000001,-31.17356047779838,-624.1460604777984
DGD,2000000.0,0.0,0.0,0.0,-0.16677863274190569,-0.16677863274190569
LRC,788984491.0,0.0,0.0,0.0,-65.79287733177419,-65.79287733177419
AION,291866662.0,17715000.0,6.461751816773598,1771.5,-24.338561415651956,1747.161438584348
GNT,963622000.0,0.0,0.0,0.0,-80.35577982001033,-80.35577982001033
PPT,53252246.0,0.0,0.0,0.0,-4.440668389157808,-4.440668389157808
10 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,17556200.0,51350.0,0.2933472723273933,5.135000000000001,-4.816410499964575,0.31858950003542574
XRP,21821174210.0,0.0,0.0,0.0,-5986.4738717148475,-5986.4738717148475
ETH,104993521.0,399615.0,0.3820633680130525,39.9615,-28.804177269149996,11.157322730850005
XLM,19178623630.0,11800348.0,0.061566529968914985,1180.0348000000001,-5261.510134676109,-4081.475334676109
EOS,906245118.0,0.0,0.0,0.0,-248.6214842549547,-248.6214842549547
LTC,60616861.0,406086.0,0.6744407458631807,40.6086,-16.629776705397134,23.97882329460287
BCH,17640138.0,50413.0,0.2866048218491235,5.041300000000001,-4.839438254521144,0.2018617454788565
TRX,66682072191.0,21181949.0,0.03177567674703674,2118.1949,-18293.721457953783,-16175.526557953783
ADA,25927070538.0,0.0,0.0,0.0,-7112.895431388649,-7112.895431388649
BSV,17638686.0,50025.0,0.2844161929097311,5.0025,-4.839039909318541,0.1634600906814594
Application Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
TRX,48628541540.45369,8394697993.042892,20.86476770023411,839469.7993042893,170829.66838453617,1010299.4676888254
BNB,121530599.71522476,-39599786.209550515,-24.576237425533087,-3959.9786209550516,426.93100369162244,-3533.047617263429
MAID,628452704.2898018,2829944.1452555656,0.4523403439800955,282.9944145255566,2207.7233589224807,2490.7177734480374
LINK,486039717.54199976,2188653.5671353936,0.4523403439801177,218.86535671353937,1707.4335593705077,1926.298916084047
MANA,1458315664.0385408,6566845.599056244,0.4523403439800955,656.6845599056244,5122.991013013102,5779.675572918726
GAS,14065121.497598434,63335.725922958925,0.4523403439801399,6.3335725922958925,49.41007821968361,55.743650811979506
SC,54943930910.32224,837528161.2200928,1.5479280060509915,83752.81612200929,193015.31980647685,276768.1359284861
STEEM,435622852.3584907,7266737.793457329,1.696424434336885,726.673779345733,1530.3215982165448,2256.995377562278
ICX,555793360.433813,2502756.6204987764,0.4523403439801177,250.27566204987767,1952.4746670481666,2202.7503290980444
BAT,1720673346.1975806,20352845.20453739,1.197000517999447,2035.2845204537393,6044.640612643395,8079.925133097135
OMG,194756667.5156724,876995.9731628895,0.4523403439801177,87.69959731628896,684.1705688356385,771.8701661519275
RDD,40006225182.398415,180149408.15101624,0.4523403439801177,18014.940815101625,140539.8962159053,158554.83703100693
IOST,16683612717.59331,75126881.95879936,0.4523403439801177,7512.688195879937,58608.708748370664,66121.3969442506
REP,15275533.979891418,68786.25496710837,0.4523403439800955,6.878625496710837,53.662197580215945,60.540823076926785
SNT,4819408457.296026,21701962.063690186,0.4523403439801177,2170.1962063690185,16930.34424823566,19100.540454604678
GNO,1533927.4617134784,6907.328124919906,0.4523403439800955,0.6907328124919907,5.38861152955734,6.079344342049331
AE,323592012.549667,1457145.9635953307,0.4523403439801177,145.7145963595331,1136.762782609016,1282.4773789685491
QASH,486039717.5419996,2188653.567135155,0.4523403439800733,218.86535671351552,1707.4335593705073,1926.2989160840227
STORJ,188565967.13517573,849119.0363986194,0.4523403439800955,84.91190363986195,662.4229436845019,747.3348473243639
POLY,519134282.72502136,-5859759.754094243,-1.1161573808387226,-585.9759754094243,1823.6931348472442,1237.7171594378199
DGD,2777369.8145257123,12506.59181220131,0.4523403439800955,1.250659181220131,9.7567631964029,11.007422377623032
LRC,1095650854.716167,4933753.487547636,0.4523403439801399,493.37534875476365,3848.967422160738,4342.342770915501
GNT,1338167327.706448,6025813.507628679,0.4523403439800955,602.5813507628679,4700.915832422077,5303.497183184945
PPT,73950590.29804881,333002.051902473,0.4523403439800955,33.3002051902473,259.78477694929677,293.0849821395441
40 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
HOT,133214575156.0,,,,-38374.51556825753,
WAVES,100000000.0,0.0,0.0,0.0,-28.80654427139022,-28.80654427139022
GAS,10128375.0,0.0,0.0,0.0,-2.9176348283474183,-2.9176348283474183
SC,39565441104.0,426866505.0,1.0906541931419822,42686.6505,-11397.436307794582,31289.21419220542
HC,43529781.0,0.0,0.0,0.0,-12.539425635004205,-12.539425635004205
RVN,2972860000.0,,,,-856.3782320264512,
DGB,11476387786.0,114169524.0,1.004817205297237,11416.9524,-3305.9507283305097,8111.00167166949
QTUM,89280032.0,67060.0,0.07516844075097229,6.706,-25.718491943591353,-19.012491943591353
STEEM,313694525.0,3837523.0,1.2384819369032796,383.7523,-90.36455222105226,293.38774777894776
ICX,400230000.0,0.0,0.0,0.0,-115.29243213738506,-115.29243213738506
BAT,1239066787.0,9117698.0,0.7413069436404962,911.7698,-356.9323225492473,554.8374774507527
KMD,111855741.0,284341.0,0.2548511536110576,28.4341,-32.221773551256575,-3.7876735512565745
OMG,140245398.0,0.0,0.0,0.0,-40.39985266345741,-40.39985266345741
RDD,28808713174.0,0.0,0.0,0.0,-8298.794714486137,-8298.794714486137
BTS,2693840000.0,7440000.0,0.2769505658129834,744.0,-776.0022122004182,-32.00221220041817
IOST,12013965609.0,0.0,0.0,0.0,-3460.8083219061796,-3460.8083219061796
BCD,153756875.0,0.0,0.0,0.0,-44.29204226718111,-44.29204226718111
REP,11000000.0,0.0,0.0,0.0,-3.1687198698529238,-3.1687198698529238
SNT,3470483788.0,0.0,0.0,0.0,-999.7264488216401,-999.7264488216401
ELF,280000000.0,0.0,0.0,0.0,-80.6583239598926,-80.6583239598926
GNO,1104590.0,0.0,0.0,0.0,-0.3181942073673492,-0.3181942073673492
AE,233020472.0,0.0,0.0,0.0,-67.12514542808245,-67.12514542808245
NANO,133248289.0,0.0,0.0,0.0,-38.38422736165498,-38.38422736165498
XZC,6868563.0,202875.0,3.0435717963396947,20.2875,-1.978595641403328,18.308904358596674
QASH,350000000.0,0.0,0.0,0.0,-100.82290494986576,-100.82290494986576
NULS,63075548.0,,,,-18.169885659041984,
ZEN,5882463.0,199713.0,3.514372442919367,19.9713,-1.694534308343149,18.276765691656852
WTC,40999959.0,2600.0,0.0063418719239871635,0.26,-11.810671340586836,-11.550671340586836
PIVX,56781166.0,0.0,0.0,0.0,-16.356691721601567,-16.356691721601567
XVG,15172086051.0,0.0,0.0,0.0,-4370.553685174735,-4370.553685174735
STRAT,99225315.0,36383.0,0.036680503828789845,3.6383,-28.5833842939014,-24.9450842939014
STORJ,135787439.0,0.0,0.0,0.0,-39.11566873052198,-39.11566873052198
POWR,396349006.0,459999.0,0.11619393109341125,45.999900000000004,-114.17445188260506,-68.17455188260504
POLY,373831587.0,-5929725.0,-1.561434725609967,-592.9725000000001,-107.68796160959563,-700.6604616095957
DGD,2000000.0,0.0,0.0,0.0,-0.5761308854278043,-0.5761308854278043
LRC,788984491.0,0.0,0.0,0.0,-227.27916669431775,-227.27916669431775
AION,291866662.0,17715000.0,6.461751816773598,1771.5,-84.07669920245885,1687.423300797541
GNT,963622000.0,0.0,0.0,0.0,-277.5861980388558,-277.5861980388558
PPT,53252246.0,0.0,0.0,0.0,-15.340131819499627,-15.340131819499627
NAS,45500000.0,0.0,0.0,0.0,-13.106977643482546,-13.106977643482546
