,Float,Price,Mkt Cap,Weight,Equal,AWF,Adj Mkt Cap,Adj Weight,Adj Float
BTC,20986335.65,11350.62334892,238207991437.16217,0.6738400964950758,0.1,0.14840316051262284,35350818788.638664,0.09999999999999998,3114438.5380387288
ETH,135135633.79999998,345.07565765,46632017705.48456,0.13191212906353256,0.1,0.7580804032951148,35350818788.63867,0.1,102443675.77064493
XRP,100000000000.0,0.25335323,25335323000.0,0.07166827776035126,0.1,1.3953174699465514,35350818788.63867,0.1,139531746994.65515
ATOM,2192096427.8,3.79711374,8323639465.404299,0.023545818033723784,0.1,4.247038682485942,35350818788.638664,0.09999999999999998,9309918324.605854
LINK,1000000000.0,7.67431181,7674311810.0,0.02170900723936395,0.1,4.60638291274207,35350818788.63867,0.1,4606382912.74207
BCH,20982433.29,298.18301772,6256605277.520788,0.01769861488903218,0.1,5.6501596665606835,35350818788.63867,0.1,118554098.28145818
ADA,42014022058.74,0.13865324,5825380283.8757715,0.016478770459902276,0.1,6.068413917368993,35350818788.638664,0.09999999999999998,254958476185.90567
XTZ,1923800541.46,2.86175738,5505450397.171151,0.015573756381961195,0.1,6.421058449060384,35350818788.638664,0.09999999999999998,12352835721.048676
LTC,83880542.21,58.54500198,4910786509.767923,0.013891577841886344,0.1,7.198606316589661,35350818788.638664,0.09999999999999998,603823000.9918716
XLM,50000000000.0,0.09673364,4836682000.0,0.013681951835170653,0.1,7.308898701349121,35350818788.63867,0.1,365444935067.45605
