,Float,Price,Mkt Cap,Weight,Weight Cap,Weight1,Weight_step2,Weight2,Weight_step3,Weight3,Weight_step4,Weight4,AWF,Adj Mkt Cap,Adj Weight,Adj Float
XRP,42566596173.0,0.40836,17382495213.20628,0.2691737784924849,0.25,0.25,0.25,0.25,0.25,0.25,0.2500000000000001,0.25,0.9287680300812798,16144305837.066874,0.25000000000000006,39534493674.86256
ETH,106705029.9366,299.06853,31912116446.744957,0.49416984491020405,0.25,0.25,0.25,0.25,0.25,0.25,0.2500000000000001,0.25,0.505898938542937,16144305837.066875,0.25000000000000006,53981961.382118255
EOS,921265925.3537,5.911,5445602884.76572,0.08432699026710037,0.25,0.08432699026710037,0.11447262651361971,0.11447262651361971,0.17816335963469354,0.17816335963469354,0.17816335963469362,0.17816335963469362,2.1127679177256597,11505295067.607317,0.17816335963469368,1946421090.7811399
ADA,25927070538.0,0.08599,2229468795.5626197,0.03452407334919012,0.25,0.03452407334919012,0.046865912582824895,0.046865912582824895,0.0729413545613763,0.0729413545613763,0.07294135456137633,0.07294135456137633,2.1127679177256593,4710350144.83517,0.07294135456137635,54777882833.29655
XTZ,659731260.601439,0.97546,643541455.4662796,0.009965455652926348,0.25,0.009965455652926348,0.013527956818832924,0.013527956818832924,0.021054694989020593,0.021054694989020593,0.021054694989020604,0.021054694989020604,2.1127679177256597,1359653740.835632,0.021054694989020607,1393859041.7194269
NEO,70538831.0,17.35181,1223976393.13411,0.01895368567541465,0.25,0.01895368567541465,0.025729344478036837,0.025729344478036837,0.04004473901767245,0.04004473901767245,0.04004473901767247,0.04004473901767247,2.1127679177256597,2585978055.467317,0.04004473901767248,149032179.09067222
ETC,111597907.0,7.9007,881701583.8348999,0.01365344525700414,0.25,0.01365344525700414,0.01853434747971742,0.01853434747971742,0.028846561105421907,0.028846561105421907,0.02884656110542192,0.02884656110542192,2.1127679177256597,1862830819.3342776,0.028846561105421928,235780477.59493184
ONT,494757215.0,1.50004,742155612.7886,0.011492529011136414,0.25,0.011492529011136414,0.015600936035090806,0.015600936035090806,0.024281046588260403,0.024281046588260403,0.024281046588260413,0.024281046588260413,2.1127679177256593,1568002568.659781,0.024281046588260413,1045307170.9152963
RVN,3872460000.0,0.05376,208183449.6,0.0032237906618756045,0.25,0.0032237906618756045,0.004376247548099174,0.004376247548099174,0.006811121483874343,0.006811121483874343,0.006811121483874346,0.006811121483874346,2.1127679177256593,439843313.31633675,0.006811121483874347,8181609250.675906
XEM,8999999999.0,0.09395,845549999.9060501,0.013093625833770613,0.25,0.013093625833770613,0.017774400995823007,0.017774400995823007,0.02766379258829443,0.02766379258829443,0.027663792588294444,0.027663792588294444,2.1127679177256597,1786450912.6344373,0.027663792588294447,19014911257.41817
