,Float,Price,Mkt Cap,Weight,Equal,AWF,Adj Mkt Cap,Adj Weight,Adj Float
BTC,17898062.0,10497.35955314,187882392118.39203,0.7481141068217863,0.014285714285714285,0.01909563548588102,3587733674.108179,0.014285714285714271,341774.8678556986
XRP,42909539227.0,0.26135737,11214724320.280552,0.04465502793275301,0.014285714285714285,0.31991278355547015,3587733674.108179,0.014285714285714271,13727310135.192207
ETH,107480999.6865,178.00475441,19132128952.936718,0.07618071817079218,0.014285714285714285,0.1875240169525135,3587733674.1081796,0.014285714285714273,20155268.807284325
XLM,19636142840.5366,0.06267244,1230644984.0049593,0.004900208383782106,0.014285714285714285,2.9153279140117316,3587733674.108179,0.014285714285714271,57245795346.53796
BCH,17968462.5,297.56786819,5346837080.776958,0.021290149661744126,0.014285714285714285,0.6710011208321386,3587733674.108179,0.014285714285714271,12056858.477130251
LTC,63117286.5076922,68.38809455,4316470957.427494,0.017187415906985033,0.014285714285714285,0.8311728978355911,3587733674.1081786,0.01428571428571427,52461377.930117786
EOS,929076209.454,3.33614966,3099537280.2840505,0.01234180349662229,0.014285714285714285,1.1575062177601518,3587733674.108179,0.014285714285714271,1075411489.2160382
BSV,17854985.7508877,134.03250879,2393148534.6011806,0.009529089758059184,0.014285714285714285,1.4991688239301353,3587733674.1081786,0.01428571428571427,26767637.989447635
ADA,25927070538.0,0.04557335,1181583460.1029623,0.004704854163945848,0.014285714285714285,3.0363777043693103,3587733674.108179,0.014285714285714271,78724378921.19362
BNB,155536713.0,22.41530244,3486402462.41848,0.013882231510816256,0.014285714285714285,1.0290646914066848,3587733674.108179,0.014285714285714271,160057339.5657551
XTZ,660373611.97278,1.02246382,675208125.9248863,0.00268855808332909,0.014285714285714285,5.31352265524615,3587733674.1081786,0.01428571428571427,3508910148.1440964
LINK,350000000.0,1.83752364,643133274.0,0.0025608417554248398,0.014285714285714285,5.578522864777447,3587733674.108179,0.014285714285714271,1952483002.6721065
TRX,66682072191.4,0.01575331,1050463354.6735035,0.004182757338087224,0.014285714285714285,3.4153820389320377,3587733674.1081786,0.01428571428571427,227744751681.27707
XMR,17175313.0139017,74.00915996,1271130488.2089207,0.005061414425898552,0.014285714285714285,2.8224747241830817,3587733674.1081796,0.014285714285714273,48476886.86167029
DASH,9000232.87409112,81.60206422,734437580.9865388,0.002924399187816771,0.014285714285714285,4.885008293405859,3587733674.108179,0.014285714285714271,43966212.23251917
ETC,112993627.0,6.71257364,758478042.0881922,0.0030201240073800344,0.014285714285714285,4.730174738125134,3587733674.108179,0.014285714285714271,534479600.0045341
ZEC,7275743.75,45.23885993,329146352.3928229,0.0013106019497497179,0.014285714285714285,10.900116765767356,3587733674.1081796,0.014285714285714273,79306456.43280205
