,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
LINK,0.13179297032384044,2.7972191,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-0.0,0.0
ETC,0.10485504071208442,11.4378526,194571423.67,194571423.67,0.0,0.0,0.0,0.0,-0.0,0.0
DASH,0.09608903400452541,115.87120786,17600805.03,17600805.03,0.0,0.0,0.0,0.0,-0.0,0.0
TRX,0.09162439215478717,0.01867267,104145119673.46,104145119673.46,0.0,0.0,0.0,0.0,-0.0,0.0
BNB,0.0853104180116999,18.10657504,100000000.0,100000000.0,0.0,0.0,0.0,0.0,-0.0,0.0
XMR,0.07749706321504812,73.21365962,22466083.47,22466083.47,0.0,0.0,0.0,0.0,-0.0,0.0
ZEC,0.06564435740314618,66.58587938,20924230.74,20924230.74,0.0,0.0,0.0,0.0,-0.0,0.0
NEO,0.05336770770174834,11.3269449,100000000.0,100000000.0,0.0,0.0,0.0,0.0,-0.0,0.0
ICX,0.04834980216862189,0.2499536,4105532970.53,4105532970.53,0.0,0.0,0.0,0.0,-0.0,0.0
IOT,0.039137062197352544,0.29884848,,2779530283.28,,,,,-0.0,
ONT,0.03558821815740958,0.75533652,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-0.0,0.0
DOGE,0.03155188267570041,0.00238599,280666706295.71,280666706295.71,0.0,0.0,0.0,0.0,-0.0,0.0
RVN,0.027091745091597542,0.02770444,20754957265.63,20754957265.63,0.0,0.0,0.0,0.0,-0.0,0.0
VET,0.023919027399607204,0.00585433,86716263400.0,86716263400.0,0.0,0.0,0.0,0.0,-0.0,0.0
XEM,0.0207893595034639,0.04902672,8999999999.0,8999999999.0,0.0,0.0,0.0,0.0,-0.0,0.0
DCR,0.01841479092389389,18.95473672,20619744.270000003,20619744.270000003,0.0,0.0,0.0,0.0,-0.0,0.0
BAT,0.01586260186690407,0.22444886,1500000000.0,1500000000.0,0.0,0.0,0.0,0.0,-0.0,0.0
LSK,0.011185993697187443,1.02538175,231538505.47,231538505.47,0.0,0.0,0.0,0.0,-0.0,0.0
QTUM,0.010979559770117974,2.16125563,107823401.54,107823401.54,0.0,0.0,0.0,0.0,-0.0,0.0
ZRX,0.010948973021263539,0.23238475,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-0.0,0.0
