,Float,Price,Mkt Cap,Weight,Weight Cap,Weight1,Weight_step2,Weight2,Weight_step3,Weight3,Weight_step4,Weight4,AWF,Adj Mkt Cap,Adj Weight,Adj Float
LINK,1000000000.0,1.7265148,1726514800.0,0.27750245256390166,0.25,0.25,0.25,0.25,0.25,0.25,0.24999999999999992,0.24999999999999992,0.9008929387477445,1555404991.9634743,0.25,900892938.7477444
TRX,104145119673.46,0.01281782,1334913397.8528693,0.21456042071842224,0.25,0.21456042071842224,0.22062823837868928,0.22062823837868928,0.22272783639178972,0.22272783639178972,0.22272783639178964,0.22272783639178964,1.038065807505504,1385727954.292055,0.22272783639178972,108109487751.58762
BNB,100000000.0,13.18788574,1318788574.0,0.2119686803138036,0.25,0.2119686803138036,0.21796320296399693,0.21796320296399693,0.22003743929582462,0.22003743929582462,0.22003743929582453,0.22003743929582453,1.0380658075055038,1368989325.9983418,0.22003743929582456,103806580.75055037
ICX,4105532970.53,0.10727822,440434269.22977084,0.07079093089989798,0.25,0.07079093089989798,0.07279291458012602,0.07279291458012602,0.07348564484866894,0.07348564484866894,0.07348564484866892,0.07348564484866892,1.0380658075055038,457199755.34109855,0.07348564484866894,4261813398.2936945
BAT,1500000000.0,0.18141058,272115870.0,0.043737141034968154,0.25,0.043737141034968154,0.04497403736418375,0.04497403736418375,0.04540203062644635,0.04540203062644635,0.045402030626446335,0.045402030626446335,1.038065807505504,282474180.3266128,0.04540203062644635,1557098711.258256
SC,91002491209.17,0.00129379,117738113.10151204,0.018924028421833185,0.25,0.018924028421833185,0.019459204264036106,0.019459204264036106,0.01964438684496738,0.01964438684496738,0.019644386844967374,0.019644386844967374,1.038065807505504,122219909.45089546,0.019644386844967377,94466574522.05959
REP,11000000.0,8.84869224,97335614.64,0.015644738049401495,0.25,0.015644738049401495,0.01608717481154315,0.01608717481154315,0.016240267636464054,0.016240267636464054,0.016240267636464047,0.016240267636464047,1.038065807505504,101040773.41031615,0.01624026763646405,11418723.882560544
MCO,22111377.4,3.88133858,85821742.15956008,0.013794115134480586,0.25,0.013794115134480586,0.014184215858279043,0.014184215858279043,0.014319199265898488,0.014319199265898488,0.014319199265898483,0.014319199265898483,1.038065807505504,89088616.0763929,0.014319199265898488,22953064.835789952
THETA,1000000000.0,0.08423389,84233890.0,0.01353889990633032,0.25,0.01353889990633032,0.013921783085236976,0.013921783085236976,0.014054269064000981,0.014054269064000981,0.014054269064000976,0.014054269064000976,1.038065807505504,87440321.04217981,0.014054269064000981,1038065807.505504
OMG,140245398.25,0.60817928,85294345.33099826,0.013709346725081298,0.25,0.013709346725081298,0.014097050178917925,0.014097050178917925,0.014231204078544458,0.014231204078544458,0.014231204078544453,0.014231204078544453,1.0380658075055038,88541143.461676,0.014231204078544455,145583952.58331722
AE,503616445.26,0.12630881,63611193.89722074,0.01022421720161139,0.25,0.01022421720161139,0.01051336039722322,0.01051336039722322,0.010613410285502395,0.010613410285502395,0.010613410285502391,0.010613410285502391,1.038065807505504,66032605.35930764,0.010613410285502396,522787011.92187333
SNT,6804870174.89,0.00910809,61979369.99121386,0.00996193440156281,0.25,0.00996193440156281,0.010243660179736745,0.010243660179736745,0.01034114347887516,0.01034114347887516,0.010341143478875157,0.010341143478875157,1.038065807505504,64338664.75861182,0.010341143478875162,7063903053.067308
IOST,12013965608.0,0.00460941,55377293.21317129,0.008900783638231968,0.25,0.008900783638231968,0.009152499830665975,0.009152499830665975,0.009239599154853048,0.009239599154853048,0.009239599154853045,0.009239599154853045,1.0380658075055038,57485274.59679971,0.009239599154853046,12471286910.21187
GAS,60464204.03,1.38635586,83824903.57722612,0.013473163582850736,0.25,0.013473163582850736,0.013854187723528463,0.013854187723528463,0.013986030434285703,0.013986030434285703,0.013986030434285698,0.013986030434285698,1.0380658075055038,87015766.22096422,0.0139860304342857,62765822.78157949
QASH,1000000000.0,0.04482907,44829070.0,0.00720536937833306,0.25,0.00720536937833306,0.007409138868606262,0.007409138868606262,0.007479647582094741,0.007479647582094741,0.007479647582094739,0.007479647582094739,1.038065807505504,46535524.74927077,0.007479647582094742,1038065807.505504
RCN,1000000000.0,0.04493837,44938370.0,0.007222937150161737,0.25,0.007222937150161737,0.007427203461031192,0.007427203461031192,0.00749788408534415,0.00749788408534415,0.007497884085344147,0.007497884085344147,1.038065807505504,46648985.342031114,0.007497884085344149,1038065807.505504
STEEM,355688990.503,0.11956323,42527324.57997801,0.006835410198583295,0.25,0.006835410198583295,0.007028717158829072,0.007028717158829072,0.007095605607423728,0.007095605607423728,0.0070956056074237255,0.0070956056074237255,1.038065807505504,44146161.53116354,0.007095605607423727,369228579.14731425
STORJ,425000000.0,0.0935092,39741410.0,0.0063876305858180694,0.25,0.0063876305858180694,0.006568274236432243,0.006568274236432243,0.006630780902114092,0.006630780902114092,0.006630780902114089,0.006630780902114089,1.038065807505504,41254198.863057315,0.006630780902114093,441177968.18983924
GXC,100000000.0,0.36955189,36955189.0,0.00593980172221085,0.25,0.00593980172221085,0.00610778067036837,0.00610778067036837,0.006165905071189391,0.006165905071189391,0.00616590507118939,0.00616590507118939,1.038065807505504,38361918.11080352,0.006165905071189391,103806580.7505504
