,Float,Price,Mkt Cap,Weight,Weight Cap,Weight1,Weight_step2,Weight2,Weight_step3,Weight3,Weight_step4,Weight4,AWF,Adj Mkt Cap,Adj Weight,Adj Float
BNB,155536713.0,22.41530244,3486402462.41848,0.5290760655654707,0.25,0.25,0.25,0.25,0.25,0.25,0.2519562148778211,0.25,0.472521847558541,1647401332.8746269,0.25,73494494.98994254
LINK,350000000.0,1.83752364,643133274.0,0.09759814763500387,0.25,0.09759814763500387,0.1353792584394592,0.1353792584394592,0.15543616574542446,0.15543616574542446,0.15665243190535513,0.15665243190535513,1.6050758718413551,1032277700.4757352,0.15665243190535516,561776555.1444743
TRX,66682072191.4,0.01575331,1050463354.6735035,0.15941218052198933,0.25,0.15941218052198933,0.22112205311511454,0.22112205311511454,0.2538820532344674,0.25,0.2519562148778211,0.25,1.5682615919397387,1647401332.8746269,0.25,104574932688.72554
ICX,490392518.573712,0.20642106,101227343.50005531,0.01536167014679705,0.25,0.01536167014679705,0.021308309258515984,0.021308309258515984,0.02446520927829278,0.02446520927829278,0.024656646103809594,0.024656646103809594,1.6050758718413551,162477566.62253562,0.024656646103809597,787117199.2941787
MAID,452552412.0,0.2046938,92634672.9114456,0.014057696667909552,0.25,0.014057696667909552,0.01949955605085574,0.01949955605085574,0.022388483001171293,0.022388483001171293,0.02256366973532624,0.02256366973532624,1.6050758718413551,148685678.3860773,0.022563669735326242,726380957.2448082
MANA,1050141509.4260001,0.03143062,33006598.72899503,0.005008888555316433,0.25,0.005008888555316433,0.006947873854743431,0.006947873854743431,0.007977225496084017,0.007977225496084017,0.00803964616488071,0.00803964616488071,1.6050758718413554,52978095.23145947,0.008039646164880713,1685556798.798734
BAT,1279225522.3263,0.17838514,228194823.89175013,0.03462951306066421,0.25,0.03462951306066421,0.04803490549641211,0.04803490549641211,0.05515144356951125,0.05515144356951125,0.05558299586728721,0.05558299586728721,1.6050758718413554,366270005.9077354,0.055582995867287224,2053254020.529599
SC,41817047634.0,0.00184211,77031601.61706774,0.011689865741860806,0.25,0.011689865741860806,0.016215116718284545,0.016215116718284545,0.01861744257471904,0.01861744257471904,0.01876312144732562,0.01876312144732562,1.605075871841355,123641565.12485093,0.018763121447325625,67119534188.974014
IOST,12013965608.8475,0.0071955,86446489.53846218,0.013118614118700767,0.25,0.013118614118700767,0.01819694629640866,0.01819694629640866,0.02089288708767774,0.02089288708767774,0.021056370993923944,0.021056370993923944,1.6050758718413551,138753174.56357175,0.021056370993923944,19283326323.89296
OMG,140245398.245133,1.08337759,151938721.55940244,0.02305733255876962,0.25,0.02305733255876962,0.031983031020956586,0.031983031020956586,0.03672142814283183,0.03672142814283183,0.037008768159103214,0.037008768159103214,1.6050758718413551,243873175.97341877,0.03700876815910322,225104504.86004493
