,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
TRX,0.25,0.02235754,79939481711.57225,95466143850.37607,15526662138.803818,19.423020773170883,1552666.2138803818,34713.79698347919,-677173.1955218557,875493.018358526
BNB,0.25,27.60669249,80296362.41356961,77314155.99871945,-2982206.4148501605,-3.7139993957511885,-298.2206414850161,-8232.885543647375,-548.4150921481036,-846.6357336331196
LINK,0.1412475419930342,2.22190553,497278225.76246446,542736084.7166352,45457858.95417076,9.14133308058509,4545.785895417077,10100.306819223204,-3849.808047014111,695.9778484029662
ICX,0.024034736578880472,0.26990787,,760251362.160941,,,,,-5392.7164495221205,
MAID,0.012421915851676004,0.15112365,642984172.8682394,701761497.7655702,58777324.89733076,9.14133308058509,5877.732489733076,888.26438757205,-4977.8283354664145,899.9041542666619
BAT,0.0568131346875396,0.24541303,1806052427.6944027,1976444042.8074644,170391615.11306167,9.4344777870365,17039.161511306167,4181.632255149026,-14019.576723825048,3019.584787481119
MANA,0.007699296083282426,0.04036602,1492035733.1625078,1628427689.2122421,136391956.04973435,9.141333080585067,13639.195604973436,550.5600425742699,-11550.980667119315,2088.2149378541217
SC,0.020661522429120876,0.00273092,58661766139.831184,64593189424.67727,5931423284.846085,10.111225207075147,593142.3284846084,1619.824247705187,-458181.03389838495,134961.2945862235
OMG,0.04035969344632979,1.58442605,199259950.8876857,217474966.69453928,18215015.806853592,9.141333080585067,1821.5015806853594,2886.0345545540604,-1542.622464916605,278.87911576875445
IOST,0.021613061557405895,0.00990473,17069381435.254147,18629750447.04628,1560369011.7921333,9.141333080585067,156036.90117921334,1545.5033762167898,-132147.03279283395,23889.868386379385
GNO,0.0035420718583423563,17.65505178,1569395.8725570303,1712859.576620423,143463.7040633927,9.14133308058509,14.346370406339272,253.2859123789795,-12.149884201860905,2.196486204478367
STEEM,0.014534743970514862,0.23752846,456049950.10018456,522426407.34615374,66376457.24596918,14.5546463126216,6637.645724596918,1576.62976698909,-3705.7447323112347,2931.900992285683
AE,0.015847186252647225,0.3154686,386402493.0932687,428873697.452888,42471204.35961932,10.991441597497076,4247.120435961932,1339.8331379643005,-3042.1441619619973,1204.976273999935
GXS,0.01919965499422255,1.76179312,85247695.84499392,93040471.66570888,7792775.820714965,9.141333080585067,779.2775820714966,1372.9258826637981,-659.9670937738474,119.31048829764916
GAS,0.00402620628375921,2.18861303,14390344.007015744,15705813.284139069,1315469.2771233246,9.14133308058509,131.54692771233246,287.9053200476789,-111.40657138680656,20.1403563255259
REP,0.0229622787747352,11.4930431,15628744.238248885,17057419.80537996,1428675.567131076,9.141333080585046,142.8675567131076,1641.98298689544,-120.99396719187204,21.87358952123556
THETA,0.021470143994883808,0.13579306,1236805809.1561506,1349866347.7311394,113060538.57498884,9.141333080585046,11306.053857498884,1535.2836498345773,-9575.052174026943,1731.0016834719409
QASH,0.007696062858723131,0.12106352,497278225.76246446,542736084.7166352,45457858.95417076,9.14133308058509,4545.785895417077,550.3288416655432,-3849.8080470141113,695.9778484029657
WAX,0.010268783562625151,0.0599656,1339556237.547608,1462009535.0235877,122453297.4759798,9.141333080585046,12245.329747597982,734.2985455125615,-10370.521200343272,1874.80854725471
SNT,0.01372695906782563,0.02177695,4930845773.240107,5381590809.061934,450745035.8218279,9.141333080585046,45074.50358218279,981.5852107840155,-38173.4183259269,6901.085256255894
MCO,0.012502621666140312,4.35839247,22439795.15684284,24491091.57473084,2051296.4178880006,9.141333080585067,205.12964178880006,894.0354861461035,-173.72348012162377,31.406161667176292
STORJ,0.004317500741868154,0.17505945,192926104.56449103,210562122.382129,17636017.81763798,9.14133308058509,1763.601781763798,308.7351579345905,-1493.5873548307006,270.0144269330974
GNT,0.011604883972256456,0.06624816,1370285670.96174,1495548048.2998822,125262377.33814216,9.141333080585046,12526.237733814216,829.8402015877616,-10608.421059836455,1917.8166739777607
ENG,0.006568498880004623,0.48324493,,116046544.26448813,,,,,-823.1568390571622,
LRC,0.006881500494182173,0.04244619,,1384132990.0150123,,,,,-9818.116895396046,
