,Float,Price,Mkt Cap,Weight,Equal,AWF,Adj Mkt Cap,Adj Weight,Adj Float
XTZ,660373612.0,1.02246382,675208125.9527179,0.0738391035525347,0.05,0.6771479824971904,457215820.25459176,0.04999999999999999,447170659.06018245
LINK,350000000.0,1.83752364,643133274.0,0.07033147646136607,0.05,0.7109192429290974,457215820.25459176,0.04999999999999999,248821735.02518407
TRX,66682072191.0,0.01575331,1050463354.6672022,0.11487609441010507,0.05,0.4352515661047905,457215820.25459176,0.04999999999999999,29023476352.24545
XMR,17175313.01,74.00915996,1271130487.9201593,0.13900771053945105,0.05,0.3596922775431926,457215820.25459176,0.04999999999999999,6177827.454084127
DASH,9000232.874,81.60206422,734437580.9791032,0.0803162913927766,0.05,0.6225387045759043,457215820.25459176,0.04999999999999999,5602993.314261428
ETC,112993627.0,6.71257364,758478042.0881922,0.08294529721935785,0.05,0.6028069303045545,457215820.2545918,0.049999999999999996,68113341.43584782
ZEC,7275743.75,45.23885993,329146352.3928229,0.035994637303838714,0.05,1.3890958138552396,457215820.2545918,0.049999999999999996,10106705.185808424
NEO,70538831.0,9.15116741,645512651.3866976,0.07059167933288665,0.05,0.7082987750470816,457215820.25459176,0.04999999999999999,49962567.590553105
ICX,490392518.6,0.20642106,101227343.50548172,0.011069973852732746,0.05,4.516722502253874,457215820.2545918,0.049999999999999996,2214966923.6975713
ONT,533483170.0,0.71944871,383813778.4632107,0.04197293285362386,0.05,1.1912438945920145,457215820.25459176,0.04999999999999999,635508569.1300938
RVN,4280345000.0,0.03143629,134558166.72005,0.014714950878681746,0.05,3.397904648967425,457215820.25459176,0.04999999999999999,14544204174.684473
IOT,2779530283.0,0.24771204,688523116.6437073,0.07529519825673536,0.05,0.6640529696132033,457215820.25459176,0.04999999999999999,1845755338.5559773
DOGE,121000000000.0,0.00255278,308886380.0,0.033779056445160036,0.05,1.4802071242331623,457215820.25459176,0.04999999999999999,179105062032.21265
MAID,452552412.0,0.2046938,92634672.9114456,0.010130300484775853,0.05,4.9356877493556714,457215820.2545917,0.04999999999999998,2233657395.8497605
DCR,10292217.81,25.32612585,260662003.5316714,0.02850535698726772,0.05,1.7540562646639766,457215820.2545918,0.049999999999999996,18053129.126916654
XEM,8999999999.0,0.04856032,437042879.9514397,0.04779393675705281,0.05,1.046157805626289,457215820.2545918,0.049999999999999996,9415420249.590443
VET,55454734800.0,0.00422884,234509200.711632,0.02564535065530433,0.05,1.949671138135064,457215820.25459176,0.04999999999999999,108118495912.49414
MANA,1050141509.0,0.03143062,33006598.71560558,0.003609520630457023,0.05,13.85225494435509,457215820.25459176,0.04999999999999999,14546827910.317766
BAT,1279225522.0,0.17838514,228194823.83354306,0.024954825896715167,0.05,2.0036204703227987,457215820.25459176,0.04999999999999999,2563082442.0385675
LSK,119627255.2,1.11803594,133747570.71715188,0.014626306089176568,0.05,3.4184981289978533,457215820.25459176,0.04999999999999999,408945548.07834876
