,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
LINK,0.1559158606015696,2.72487975,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-0.009176999297929186,-0.009176999297929186
TRX,0.11744703587263876,0.0197088,104145000000.0,104145119673.46,119673.46000671387,0.00011491042297695486,11.967346000671387,0.23586202885803223,-0.9557396901260935,11.011606310545293
XTZ,0.09661227777963931,0.8776661,1923800541.0,1923800541.46,0.46000003814697266,2.391100650811495e-08,4.600000381469727e-05,4.037264394803048e-05,-0.01765471621833421,-0.017608716214519513
XMR,0.07553340001031636,58.75823087,22466083.47,22466083.47,0.0,0.0,0.0,0.0,-0.00020617123223140848,-0.00020617123223140848
DASH,0.07215567209213,71.64650162,17600805.03,17600805.03,0.0,0.0,0.0,0.0,-0.0001615225754032985,-0.0001615225754032985
NEO,0.05945369805049675,10.39048736,100000000.0,100000000.0,0.0,0.0,0.0,0.0,-0.0009176999297929186,-0.0009176999297929186
ETC,0.05344715416396692,4.80067797,194571423.7,194571423.67,-0.030000001192092896,-1.5418499810238018e-08,-3.0000001192092897e-06,-1.440203448228541e-05,-0.001785581818416672,-0.0017885818185358812
ONT,0.04825738346791401,0.84337518,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-0.009176999297929186,-0.009176999297929186
ZEC,0.04470895948538802,37.34238974,20924230.74,20924230.74,0.0,0.0,0.0,0.0,-0.00019202165081068828,-0.00019202165081068828
IOT,0.04305227035229505,0.27069591,,2779530283.28,,,,,-0.025507747458233473,
DOGE,0.04128433090792291,0.0025707,280667000000.0,280666706295.71,-293704.28997802734,-0.00010464510967755913,-29.370428997802737,-0.0755025618246515,-2.575678166627828,-31.946107164430565
ICX,0.0379984977396411,0.16175359,4105532971.0,4105532970.53,-0.4699997901916504,-1.1447964798350085e-08,-4.699997901916504e-05,-7.602415336274624e-06,-0.03767647318817894,-0.0377234731671981
RVN,0.03445899762867962,0.02901602,20754957266.0,20754957265.63,-0.3699989318847656,-1.7826962128708601e-09,-3.6999893188476566e-05,-1.0735896407546999e-06,-0.1904682282552368,-0.19050522814842527
XEM,0.020773528447884205,0.04033897,8999999999.0,8999999999.0,0.0,0.0,0.0,0.0,-0.08259299367218569,-0.08259299367218569
VET,0.020164158909263513,0.00406384,86716263400.0,86716263400.0,0.0,0.0,0.0,0.0,-0.7957950883408424,-0.7957950883408424
BAT,0.01983461634699521,0.23109449,1500000000.0,1500000000.0,0.0,0.0,0.0,0.0,-0.013765498946893776,-0.013765498946893776
DCR,0.019861976568178123,16.83434548,20619744.27,20619744.270000003,3.725290298461914e-09,2.220446049250313e-14,3.725290298461914e-13,6.271282389760018e-12,-0.00018922737868926938,-0.00018922737831674036
ZRX,0.01569069713470786,0.2742201,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-0.009176999297929185,-0.009176999297929185
QTUM,0.012926744808876083,2.09523718,107823401.5,107823401.54,0.040000006556510925,3.709770268756074e-08,4.000000655651092e-06,8.380950093744545e-06,-0.0009894952802329167,-0.0009854952795772655
LSK,0.010422739631496558,0.78671188,231538505.5,231538505.47,-0.030000001192092896,-1.2956813399966904e-08,-3.0000001192092897e-06,-2.3601357337833644e-06,-0.0021248287021417627,-0.002127828702260972
