,Float,Price,Mkt Cap,Weight,Weight Cap,Weight1,Weight_step2,Weight2,Weight_step3,Weight3,Weight_step4,Weight4,AWF,Adj Mkt Cap,Adj Weight,Adj Float
XRP,42004966728.0,0.30822,12946770844.90416,0.30656769297280717,0.25,0.25,0.25,0.25,0.25,0.25,0.25000000000000006,0.25,0.8154805797562472,10557840194.573723,0.2500000000000001,34254234619.991314
ETH,105880246.0,162.43156000000002,17198293530.96376,0.40723986189436134,0.25,0.25,0.25,0.25,0.25,0.25,0.25000000000000006,0.25,0.6138888242351147,10557840194.573723,0.2500000000000001,64998699.72666471
EOS,943876959.0,4.78909,4520311705.57731,0.10703684707930501,0.25,0.10703684707930501,0.1361458606502134,0.1361458606502134,0.1870015244980096,0.1870015244980096,0.18700152449800964,0.18700152449800964,1.747076166765803,7897328847.166595,0.1870015244980097,1649024939.428283
ADA,25927070538.0,0.06981,1809968794.2577798,0.04285840571796176,0.25,0.04285840571796176,0.05451388649597186,0.05451388649597186,0.0748768991754302,0.0748768991754302,0.07487689917543021,0.07487689917543021,1.747076166765803,3162153343.0376043,0.07487689917543024,45296567010.99563
XTZ,792719487.0,1.22622,972048489.34914,0.023017219228434888,0.25,0.023017219228434888,0.029276825758031803,0.029276825758031803,0.04021283513922215,0.04021283513922215,0.04021283513922216,0.04021283513922216,1.747076166765803,1698242748.682585,0.040212835139222164,1384941322.6685138
ETC,110116977.0,5.9004199999999996,649736413.4303399,0.015385164045300586,0.25,0.015385164045300586,0.019569208710344677,0.019569208710344677,0.026879053425326798,0.026879053425326798,0.026879053425326805,0.026879053425326805,1.7470761667658032,1135139002.5840394,0.026879053425326815,192382746.0729981
ONT,494804358.0,1.11989,554126452.48062,0.01312120761132133,0.25,0.01312120761132133,0.01668956206912473,0.01668956206912473,0.02292374909692554,0.02292374909692554,0.022923749096925544,0.022923749096925544,1.7470761667658028,968101118.5033745,0.022923749096925555,864460901.0736539
RVN,3439310000.0,0.050839999999999996,174854520.39999998,0.004140395127638598,0.25,0.004140395127638598,0.005266388850810003,0.005266388850810003,0.007233585648490649,0.007233585648490649,0.007233585648490651,0.007233585648490651,1.7470761667658032,305484165.2421049,0.007233585648490653,6008736531.119295
NEO,65000000.0,9.7696,635024000.0,0.015036787550695622,0.25,0.015036787550695622,0.019126090111633003,0.019126090111633003,0.02627041315454105,0.02627041315454105,0.026270413154541056,0.026270413154541056,1.747076166765803,1109435295.7242873,0.026270413154541063,113559950.8397772
VET,55454734800.0,0.00636,352692113.328,0.008351426684533182,0.25,0.008351426684533182,0.010622623934171948,0.010622623934171948,0.014590578519039868,0.014590578519039868,0.014590578519039872,0.014590578519039872,1.747076166765803,616179985.4016124,0.014590578519039877,96883645503.39818
XEM,8999999999.0,0.05625,506249999.94375,0.011987537001268991,0.25,0.011987537001268991,0.01524758610373524,0.01524758610373524,0.020943140193140256,0.020943140193140256,0.02094314019314026,0.02094314019314026,1.747076166765803,884457309.3269148,0.020943140193140267,15723685499.145151
DCR,9709035.0,23.760839999999998,230694827.1894,0.005462642522946294,0.25,0.005462642522946294,0.0069482256625136496,0.0069482256625136496,0.009543652559400885,0.009543652559400885,0.009543652559400886,0.009543652559400886,1.747076166765803,403041434.3787563,0.00954365255940089,16962423.65079502
LSK,116565083.0,1.7440099999999998,203290670.40282997,0.004813737153061681,0.25,0.004813737153061681,0.006122848397822461,0.006122848397822461,0.008409965453189129,0.008409965453189129,0.00840996545318913,0.00840996545318913,1.747076166765803,355164285.1866265,0.008409965453189134,203648078.38637766
ZIL,8687360058.0,0.01746,151681306.61268,0.0035916746185133035,0.25,0.0035916746185133035,0.004568442040811611,0.004568442040811611,0.006274929124782248,0.006274929124782248,0.00627492912478225,0.00627492912478225,1.747076166765803,264998795.7269094,0.0062749291247822525,15177479709.444984
QKC,1135966685.0,0.02853,32409129.52305,0.0007674185469227623,0.25,0.0007674185469227623,0.0009761204800093222,0.0009761204800093222,0.0013407386532628017,0.0013407386532628017,0.0013407386532628019,0.0013407386532628019,1.7470761667658028,56621217.7753466,0.0013407386532628023,1984620321.6034563
ZRX,587710997.0,0.28105,165176175.70685002,0.003911220776758477,0.25,0.003911220776758477,0.00497488980080145,0.00497488980080145,0.006833200602033965,0.006833200602033965,0.006833200602033967,0.006833200602033967,1.7470761667658032,288575359.8949583,0.00683320060203397,1026775875.8048685
