,Float,Price,Mkt Cap,Weight,Weight Cap,Weight1,Weight_step2,Weight2,Weight_step3,Weight3,Weight_step4,Weight4,AWF,Adj Mkt Cap,Adj Weight,Adj Float
XRP,42909539227.0,0.26135737,11214724320.280552,0.2856459399635606,0.25,0.25,0.25,0.25,0.25,0.25,0.2499999999999999,0.2499999999999999,0.8752093589423746,9815231683.0682,0.24999999999999994,37554830319.37534
ETH,107480999.6865,178.00475441,19132128952.936718,0.48730711537713,0.25,0.25,0.25,0.25,0.25,0.25,0.2499999999999999,0.2499999999999999,0.5130234960893673,9815231683.068201,0.25,55140278.222348414
EOS,929076209.454,3.33614966,3099537280.2840505,0.07894712474365013,0.25,0.07894712474365013,0.10858600716717724,0.10858600716717724,0.17385639093737312,0.17385639093737312,0.17385639093737304,0.17385639093737304,2.202187749103005,6825763026.529583,0.1738563909373731,2046000246.442656
ADA,25927070538.0,0.04557335,1181583460.1029623,0.030095658927268534,0.25,0.030095658927268534,0.04139438195613516,0.04139438195613516,0.06627629139081327,0.06627629139081327,0.06627629139081324,0.06627629139081324,2.202187749103005,2602068620.3814826,0.06627629139081327,57096277108.913055
XTZ,660373611.97278,1.02246382,675208125.9248863,0.017197967091537335,0.25,0.017197967091537335,0.023654548331258313,0.023654548331258313,0.03787315243846017,0.03787315243846017,0.03787315243846016,0.03787315243846016,2.202187749103005,1486935063.0065837,0.037873152438460164,1454266678.1173575
ETC,112993627.0,6.71257364,758478042.0881922,0.019318903174659827,0.25,0.019318903174659827,0.026571741091233878,0.026571741091233878,0.04254385189734304,0.04254385189734304,0.04254385189734302,0.04254385189734302,2.202187749103005,1670311052.25025,0.042543851897343034,248833181.1061145
NEO,70538831.0,9.15116741,645512651.3866976,0.016441605054016227,0.25,0.016441605054016227,0.02261422756094611,0.02261422756094611,0.0362075012255446,0.0362075012255446,0.036207501225544586,0.036207501225544586,2.202187749103005,1421540052.7747843,0.0362075012255446,155339749.46424726
ONT,533483170.0,0.71944871,383813778.4632107,0.009775973478173465,0.25,0.009775973478173465,0.013446137900702452,0.013446137900702452,0.021528529029189506,0.021528529029189506,0.021528529029189496,0.021528529029189496,2.202187749103005,845230000.8686173,0.021528529029189506,1174830101.3266356
RVN,4280345000.0,0.03143629,134558166.72005,0.0034272794332549984,0.25,0.0034272794332549984,0.004713972678698213,0.004713972678698213,0.007547512780666852,0.007547512780666852,0.007547512780666848,0.007547512780666848,2.2021877491030053,296322346.29265386,0.0075475127806668525,9426123320.934303
DCR,10292217.8106271,25.32612585,260662003.5475534,0.006639221873825179,0.25,0.006639221873825179,0.009131765042952324,0.009131765042952324,0.014620813074114511,0.014620813074114511,0.014620813074114504,0.014620813074114504,2.202187749103005,574026670.8690661,0.014620813074114511,22665395.97366275
XEM,8999999999.0,0.04856032,437042879.9514397,0.011131751497658528,0.25,0.011131751497658528,0.015310911598527939,0.015310911598527939,0.02451420677420265,0.02451420677420265,0.02451420677420264,0.02451420677420264,2.2021877491030053,962450476.0617559,0.02451420677420265,19819689739.72486
VET,55454734800.0,0.00422884,234509200.711632,0.005973093867875091,0.25,0.005973093867875091,0.00821555459623594,0.00821555459623594,0.013153874140076814,0.013153874140076814,0.013153874140076809,0.013153874140076809,2.2021877491030053,516433288.8590938,0.013153874140076816,122121737606.3161
LSK,119627255.197799,1.11803594,133747570.71469109,0.003406633053436037,0.25,0.003406633053436037,0.004685575090384798,0.004685575090384798,0.007502045575966206,0.007502045575966206,0.007502045575966202,0.007502045575966202,2.202187749103005,294537261.70018053,0.007502045575966206,263441675.8554117
QTUM,95970676.0484598,2.10633089,202145999.49505404,0.005148783187761289,0.25,0.005148783187761289,0.007081775428096984,0.007081775428096984,0.011338587258875432,0.011338587258875432,0.011338587258875427,0.011338587258875427,2.202187749103005,445163443.6181902,0.01133858725887543,211345447.06705135
ZRX,600475853.405126,0.1680876,100932545.05681945,0.0025708141263474566,0.25,0.0025708141263474566,0.003535967168601645,0.003535967168601645,0.005661415374263316,0.005661415374263316,0.005661415374263313,0.005661415374263313,2.202187749103005,222272414.20991486,0.005661415374263316,1322360568.0009403
