,Float,Price,Mkt Cap,Weight,Equal,AWF,Adj Mkt Cap,Adj Weight,Adj Float
BTG,20983114.73,7.70145147,161600439.78253716,0.05487349117308512,0.025,0.45559339246601904,73624092.58452673,0.02500000000000001,9559768.424344396
DGB,21000000000.0,0.00535927,112544670.0,0.03821597864543768,0.025,0.6541766267965131,73624092.58452673,0.02500000000000001,13737709162.726776
SC,91002491209.17,0.00159313,144978798.820065,0.0492294009103124,0.025,0.5078266145376368,73624092.58452673,0.02500000000000001,46213487025.24385
MONA,105082725.0,1.13552447,119324005.61178075,0.040517988549328005,0.025,0.6170098984445918,73624092.58452673,0.02500000000000001,64837081.48053096
KMD,200000000.0,0.59568469,119136938.0,0.04045446735496965,0.025,0.6179787211295186,73624092.58452675,0.025000000000000015,123595744.22590372
OMG,140245398.25,0.83081691,116518248.4157844,0.03956525789503332,0.025,0.6318674850123569,73624092.58452673,0.02500000000000001,88616507.0767839
XZC,21347303.34,5.07334454,108302224.84371276,0.03677540226365866,0.025,0.6798022172745863,73624092.58452673,0.02500000000000001,14511944.143365182
ZIL,20999982720.4,0.00512258,107574091.48386663,0.03652815529113734,0.025,0.6844035730998339,73624092.58452673,0.02500000000000001,14372463208.876532
BTS,3527780933.67,0.02935778,103567816.53887846,0.0351677735178786,0.025,0.710878099442107,73624092.58452673,0.02500000000000001,2507822205.3754315
NANO,133248289.0,0.74262083,98952954.97325987,0.033600738392684924,0.025,0.7440312682367316,73624092.58452673,0.02500000000000001,99140893.45504454
BCD,210000000.0,0.47342402,99419044.2,0.03375900493641347,0.025,0.7405431542513937,73624092.58452673,0.02500000000000001,155514062.39279267
REP,11000000.0,8.72920887,96021297.57000001,0.03260525671666492,0.025,0.7667475283892555,73624092.58452673,0.02500000000000001,8434222.812281812
NULS,250401085.34,0.36524206,91457008.2358174,0.031055394037901713,0.025,0.8050131313577482,73624092.58452673,0.02500000000000001,201576161.80493215
SNT,6804870174.89,0.01248571,84963635.59132583,0.02885048650812923,0.025,0.8665365137934754,73624092.58452673,0.02500000000000001,5896668478.166378
WAVES,99000000.0,0.85101014,84250003.86,0.02860816374859691,0.025,0.8738764298084714,73624092.58452673,0.02500000000000001,86513766.55103867
THETA,1000000000.0,0.08111762,81117620.0,0.027544522843140667,0.025,0.9076214586242389,73624092.58452673,0.02500000000000001,907621458.624239
