,Float,Price,Mkt Cap,Weight,Equal,AWF,Adj Mkt Cap,Adj Weight,Adj Float
BTC,20986335.65,9531.67100502,200034847016.72253,0.7063268847531752,0.1,0.1415775077497508,28320435103.73025,0.1,2971193.0981267462
ETH,135135633.79999998,237.89477848,32148061667.6054,0.11351542287346776,0.1,0.8809375630963117,28320435103.73025,0.1,119046055.92724755
XRP,100000000000.0,0.20460119,20460119000.0,0.07224507294842047,0.1,1.3841774382509824,28320435103.73025,0.1,138417743825.09824
XTZ,1923800541.46,2.91176311,5601651447.621253,0.019779538792761793,0.1,5.055729612694226,28320435103.73025,0.1,9726215366.376509
BCH,20982433.29,243.64685384,5112303857.01618,0.01805164305665208,0.1,5.53966194025478,28320435103.73025,0.1,116235587.11054789
LINK,1000000000.0,4.35829463,4358294630.0,0.015389222001839738,0.1,6.498054286827839,28320435103.730247,0.09999999999999999,6498054286.827839
BSV,20982141.46,194.698874,4085199316.370716,0.014424917206983981,0.1,6.932448801271727,28320435103.73025,0.1,145457621.41249081
LTC,83880542.21,46.72652291,3919446077.2787867,0.013839639337894684,0.1,7.225621821385717,28320435103.73025,0.1,606089076.1822417
XLM,50000000000.0,0.07546913,3773456500.0,0.013324147338057585,0.1,7.50517068468399,28320435103.73025,0.1,375258534234.1995
EOS,1366411730.19,2.71585163,3710971524.6876316,0.013103511690746722,0.1,7.631542014085948,28320435103.73025,0.1,10427828527.484858
