,Float,Price,Mkt Cap,Weight,Equal,AWF,Adj Mkt Cap,Adj Weight,Adj Float
BTC,20986335.65,8848.58467251,185699367964.74017,0.7013604137967613,0.1,0.1425800459119978,26477024410.241627,0.09999999999999996,2992232.700501596
ETH,135135633.79999998,211.52545225,28584626054.635384,0.1079601151992688,0.1,0.9262680001352693,26477024410.24163,0.09999999999999998,125171813.26693809
XRP,100000000000.0,0.21787303,21787303000.0,0.08228758134759437,0.1,1.2152502037650843,26477024410.241634,0.09999999999999999,121525020376.50842
XTZ,1923800541.46,2.83514464,5454252793.5494175,0.02059994623655537,0.1,4.854381601372643,26477024410.241634,0.09999999999999999,9338861953.174152
BCH,20982433.29,255.20586024,5354839937.702863,0.02022447785194301,0.1,4.944503424615869,26477024410.24163,0.09999999999999998,103747713.25917901
BSV,20982141.46,209.32321819,4392049374.925026,0.016588153211152114,0.1,6.0283986244334065,26477024410.24163,0.09999999999999998,126488712.71513115
LTC,83880542.21,47.20155551,3959292069.334213,0.014953689689551034,0.1,6.687312768692499,26477024410.24163,0.09999999999999998,560935420.9657831
EOS,1366411730.19,2.86575025,3915794757.394925,0.014789406455659907,0.1,6.761596572506803,26477024410.241634,0.09999999999999999,9239124871.485794
XLM,50000000000.0,0.07023017,3511508499.9999995,0.013262474081648337,0.1,7.540071285671567,26477024410.24163,0.09999999999999998,377003564283.5783
ADA,42014022058.74,0.05025012,2111209650.134332,0.007973742129865964,0.1,12.541163028767395,26477024410.24163,0.09999999999999998,526904700132.8878
