,Float,Price,Mkt Cap,Weight,Equal,AWF,Adj Mkt Cap,Adj Weight,Adj Float
BTC,17493775.0,3576.0010399999996,62557757593.52599,0.566078479227011,0.014285714285714285,0.02523627873156678,1578725007.4520102,0.014285714285714278,441477.78196731466
XRP,41040405095.0,0.31661999999999996,12994213061.178898,0.1175832486870525,0.014285714285714285,0.12149446834672578,1578725007.4520104,0.014285714285714282,4986182197.751281
ETH,104495804.0,117.74112,12303452998.260479,0.11133263451912907,0.014285714285714285,0.12831560438156817,1578725007.4520104,0.014285714285714282,13408442.245597888
XLM,19129175785.0,0.10103,1932620629.55855,0.017488078041602798,0.014285714285714285,0.8168830360734705,1578725007.4520102,0.014285714285714278,15626299192.833912
EOS,906245118.0,2.45432,2224215518.00976,0.020126689100479902,0.014285714285714285,0.7097895840888035,1578725007.4520102,0.014285714285714278,643243345.3877287
LTC,60118550.0,31.948520000000002,1920698697.046,0.017380197745285243,0.014285714285714285,0.8219534952983832,1578725007.4520102,0.014285714285714278,49414652.30477062
BCH,17578663.0,131.37479,2309393160.1057696,0.02089745250308054,0.014285714285714285,0.6836103244454508,1578725007.4520102,0.014285714285714278,12016955.516747242
TRX,66654507757.0,0.02642,1761012094.93994,0.015935210706899423,0.014285714285714285,0.8964873165768081,1578725007.4520102,0.014285714285714278,59754920796.82098
ADA,25927070538.0,0.04297,1114086221.01786,0.010081247442073019,0.014285714285714285,1.4170581932246171,1578725007.4520102,0.014285714285714278,36740167732.18548
BSV,17577923.0,75.42854,1325877068.12242,0.011997720238654797,0.014285714285714285,1.1907024002516682,1578725007.4520102,0.014285714285714278,20930075.107539006
DASH,8580668.0,70.81954,607678960.65272,0.005498822130736697,0.014285714285714285,2.5979589712243296,1578725007.4520102,0.014285714285714278,22292223.409697525
ZEC,5721969.0,52.22098,298806828.70962,0.0027038711374157785,0.014285714285714285,5.283430148734025,1578725007.45201,0.014285714285714277,30231623.52472148
XMR,16736923.0,44.9539,752389962.8497,0.006808296562083012,0.014285714285714285,2.0982802607740023,1578725007.4520104,0.014285714285714282,35118755.156994395
ETC,107690317.0,4.31133,464288494.39160997,0.004201297088292698,0.014285714285714285,3.4003104244931275,1578725007.4520104,0.014285714285714282,366180507.51206946
XTZ,781845825.0,0.42118999999999995,329305643.03174996,0.002979851656760433,0.014285714285714285,4.794102502822272,1578725007.4520104,0.014285714285714282,3748249026.4536443
IOT,2779530283.0,0.2966,824408681.9377999,0.007459986273248235,0.014285714285714285,1.914978628974606,1578725007.4520102,0.014285714285714278,5322741090.532739
NEO,65000000.0,7.548210000000001,490633650.00000006,0.00443969159275524,0.014285714285714285,3.21772672431255,1578725007.4520102,0.014285714285714278,209152237.08031574
BNB,144443333.0,6.51905,941633309.99365,0.008520739435293719,0.014285714285714285,1.6765815213808193,1578725007.4520102,0.014285714285714278,242171022.9944563
ONT,537500000.0,0.59578,320231750.0,0.0028977429660772304,0.014285714285714285,4.929945289472422,1578725007.4520104,0.014285714285714282,2649845593.091427
DOGE,117931883332.0,0.00202,238222404.33064002,0.0021556491400715827,0.014285714285714285,6.627105506251309,1578725007.4520102,0.014285714285714278,781547033392.0841
LINK,350000000.0,0.5087,178045000.0,0.0016111102237527056,0.014285714285714285,8.86699995760628,1578725007.4520102,0.014285714285714278,3103449985.162198
XEM,8999999999.0,0.05504,495359999.94496,0.00448245982953447,0.014285714285714285,3.187025612942959,1578725007.4520102,0.014285714285714278,28683230513.299603
MAID,452552412.0,0.12185,55143511.4022,0.0004989877558690685,0.014285714285714285,28.629388432253986,1578725007.4520104,0.014285714285714282,12956298789.10144
ZIL,8238440891.0,0.0219,180421855.5129,0.0016326181358941089,0.014285714285714285,8.750187181946663,1578725007.4520104,0.014285714285714282,72087899883.65344
DCR,9187896.0,17.20095,158040539.70119998,0.001430091995169753,0.014285714285714285,9.989367351167196,1578725007.4520102,0.014285714285714278,91781268.32831968
MANA,1050141509.0,0.03834,40262425.45506,0.00036433039559509304,0.014285714285714285,39.210876881079784,1578725007.4520102,0.014285714285714278,41176969417.11034
LSK,113995088.0,1.2460799999999999,142046999.25504,0.0012853681527321063,0.014285714285714285,11.114103189307572,1578725007.4520104,0.014285714285714282,1266953171.1061974
ZRX,583926430.0,0.30002,175189607.5286,0.001585272081690311,0.014285714285714285,9.011522028749797,1578725007.4520102,0.014285714285714278,5262065887.114226
BTG,17413924.0,11.173739999999999,194578659.15576,0.0017607215428118617,0.014285714285714285,8.11355682222192,1578725007.4520102,0.014285714285714278,141288861.87185404
SC,39041924297.0,0.0025,97604810.7425,0.000883215526831361,0.014285714285714285,16.174663886363,1578725007.4520102,0.014285714285714278,631490002980.8041
STEEM,306899983.0,0.40351,123837212.14032999,0.001120589730463188,0.014285714285714285,12.748389439379732,1578725007.4520104,0.014285714285714282,3912480502.223019
WAVES,100000000.0,3.0336,303360000.0,0.0027450722990121643,0.014285714285714285,5.20413043068305,1578725007.4520102,0.014285714285714278,520413043.068305
HC,43529781.0,1.09369,47608086.18189,0.00043080049639665757,0.014285714285714285,33.16085846048046,1578725007.4520102,0.014285714285714278,1443484906.5567117
GAS,10128375.0,2.16008,21878100.27,0.00019797259693495368,0.014285714285714285,72.16005905306193,1578725007.4520102,0.014285714285714278,730864138.111556
QTUM,89198248.0,2.05065,182914387.2612,0.0016551727899574882,0.014285714285714285,8.630950419430954,1578725007.4520102,0.014285714285714278,769865655.9881063
DGB,11336847487.0,0.00948,107473314.17676,0.0009725145623340427,0.014285714285714285,14.689460537668925,1578725007.4520104,0.014285714285714282,166532173781.8576
REP,11000000.0,15.05529,165608190.0,0.001498570855941928,0.014285714285714285,9.53289210788434,1578725007.4520104,0.014285714285714282,104861813.18672775
ICX,400230000.0,0.22765,91112359.5,0.0008244660276934592,0.014285714285714285,17.327232179208465,1578725007.4520102,0.014285714285714278,6934878135.084604
BAT,1229949089.0,0.12247000000000001,150631864.92983,0.0013630516869970275,0.014285714285714285,10.480684204417436,1578725007.4520102,0.014285714285714278,12890707989.319916
OMG,140245398.0,1.27675,179058311.89650002,0.0016202795750756937,0.014285714285714285,8.816820569405072,1578725007.4520104,0.014285714285714282,1236518509.850801
RDD,28808713174.0,0.0015,43213069.761,0.00039103046135351166,0.014285714285714285,36.53350748242415,1578725007.4520102,0.014285714285714278,1052483338301.3402
SNT,3470483788.0,0.02195,76177119.14660001,0.0006893186299705988,0.014285714285714285,20.724398942073577,1578725007.4520102,0.014285714285714278,71923690544.5107
BCD,153756875.0,0.7832,120422384.5,0.0010896893191981204,0.014285714285714285,13.109896586145162,1578725007.4520102,0.014285714285714278,2015736730.6588483
BTS,2684740000.0,0.03885,104302149.0,0.0009438190267251428,0.014285714285714285,15.136073634034235,1578725007.4520102,0.014285714285714278,40636422328.23707
IOST,12013965609.0,0.00655,78691474.73895,0.0007120707656721622,0.014285714285714285,20.062211474486283,1578725007.4520102,0.014285714285714278,241026718694.96338
KMD,111512340.0,0.66209,73831205.1906,0.0006680907046789265,0.014285714285714285,21.382896342764962,1578725007.4520102,0.014285714285714278,2384456807.159163
POLY,288427107.0,0.12289000000000001,35444807.179230005,0.00032073628141987,0.014285714285714285,44.54037510964691,1578725007.4520102,0.014285714285714278,12846651537.570267
NANO,133248289.0,0.97583,130027677.85486999,0.001176606594753036,0.014285714285714285,12.141453523565186,1578725007.4520102,0.014285714285714278,1617827907.9880822
GNO,1104590.0,11.41347,12607204.827300001,0.00011408125243734726,0.014285714285714285,125.22403094724011,1578725007.4520102,0.014285714285714278,138321212.34401196
AE,233020472.0,0.41557,96836317.54904,0.000876261513852239,0.014285714285714285,16.303026048594937,1578725007.4520102,0.014285714285714278,3798938824.871887
STRAT,99180986.0,1.00777,99951622.26122001,0.0009044515740723978,0.014285714285714285,15.794891285766914,1578725007.4520102,0.014285714285714278,1566552891.4851704
