,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
TRX,0.25,0.029189999999999997,48357689389.09825,39142701644.483635,-9214987744.614616,-19.055889272269578,-921498.7744614617,-26898.549226530064,-155816.66144758943,-1077315.4359090512
BNB,0.25,7.037939999999999,149155824.75227302,162345155.11676392,13189330.364490896,8.842651895356113,1318.9330364490897,9282.571574546506,-646.2527881248114,672.6802483242783
MAID,0.016760815297599246,0.1191,547311999.9013324,643173678.1001455,95861678.19881308,17.514996604513456,9586.167819881308,1141.7125873478637,-2560.3029694465354,7025.864850434773
LINK,0.047243526761356854,0.43406999999999996,423286220.30516624,497424787.4189894,74138567.11382318,17.514996604513456,7413.856711382318,3218.1327827097225,-1980.115486173317,5433.741225209002
MANA,0.012330886651874743,0.03776,1270029800.3719249,1492475476.7833765,222445676.41145158,17.514996604513456,22244.56764114516,839.9548741296413,-5941.1470418409035,16303.420599304256
SC,0.030427026195070886,0.0025,46717945477.180786,55624277570.8281,8906332093.647316,19.064049162858797,890633.2093647317,2226.5830234118293,-221425.42191494154,669207.7874497902
STEEM,0.031027384547494853,0.32201,369571743.17358106,440373009.57181543,70801266.39823437,19.157651445494928,7080.1266398234375,2279.871579289545,-1753.0075661698188,5327.119073653619
GAS,0.006567119318738737,2.08507,12249147.347380964,14394585.089356594,2145437.7419756297,17.514996604513478,214.54377419756298,447.33878726611266,-57.30100624934477,157.24276794821822
RDD,0.012452402636813752,0.00139,34840946603.65174,40943337218.261696,6102390614.609955,17.514996604513478,610239.0614609955,848.2322954307837,-162984.51169303618,447254.5497679593
BAT,0.047464991941580194,0.1241,1477146868.1913807,1748020468.9485853,270873600.75720453,18.337621436984275,27087.360075720455,3361.5413853969085,-6958.403538096183,20128.95653762427
ICX,0.027618558468058222,0.22191,484033839.86496204,568812350.4820061,84778510.61704403,17.51499660451341,8477.851061704403,1881.319929102824,-2264.2903458032765,6213.560715901127
OMG,0.05134319377580219,1.1772799999999999,169611269.81318206,199318677.9618331,29707408.148651034,17.514996604513478,2970.7408148651034,3497.3937465243885,-793.4345269838298,2177.3062878812734
REP,0.04332618355972992,12.66611,13303281.20959094,15633350.46173967,2330069.2521487307,17.514996604513456,233.0069252148731,2951.291345533356,-62.23220099401855,170.77472422085455
SNT,0.022069771014126216,0.02045,4197165615.0082154,4932299029.962712,735133414.9544969,17.5149966045135,73513.34149544968,1503.347833581946,-19634.167694663538,53879.17380078614
IOST,0.022864004734219515,0.0061200000000000004,14517274713.580547,17074412254.616785,2557137541.0362377,17.614446178690123,255713.7541036238,1564.9681751141777,-67968.68386495586,187745.07023866795
POLY,0.01350278653008419,0.11434000000000001,348657360.90240735,539721971.118733,191064610.2163257,54.800107968982935,19106.46102163257,2184.6327532134683,-2148.4892998305622,16957.97172180201
GNO,0.0039320432591136755,11.447289999999999,1335879.2173910958,1569858.4169575474,233979.1995664516,17.514996604513478,23.39791995664516,267.84277514050456,-6.249187899634814,17.14873205701035
AE,0.028178909385439363,0.38888,281812442.41887367,331171882.139636,49359439.72076231,17.5149966045135,4935.943972076231,1919.4898918610047,-1318.3069862931884,3617.6369857830427
LRC,0.016877505985162425,0.06879,954189323.0708157,1121315550.607299,167126227.5364834,17.514996604513478,16712.622753648342,1149.6613192234695,-4463.658311370493,12248.96444227785
DGD,0.011318644035459846,18.1991,2418778.401743807,2842427.3566799397,423648.95493613277,17.514996604513456,42.364895493613275,771.0029695778175,-11.314945635276098,31.04994985833718
QASH,0.007972419967446243,0.07325,423286220.30516624,497424787.4189894,74138567.11382318,17.514996604513456,7413.856711382318,543.0650041087548,-1980.1154861733175,5433.741225209001
PPT,0.021766730046505835,1.31444,64402691.23457403,75682820.41752495,11280129.182950921,17.514996604513456,1128.0129182950923,1482.705300323801,-301.2731342231746,826.7397840719177
GNT,0.019108984951524945,0.06377000000000001,1160822549.3432894,1369512767.1493187,208690217.80602932,17.977788071406042,20869.021780602932,1330.8175189490491,-5451.665271478013,15417.356509124918
STORJ,0.005846110936798043,0.13845,164219862.34065232,192982965.65355426,28763103.312901944,17.514996604513478,2876.3103312901944,398.2251653671274,-768.2137451191849,2108.0965861710097
