,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
XRP,0.2499999999999999,0.26135737,37678095990.883095,37554830319.37534,-123265671.50775146,-0.3271547254871332,-12326.567150775147,-3221.6391716549856,-35094.6431720829,-47421.210322858045
ETH,0.2499999999999999,178.00475441,55352548.09120754,55140278.222348414,-212269.86885912716,-0.38348707725136544,-21.226986885912716,-3778.504587491184,-51.52808233097825,-72.75506921689097
EOS,0.17385639093737304,3.33614966,1996727895.276517,2046000246.442656,49272351.166139126,2.4676547707225494,4927.235116613912,16437.993759031564,-1911.9683931005177,3015.266723513395
ADA,0.06627629139081324,0.04557335,55941598315.407486,57096277108.913055,1154678793.5055695,2.0640790186138513,115467.87935055695,5262.258079400704,-53355.945281901026,62111.93406865592
XTZ,0.03787315243846016,1.02246382,1424856513.7712524,1454266678.1173575,29410164.3461051,2.0640790186138513,2941.01643461051,3007.082898414642,-1358.9988214977484,1582.0176131127614
ETC,0.04254385189734302,6.71257364,242391081.92000592,248833181.1061145,6442099.186108589,2.6577294573216337,644.209918610859,4324.306518293797,-232.53231677598538,411.6776018348736
NEO,0.036207501225544586,9.15116741,152198257.17127892,155339749.46424726,3141492.292968333,2.0640790186138513,314.1492292968333,2874.832189017798,-145.16356568587446,168.98566361095885
ONT,0.021528529029189496,0.71944871,1150579079.4863453,1174830101.3266356,24251021.840290308,2.1077231693728216,2425.102184029031,1744.7366379178688,-1097.867913215113,1327.2342708139179
RVN,0.007547512780666848,0.03143629,8823750647.013172,9426123320.934303,602372673.9211311,6.8267191358703405,60237.26739211311,1893.6362065460114,-8808.625458588966,51428.64193352415
DCR,0.014620813074114504,25.32612585,,22665395.97366275,,,,,-21.180603860677735,
XEM,0.02451420677420264,0.04856032,19418868940.276485,19819689739.72486,400820799.4483757,2.0640790186138958,40082.07994483757,1946.3986283868946,-18521.317585029257,21560.762359808312
VET,0.013153874140076809,0.00422884,119652025257.62685,122121737606.3161,2469712348.6892548,2.0640790186138736,246971.2348689255,1044.401836863107,-114121.6394376106,132849.5954313149
LSK,0.007502045575966202,1.11803594,256625833.93739447,263441675.8554117,6815841.918017238,2.6559453557119195,681.5841918017238,762.0356225701805,-246.18382062110672,435.40037118061707
QTUM,0.011338587258875427,2.10633089,206886601.62427428,211345447.06705135,4458845.442777067,2.1552122794663786,445.88454427770677,939.1803889857066,-197.5003744601094,248.38416981759735
ZRX,0.005661415374263313,0.1680876,1294418214.538963,1322360568.0009403,27942353.461977243,2.1586804904417667,2794.2353461977245,469.67631317754467,-1235.7337760326157,1558.501570165109
ZIL,0.0034840568235290402,0.00714996,18744300713.748688,19131197891.96706,386897178.21837234,2.0640790186138513,38689.717821837236,276.6299348374234,-17877.92829213497,20811.789529702266
KMD,0.0045289369115420735,0.69818531,248716321.5273125,254674880.3109869,5958558.783674419,2.395724875265204,595.855878367442,416.01782115329473,-237.99133089933954,357.8645474681024
BTS,0.005005231080934699,0.03255527,5904824938.452231,6036196620.291336,131371681.83910465,2.224819248808063,13137.168183910466,427.68405726261483,-5640.770167356217,7496.398016554249
WTC,0.0027550628363762976,1.16385016,90938482.1527184,92938355.70876029,1999873.5560418963,2.199149918384813,199.98735560418964,232.75531581791302,-86.85003774111864,113.137317863071
QKC,0.0014050444115486043,0.01185085,4560665039.162965,4654800769.345586,94135730.182621,2.0640790186138736,9413.573018262101,111.55884180347141,-4349.868462940173,5063.704555321928
WAVES,0.00640546045107974,1.1419749,215765210.47149044,220218774.91030052,4453564.43881008,2.0640790186138736,445.35644388100803,508.5858804653697,-205.79241763430198,239.56402624670605
NULS,0.0018251720525871153,0.44240073,158921845.54955706,161975198.88905865,3053353.3395015895,1.9212923993822129,305.33533395015894,135.08057463434412,-151.36433208182902,153.97100186832992
WAN,0.0020546185682494005,0.34507001,,233767718.81974617,,,,,-218.4537809746988,
ARK,0.0014367076203951948,0.22578497,244771580.6494,249823859.48911378,5052278.839713782,2.0640790186138736,505.2278839713782,114.07286262564111,-233.45809660387928,271.7697873674989
ELF,0.002256351022183108,0.08048853,1078351368.8652132,1100609393.2168956,22258024.351682425,2.0640790186138736,2225.8024351682425,179.15156607711214,-1028.5093448248624,1197.29309034338
NAS,0.0018348122632057993,0.67268846,104921691.22884916,107087357.8434786,2165666.6146294475,2.064079018613807,216.56666146294475,145.68189398684967,-100.07214996839174,116.49451149455301
ARDR,0.003114248233913366,0.05557688,2155493362.995877,2199984449.249089,44491086.253211975,2.0640790186138513,4449.108625321198,247.2675761764412,-2055.8652129149677,2393.24341240623
POWR,0.0012701258275660612,0.05430392,883645009.0173559,918282088.2330135,34637079.21565759,3.919795716854124,3463.7079215657595,188.09291787607327,-858.1261569760378,2605.581764589722
