,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
LINK,0.4102149375365318,4.72751296,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-173.40763383156556,-173.40763383156556
TRX,0.15014132247196293,0.01661432,104145119673.46,104145119673.46,0.0,0.0,0.0,0.0,-18059.55877767993,-18059.55877767993
BNB,0.13667813552693228,15.75144145,100000000.0,100000000.0,0.0,0.0,0.0,0.0,-17.340763383156556,-17.340763383156556
VET,0.06696303755755054,0.0088993,86716263400.0,86716263400.0,0.0,0.0,0.0,0.0,-15037.262050908794,-15037.262050908794
BAT,0.034166302824283394,0.2624992,1500000000.0,1500000000.0,0.0,0.0,0.0,0.0,-260.11145074734833,-260.11145074734833
ZIL,0.032823207727484614,0.01801063,20999982720.4,21002615139.56,2632419.1599998474,0.012535339647889998,263.24191599998477,4.7411527495668055,-3642.013795626116,-3378.771879626131
ZRX,0.031030810658749873,0.35761389,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-173.4076338315656,-173.4076338315656
KNC,0.018093638764886184,1.1700618,178212585.95999998,178212585.95999998,0.0,0.0,0.0,0.0,-30.903422850328084,-30.903422850328084
OMG,0.017897089867481304,1.4706694,140245398.25,140245398.25,0.0,0.0,0.0,0.0,-24.319622666298088,-24.319622666298088
NMR,0.017552144860290962,21.87233173,9248182.0,9248182.0,0.0,0.0,0.0,0.0,-1.603705357863676,-1.603705357863676
REP,0.01591163262147146,16.67029615,11000000.0,11000000.0,0.0,0.0,0.0,0.0,-1.9074839721472214,-1.9074839721472214
SNT,0.013850525164808778,0.02345674,6804870174.89,6804870174.89,0.0,0.0,0.0,0.0,-1180.016435558667,-1180.016435558667
MCO,0.00786805950853468,4.10084256,22111377.4,22111377.4,0.0,0.0,0.0,0.0,-3.8342816356907545,-3.8342816356907545
IOST,0.007925617219284113,0.00608537,12013971820.763948,15009539282.66929,2995567461.905342,24.934031031503267,299556.7461905342,1822.913636565491,-2602.768691909616,296953.9774986246
LRC,0.007912507871272186,0.08522614,,1069947807.9592704,,,,,-185.5371177014874,
DGD,0.007707006424235202,44.4096124,2000000.0,2000000.0,0.0,0.0,0.0,0.0,-0.3468152676631312,-0.3468152676631312
AION,0.007730485552591329,0.09887743,901012592.0,901012592.0,0.0,0.0,0.0,0.0,-156.2424616311658,-156.2424616311658
AE,0.005923067799675654,0.13554018,503616445.26,503616445.26,0.0,0.0,0.0,0.0,-87.33093613120077,-87.33093613120077
MANA,0.004959307471892874,0.04047761,1369785731.9725733,1411976376.4337554,42190644.46118212,3.080090811022318,4219.064446118212,170.77764521483897,-244.84748246344543,3974.2169636547665
GNT,0.004651162570079858,0.05360222,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-173.4076338315656,-173.4076338315656
