,Float,Price,Mkt Cap,Weight,Equal,AWF,Adj Mkt Cap,Adj Weight,Adj Float
LINK,1000000000.0,2.13036963,2130369630.0000002,0.16166945924983783,0.05,0.30927300822310483,658865824.0972428,0.050000000000000024,309273008.22310483
BNB,100000000.0,12.61184225,1261184225.0,0.09570872997761229,0.05,0.5224183834817968,658865824.0972427,0.05000000000000001,52241838.34817968
TRX,104145119673.46,0.01159463,1207524128.9194896,0.09163657339292118,0.05,0.5456336716739612,658865824.0972427,0.05000000000000001,56825084034.35407
DASH,17600805.03,65.0363426,1144691985.9668834,0.08686836864966432,0.05,0.5755835038372533,658865824.0972427,0.05000000000000001,10130733.029523753
XMR,22466083.47,46.99157798,1055716713.285694,0.08011621446082773,0.05,0.6240933915374541,658865824.0972428,0.050000000000000024,14020934.227355836
ETC,194571423.67,4.93946936,961079585.5495437,0.07293439349858409,0.05,0.6855476216576843,658865824.0972427,0.05000000000000001,133387976.73951817
ICX,4105532970.53,0.21101465,866327602.8398483,0.06574385642379184,0.05,0.7605273362380011,658865824.0972427,0.05000000000000001,3122370053.914469
NEO,100000000.0,6.62462974,662462974.0,0.05027298045908558,0.05,0.9945700362979725,658865824.0972428,0.050000000000000024,99457003.62979725
ZEC,20924230.74,30.70535578,642485949.2945126,0.04875696430110233,0.05,1.0254945260993118,658865824.0972427,0.05000000000000001,21457684.08670895
DOGE,280666706295.71,0.00186712,524038420.65884614,0.03976821998446096,0.05,1.2572853403933344,658865824.0972427,0.05000000000000001,352878135362.07776
IOT,2779530283.28,0.17532448,487319701.56031877,0.036981710367814946,0.05,1.352019674122883,658865824.0972427,0.05000000000000001,3757979627.8149104
ONT,1000000000.0,0.3691221,369122100.0,0.028011932513403583,0.05,1.7849536077553816,658865824.0972427,0.05000000000000001,1784953607.7553816
XEM,8999999999.0,0.0370475,333427499.9629525,0.025303141229081384,0.05,1.9760392414256476,658865824.0972428,0.050000000000000024,17784353170.85479
RVN,20754957265.63,0.01526041,316729157.40599275,0.02403593765391953,0.05,2.080218409613262,658865824.0972427,0.05000000000000001,43174844194.70006
VET,86716263400.0,0.00306069,265411600.225746,0.020141551626949587,0.05,2.482430396926299,658865824.0972428,0.050000000000000024,215267088172.0275
DCR,20619744.270000003,11.37436031,234536400.82703796,0.01779849494761641,0.05,2.809226293973584,658865824.0972428,0.050000000000000024,57925527.77829515
LSK,231538505.47,0.96808373,224148660.014023,0.017010190225084484,0.05,2.9394145120297543,658865824.0972427,0.05000000000000001,680587643.0721986
BAT,1500000000.0,0.13911649,208674735.0,0.01583590523047083,0.05,3.157381865596919,658865824.0972427,0.05000000000000001,4736072798.395378
ZRX,1000000000.0,0.15175433,151754330.0,0.011516330370294212,0.05,4.341660788837081,658865824.0972427,0.05000000000000001,4341660788.837081
QTUM,107823401.54,1.20856029,130311081.43396887,0.009889045437477125,0.05,5.056099733399133,658865824.0972427,0.05000000000000001,545165871.7805817
