,Float,Price,Mkt Cap,Weight,Weight Cap,Weight1,Weight_step2,Weight2,Weight_step3,Weight3,Weight_step4,Weight4,AWF,Adj Mkt Cap,Adj Weight,Adj Float
BNB,100000000.0,15.8621883,1586218830.0,0.22509643056384854,0.25,0.22509643056384854,0.22509643056384843,0.22509643056384843,0.22509643056384848,0.22509643056384848,0.22509643056384843,0.22509643056384843,0.9999999999999996,1586218829.9999993,0.22509643056384848,99999999.99999996
LINK,1000000000.0,1.73091212,1730912120.0,0.24562950108952109,0.25,0.24562950108952109,0.24562950108952097,0.24562950108952097,0.24562950108952103,0.24562950108952103,0.24562950108952097,0.24562950108952097,0.9999999999999996,1730912119.9999993,0.24562950108952106,999999999.9999995
TRX,104145119673.46,0.01445091,1504991751.3404,0.21356969470269063,0.25,0.21356969470269063,0.21356969470269055,0.21356969470269055,0.2135696947026906,0.2135696947026906,0.21356969470269055,0.21356969470269055,0.9999999999999996,1504991751.3403993,0.2135696947026906,104145119673.45996
ICX,4105532970.53,0.16704332,685801857.7667934,0.09732046256023914,0.25,0.09732046256023914,0.0973204625602391,0.0973204625602391,0.09732046256023913,0.09732046256023913,0.0973204625602391,0.0973204625602391,0.9999999999999996,685801857.766793,0.09732046256023912,4105532970.5299983
BAT,1500000000.0,0.17231528,258472919.99999997,0.03667925924786505,0.25,0.03667925924786505,0.03667925924786503,0.03667925924786503,0.03667925924786504,0.03667925924786504,0.03667925924786503,0.03667925924786503,0.9999999999999997,258472919.99999988,0.03667925924786504,1499999999.9999995
SC,91002491209.17,0.00159313,144978798.820065,0.02057358638330559,0.25,0.02057358638330559,0.02057358638330558,0.02057358638330558,0.020573586383305583,0.020573586383305583,0.02057358638330558,0.02057358638330558,0.9999999999999994,144978798.8200649,0.020573586383305583,91002491209.16995
OMG,140245398.25,0.83081691,116518248.4157844,0.01653481935651014,0.25,0.01653481935651014,0.016534819356510133,0.016534819356510133,0.016534819356510137,0.016534819356510137,0.016534819356510133,0.016534819356510133,0.9999999999999996,116518248.41578436,0.01653481935651014,140245398.24999994
REP,11000000.0,8.72920887,96021297.57000001,0.013626147245469369,0.25,0.013626147245469369,0.013626147245469363,0.013626147245469363,0.013626147245469367,0.013626147245469367,0.013626147245469363,0.013626147245469363,0.9999999999999997,96021297.56999998,0.013626147245469369,10999999.999999996
SNT,6804870174.89,0.01248571,84963635.59132583,0.01205698150698098,0.25,0.01205698150698098,0.012056981506980974,0.012056981506980974,0.012056981506980978,0.012056981506980978,0.012056981506980974,0.012056981506980974,0.9999999999999996,84963635.59132579,0.012056981506980976,6804870174.8899975
THETA,1000000000.0,0.08111762,81117620.0,0.011511202850765963,0.25,0.011511202850765963,0.011511202850765958,0.011511202850765958,0.01151120285076596,0.01151120285076596,0.011511202850765958,0.011511202850765958,0.9999999999999996,81117619.99999997,0.011511202850765963,999999999.9999995
AE,503616445.26,0.16033664,80748168.68173233,0.011458774918732675,0.25,0.011458774918732675,0.01145877491873267,0.01145877491873267,0.011458774918732671,0.011458774918732671,0.01145877491873267,0.01145877491873267,0.9999999999999996,80748168.6817323,0.011458774918732675,503616445.25999975
