,Float,Price,Mkt Cap,Weight,Equal,AWF,Adj Mkt Cap,Adj Weight,Adj Float
LINK,1000000000.0,1.7265148,1726514800.0,0.1352757416270457,0.05,0.36961541957648003,638146492.2070025,0.04999999999999999,369615419.57648003
TRX,104145119673.46,0.01281782,1334913397.8528693,0.10459302167721145,0.05,0.4780433646358065,638146492.2070026,0.05,49785883419.09955
BNB,100000000.0,13.18788574,1318788574.0,0.10332961084209878,0.05,0.4838883993902442,638146492.2070026,0.05,48388839.93902442
XMR,22466083.47,46.87186409,1053027211.0404356,0.08250669900249594,0.05,0.6060113979167611,638146492.2070025,0.04999999999999999,13614702.649369337
NEO,100000000.0,8.4576131,845761310.0,0.0662670186491953,0.05,0.7545231552469603,638146492.2070025,0.04999999999999999,75452315.52469604
ETC,194571423.67,4.244607,825879226.9096477,0.0647092193559961,0.05,0.7726874237954608,638146492.2070025,0.04999999999999999,150342892.09978744
DASH,17600805.03,40.3719163,710578227.4837791,0.055675165198062475,0.05,0.8980664865946375,638146492.2070025,0.04999999999999999,15806693.134529324
ZEC,20924230.74,26.9542962,563997913.1231052,0.04419031680112683,0.05,1.13146959830632,638146492.2070026,0.05,23675130.950256553
DOGE,280666706295.71,0.00198087,555964258.4999831,0.04356086457336812,0.05,1.1478192751612324,638146492.2070026,0.05,322154655382.23236
ONT,1000000000.0,0.50600024,506000240.0,0.039646088020480974,0.05,1.2611584773299764,638146492.2070026,0.05,1261158477.3299763
RVN,20754957265.63,0.02255036,468031758.1245721,0.03667118473893856,0.05,1.3634683568569987,638146492.2070026,0.05,28298727479.605766
VET,86716263400.0,0.00511082,443191213.309988,0.03472488047197674,0.05,1.439889765505468,638146492.2070025,0.04999999999999999,124861860172.5364
ICX,4105532970.53,0.10727822,440434269.22977084,0.03450886862251233,0.05,1.4489029051326772,638146492.2070026,0.05,5948518648.118907
IOT,2779530283.28,0.15755795,437937093.39651614,0.034313210112769665,0.05,1.4571647431317567,638146492.2070026,0.05,4050233531.2626405
DCR,20619744.270000003,16.27439045,335573769.22913027,0.02629284759276531,0.05,1.9016578491010576,638146492.2070025,0.04999999999999999,39211698.537502065
XEM,8999999999.0,0.03133496,282014639.96866506,0.02209638722555141,0.05,2.262813349966185,638146492.2070025,0.04999999999999999,20365320147.43285
BAT,1500000000.0,0.18141058,272115870.0,0.021320799637940407,0.05,2.345127802384339,638146492.2070025,0.04999999999999999,3517691703.5765085
ZRX,1000000000.0,0.17904591,179045910.0,0.014028590001394298,0.05,3.564150067471536,638146492.2070025,0.04999999999999999,3564150067.471536
QTUM,107823401.54,1.53908316,165949181.56413206,0.013002436242359012,0.05,3.845433199442367,638146492.2070026,0.05,414627687.9587213
LSK,231538505.47,1.28363522,297210980.40745467,0.023287049606710453,0.05,2.1471161372710728,638146492.2070025,0.04999999999999999,497140061.4942635
