,Float,Price,Mkt Cap,Weight,Weight Cap,Weight1,Weight_step2,Weight2,Weight_step3,Weight3,Weight_step4,Weight4,AWF,Adj Mkt Cap,Adj Weight,Adj Float
BTC,17611793.0,4022.45591,70842660838.54663,0.8190467721025297,2.0,0.8190467721025297,0.81904677210253,0.81904677210253,0.8190467721025297,0.8190467721025297,0.81904677210253,0.81904677210253,1.0000000000000002,70842660838.54665,0.8190467721025297,17611793.000000004
XLM,34207988788.18,0.10669000000000001,3649650323.8109245,0.042195398671329966,2.0,0.042195398671329966,0.04219539867132997,0.04219539867132997,0.042195398671329966,0.042195398671329966,0.04219539867132997,0.04219539867132997,1.0000000000000002,3649650323.8109255,0.04219539867132997,34207988788.180008
LTC,61082030.73,61.28074,3743152043.83714,0.04327641794794975,2.0,0.04327641794794975,0.04327641794794976,0.04327641794794976,0.04327641794794975,0.04327641794794975,0.04327641794794976,0.04327641794794976,1.0000000000000002,3743152043.837141,0.04327641794794975,61082030.73000001
BCH,17694373.38,169.9125,3006495216.92925,0.03475956681496826,2.0,0.03475956681496826,0.034759566814968265,0.034759566814968265,0.03475956681496826,0.03475956681496826,0.034759566814968265,0.034759566814968265,1.0000000000000002,3006495216.9292502,0.03475956681496826,17694373.380000003
BSV,17691375.52,64.95293000000001,1149106675.7542737,0.013285386269199805,2.0,0.013285386269199805,0.013285386269199808,0.013285386269199808,0.013285386269199805,0.013285386269199805,0.013285386269199808,0.013285386269199808,1.0000000000000002,1149106675.754274,0.013285386269199805,17691375.520000003
DASH,8713552.18,93.85141,817779158.2015737,0.00945474622056085,2.0,0.00945474622056085,0.009454746220560853,0.009454746220560853,0.00945474622056085,0.00945474622056085,0.009454746220560853,0.009454746220560853,1.0000000000000002,817779158.201574,0.009454746220560853,8713552.180000002
XMR,16881004.0,53.19276,897947194.33104,0.010381608233370948,2.0,0.010381608233370948,0.01038160823337095,0.01038160823337095,0.010381608233370948,0.010381608233370948,0.01038160823337095,0.01038160823337095,1.0000000000000002,897947194.3310403,0.010381608233370948,16881004.000000004
ZEC,6182605.67,56.765640000000005,350959567.72517884,0.004057615816251209,2.0,0.004057615816251209,0.0040576158162512095,0.0040576158162512095,0.004057615816251209,0.004057615816251209,0.0040576158162512095,0.0040576158162512095,1.0000000000000002,350959567.7251789,0.004057615816251208,6182605.670000001
IOT,2779530283.28,0.30577,849896974.7185256,0.009826076060996168,2.0,0.009826076060996168,0.00982607606099617,0.00982607606099617,0.009826076060996168,0.009826076060996168,0.00982607606099617,0.00982607606099617,1.0000000000000002,849896974.7185259,0.009826076060996168,2779530283.2800007
DOGE,118740746295.71,0.00207,245793344.8321197,0.002841737496955962,2.0,0.002841737496955962,0.0028417374969559625,0.0028417374969559625,0.002841737496955962,0.002841737496955962,0.0028417374969559625,0.0028417374969559625,1.0000000000000002,245793344.83211976,0.002841737496955962,118740746295.71004
BTG,17650275.02,12.81575,226201512.08756498,0.0026152267027669757,2.0,0.0026152267027669757,0.002615226702766976,0.002615226702766976,0.0026152267027669757,0.0026152267027669757,0.002615226702766976,0.002615226702766976,1.0000000000000002,226201512.08756503,0.0026152267027669757,17650275.020000003
DGB,11597750786.54,0.01254,145435794.86321163,0.001681454605472198,2.0,0.001681454605472198,0.0016814546054721984,0.0016814546054721984,0.001681454605472198,0.001681454605472198,0.0016814546054721984,0.0016814546054721984,1.0000000000000002,145435794.86321166,0.001681454605472198,11597750786.540003
BCD,189111820.03,0.91405,172857659.0984215,0.0019984922367671213,2.0,0.0019984922367671213,0.0019984922367671217,0.0019984922367671217,0.0019984922367671213,0.0019984922367671213,0.0019984922367671217,0.0019984922367671217,1.0000000000000002,172857659.09842154,0.0019984922367671213,189111820.03000003
XZC,7075940.270000001,7.38053,52224189.440943114,0.0006037894861792292,2.0,0.0006037894861792292,0.0006037894861792293,0.0006037894861792293,0.0006037894861792292,0.0006037894861792292,0.0006037894861792293,0.0006037894861792293,1.0000000000000002,52224189.44094313,0.0006037894861792292,7075940.270000003
ZEN,6104988.0,6.839739999999999,41756530.623119995,0.00048276774497518304,2.0,0.00048276774497518304,0.00048276774497518315,0.00048276774497518315,0.00048276774497518304,0.00048276774497518304,0.00048276774497518315,0.00048276774497518315,1.0000000000000002,41756530.62312,0.00048276774497518304,6104988.000000001
NANO,133248289.0,1.04955,139850741.71995,0.001616883064893918,2.0,0.001616883064893918,0.0016168830648939185,0.0016168830648939185,0.001616883064893918,0.001616883064893918,0.0016168830648939185,0.0016168830648939185,1.0000000000000002,139850741.71995002,0.001616883064893918,133248289.00000003
PIVX,56781166.0,0.8786200000000001,49889068.070920005,0.0005767920019240302,2.0,0.0005767920019240302,0.0005767920019240303,0.0005767920019240303,0.0005767920019240302,0.0005767920019240302,0.0005767920019240303,0.0005767920019240303,1.0000000000000002,49889068.07092001,0.0005767920019240302,56781166.000000015
XVG,15805763453.0,0.007109999999999999,112378978.15082999,0.001299268522908665,2.0,0.001299268522908665,0.0012992685229086653,0.0012992685229086653,0.001299268522908665,0.001299268522908665,0.0012992685229086653,0.0012992685229086653,1.0000000000000002,112378978.15083002,0.0012992685229086653,15805763453.000004
