,Float,Price,Mkt Cap,Weight,Equal,AWF,Adj Mkt Cap,Adj Weight,Adj Float
ZEN,20865535.36,7.63660576,159341867.51565966,0.06426767292451123,0.025,0.3889980586252903,61983677.121319816,0.025000000000000012,8116652.747217348
SC,91002491209.17,0.00129379,117738113.10151204,0.04748754775836582,0.025,0.5264538006302039,61983677.121319816,0.025000000000000012,47908607363.88426
DGB,21000000000.0,0.00534756,112298760.0,0.04529368263365497,0.025,0.5519533530140477,61983677.121319816,0.025000000000000012,11591020413.295002
BTG,20983114.73,5.07248602,106436556.12398109,0.04292926826350358,0.025,0.5823532757779105,61983677.12131981,0.025000000000000012,12219585.599039227
KMD,200000000.0,0.48629593,97259186.0,0.03922774128486921,0.025,0.6373040909608252,61983677.121319816,0.025000000000000012,127460818.19216503
REP,11000000.0,8.84869224,97335614.64,0.03925856740052963,0.025,0.6368036751046278,61983677.12131981,0.025000000000000012,7004840.426150905
WAVES,99000000.0,0.92760182,91832580.18,0.03703901754661044,0.025,0.6749639071430455,61983677.12131981,0.025000000000000012,66821426.80716151
ZIL,20999982720.4,0.0043747,91868624.40693387,0.03705355533648023,0.025,0.6746990881975319,61983677.12131981,0.025000000000000012,14168669193.617805
MCO,22111377.4,3.88133858,85821742.15956008,0.034614654270826155,0.025,0.7222374605968677,61983677.121319816,0.025000000000000012,15969665.06367497
THETA,1000000000.0,0.08423389,84233890.0,0.03397422269540824,0.025,0.7358520082750518,61983677.12131981,0.025000000000000012,735852008.2750518
NANO,133248289.0,0.6262031,83440491.6414959,0.03365421975457303,0.025,0.7428488962844825,61983677.121319816,0.025000000000000012,98983344.41544574
OMG,140245398.25,0.60817928,85294345.33099826,0.03440193825708855,0.025,0.726703240182949,61983677.121319816,0.025000000000000012,101916785.32902308
MONA,105082725.0,0.74374974,78155249.3972415,0.03152251246899619,0.025,0.793083991150408,61983677.12131981,0.025000000000000012,83339426.94396076
AE,503616445.26,0.12630881,63611193.89722074,0.025656429584161092,0.025,0.974414616733486,61983677.12131981,0.025000000000000012,490731225.4887035
BCD,210000000.0,0.30752054,64579313.4,0.026046903152260468,0.025,0.9598070010035105,61983677.121319816,0.025000000000000012,201559470.2107372
SNT,6804870174.89,0.00910809,61979369.99121386,0.02499826279663212,0.025,1.0000694929636516,61983677.1213198,0.02500000000000001,6805343065.485718
XZC,21347303.34,2.79287407,59620329.96271039,0.02404678648138942,0.025,1.0396399543593198,61983677.121319816,0.025000000000000012,22193509.470092155
XVG,16500000000.0,0.00333256,54987240.0,0.02217811307498514,0.025,1.1272374667526468,61983677.12131981,0.025000000000000012,18599418201.41867
IOST,12013965608.0,0.00460941,55377293.21317129,0.022335434014660854,0.025,1.1192977035319815,61983677.12131981,0.025000000000000012,13447204115.346607
NULS,250401085.34,0.218855,54801529.5320857,0.02210321010192063,0.025,1.1310574294286628,61983677.12131981,0.025000000000000012,283218007.9108076
GAS,60464204.03,1.38635586,83824903.57722612,0.033809265386577816,0.025,0.7394422716420491,61983677.12131981,0.025000000000000012,44709788.38097154
ARK,381936707.22,0.13962053,53326205.48851123,0.021508164715743055,0.025,1.1623492906254838,61983677.1213198,0.02500000000000001,443943860.7010001
BTS,3527780933.67,0.0149242,52649308.21027782,0.021235150387749684,0.025,1.177293287003148,61983677.1213198,0.02500000000000001,4153232811.227389
QASH,1000000000.0,0.04482907,44829070.0,0.018080998128046144,0.025,1.382667031043022,61983677.12131981,0.025000000000000012,1382667031.043022
RCN,1000000000.0,0.04493837,44938370.0,0.018125082314833767,0.025,1.379304080706973,61983677.121319816,0.025000000000000012,1379304080.706973
STEEM,355688990.503,0.11956323,42527324.57997801,0.01715263056140565,0.025,1.4575023877825106,61983677.12131981,0.025000000000000012,518417552.9660733
STORJ,425000000.0,0.0935092,39741410.0,0.01602898208274038,0.025,1.5596748359285644,61983677.12131981,0.025000000000000012,662861805.2696398
PIVX,175458680.4,0.22402851,39307746.736578204,0.015854071814601158,0.025,1.5768819702819623,61983677.121319816,0.025000000000000012,276677629.65222514
GXC,100000000.0,0.36955189,36955189.0,0.014905210015077079,0.025,1.6772658670835052,61983677.121319816,0.025000000000000012,167726586.7083505
ARDR,998999495.0,0.03703176,36994709.538961194,0.014921149912803638,0.025,1.6754740851807834,61983677.12131981,0.025000000000000012,1673797764.9811897
WAN,209675017.96,0.17181005,36024275.3194585,0.014529742745395967,0.025,1.72060857773423,61983677.12131981,0.025000000000000012,360768634.4385547
FUN,11000000000.0,0.00325466,35801260.0,0.014439793532225702,0.025,1.7313266941252854,61983677.121319816,0.025000000000000012,19044593635.37814
MAID,452552412.0,0.07464671,33781548.65836452,0.013625179332392766,0.025,1.834838235161024,61983677.12131981,0.025000000000000012,830360468.9519446
AION,641095291.0,0.05123666,32847581.45256806,0.013248480478286218,0.025,1.8870088566740995,61983677.121319816,0.025000000000000012,1209752492.089059
KNC,178212585.95999998,0.18528694,33020464.722015362,0.013318209831833974,0.025,1.8771291574220073,61983677.121319816,0.025000000000000012,334528041.3250918
GNT,1000000000.0,0.02836242,28362420.0,0.01143947137263518,0.025,2.1854156705006065,61983677.12131981,0.025000000000000012,2185415670.5006065
ELF,544480199.0,0.0492151,26796647.441804897,0.010807945206830899,0.025,2.3131131331235246,61983677.12131981,0.025000000000000012,1259444299.0326102
CVC,1000000000.0,0.01899921,18999210.0,0.0076629892265076115,0.025,3.262434444448996,61983677.12131981,0.025000000000000012,3262434444.448996
NAS,51952589.0,0.34504201,17925825.73326389,0.007230059011414375,0.025,3.4577864386074206,61983677.12131981,0.025000000000000012,179640957.69474506
DGD,2000000.0,17.34016195,34680323.9,0.013987684141471904,0.025,1.7872865691810857,61983677.12131981,0.025000000000000012,3574573.1383621716
