,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
EOS,3316913204.054237,1270912957.611581,62.11695036798235,127091.29576115811,-139451.57016939207,-12360.274408233963
ADA,101987462082.66457,44891184973.75152,78.62366383034063,4489118.497375152,-4287815.462772763,201303.03460238874
XTZ,4669953628.872955,3215686950.755598,221.12085762141734,321568.69507555984,-196336.87289995648,125231.82217560336
ETC,472314830.18146676,223481649.07535225,89.8118362197238,22348.164907535225,-19857.331389494597,2490.8335180406284
NEO,242746247.7647948,87406498.30054754,56.26795369633635,8740.649830054754,-10205.677182674746,-1465.0273526199926
RVN,50381879987.50349,40955756666.56918,434.4920522693703,4095575.6666569184,-2118183.9379322953,1977391.728724623
ONT,2427462477.6479483,1252632376.3213127,106.62242777971227,125263.23763213128,-102056.77182674747,23206.465805383807
XEM,21847162296.40407,2027472556.6792107,10.229587765016923,202747.25566792107,-918510.9463386704,-715763.6906707494
DCR,50053655.51412129,27388259.540458538,120.8373309351567,2738.825954045854,-2104.3845360892738,634.4414179565802
VET,210500475605.3361,88378737999.01999,72.36937479871648,8837873.799902,-8849981.907481933,-12108.10757993348
LSK,562051034.1591091,298609358.30369747,113.34932384334944,29860.935830369748,-23630.072421857905,6230.863408511843
ZRX,2427462477.6479483,1105101909.647008,83.5703919482135,110510.1909647008,-102056.77182674746,8453.419137953344
QTUM,261737261.45071796,50391814.383666635,23.843340409258662,5039.181438366663,-11004.108288551552,-5964.926850184888
KMD,485492495.5295897,230817615.2186028,90.63226610207819,23081.76152186028,-20411.354365349496,2670.4071565107843
ZIL,50976670085.02629,31845472193.05923,166.45832829125,3184547.219305923,-2143190.444861503,1041356.7744444204
BTS,8563555845.845772,2527359225.5544357,41.87006130745379,252735.9225554436,-360033.9338023094,-107298.01124686579
NULS,607839239.0251716,445864040.136113,275.26685763880295,44586.4040136113,-25555.1264317143,19031.277581897004
WAVES,240318785.2871469,20100010.376846403,9.127291887366805,2010.0010376846403,-10103.620410848,-8093.619373163359
ARK,927137025.6129602,677313166.1238465,271.11628469312035,67731.31661238466,-38979.22738101079,28752.089231373873
ARDR,2425033789.3017488,225049340.0526595,10.229587765016902,22504.934005265954,-101954.66351625095,-79449.729510985
ELF,1297430385.3720605,196820992.15516472,17.88291044653818,19682.09921551647,-54547.313509580395,-34865.214294063924
WAN,508978238.59805954,275210519.7783134,117.728196676515,27521.051977831343,-21398.7554657129,6122.2965121184425
WTC,103127983.338036,10189627.629275724,10.963856151282503,1018.9627629275725,-4335.7659125098,-3316.8031495822274
NAS,126112960.41416553,19025602.570686936,17.766431961553497,1902.5602570686938,-5302.11352138179,-3399.553264313096
AION,1556234763.4992924,,,,-65428.115832789255,
Total Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,20986335.65,3088273.6499999985,17.254793563683023,308.8273649999999,-498.218315521656,-189.39095052165612
XRP,100000000000.0,57090460773.0,133.04841254756923,5709046.0773,-2374012.899777747,3335033.177522253
ETH,135135633.79999998,27654634.09999998,25.72978868561824,2765.463409999998,-3208.1373786084164,-442.67396860841836
XLM,142283354823.16,122647211982.16,624.5993063672072,12264721.198216,-3377825.1977383615,8886896.000477638
BCH,20982433.29,3013970.789999999,16.77367103612788,301.3970789999999,-498.1256729918603,-196.7285939918604
LTC,83880542.21,20763255.699999996,32.89630598538225,2076.3255699999995,-1991.3348924689176,84.99067753108193
EOS,1366411730.19,437335520.69000006,47.07208259324178,43733.552069000005,-32438.7907387869,11294.761330213103
BSV,20982141.46,3127155.710000001,17.51418765484034,312.7155710000001,-498.118744910015,-185.40317391001486
ADA,42014022058.74,16086951520.739998,62.04693082144457,1608695.1520739999,-997418.3033899557,611276.8486840442
BNB,100000000.0,-55536713.0,-35.70649779643986,-5553.6713,-2374.012899777747,-7927.6841997777465
LINK,1000000000.0,650000000.0,185.71428571428572,65000.0,-23740.128997777472,41259.87100222253
XTZ,1923800541.46,1263426929.46,191.32002044018682,126342.69294600001,-45671.27302025454,80671.41992574546
TRX,104145119673.46,37463047482.46001,56.18158862123117,3746304.748246001,-2472418.575536913,1273886.1727090883
XMR,22466083.47,5290770.459999997,30.80450677620574,529.0770459999998,-533.347719652636,-4.270673652636219
DASH,17600805.03,8600572.156000001,95.55944025454559,860.0572156000002,-417.8453818769306,442.21183372306956
ETC,194571423.67,81577796.66999999,72.19681218835466,8157.779666999999,-4619.150697207012,3538.628969792987
ZEC,20924230.74,13648486.989999998,187.58889068901027,1364.848699,-496.7439369468607,868.1047620531392
NEO,100000000.0,29461169.0,41.76588778455941,2946.1169,-2374.012899777747,572.104000222253
IOT,2779530283.28,,,,-65986.40747829615,
DOGE,280666706295.71,159726706295.71002,132.07103216116258,15972670.629571004,-6663063.812841478,9309606.816729527
ICX,4105532970.53,3615140451.9300003,737.1932308940409,361514.04519300006,-97465.88232501074,264048.16286798933
RVN,20754957265.63,16474612265.630001,384.889822330443,1647461.2265630001,-492725.3628294149,1154735.8637335852
ONT,1000000000.0,466516830.0,87.44733784197916,46651.683000000005,-23740.128997777472,22911.554002222532
XEM,8999999999.0,0.0,0.0,0.0,-213661.16095625708,-213661.16095625708
DCR,20619744.270000003,10327526.460000003,100.34306162823037,1032.7526460000004,-489.5153888709829,543.2372571290175
VET,86716263400.0,31261528600.0,56.37305581344157,3126152.8600000003,-2058655.279321249,1067497.5806787512
BAT,1500000000.0,220774478.0,17.25844850678331,22077.4478,-35610.1934966662,-13532.7456966662
LSK,231538505.47,111911250.27,93.54996073670677,11191.125027,-5496.753987810404,5694.371039189596
ZRX,1000000000.0,399524146.6,66.53458991528535,39952.41466,-23740.12899777747,16212.285662222534
QTUM,107823401.54,11852725.49000001,12.350361566511037,1185.272549000001,-2559.741461538758,-1374.468912538757
BTG,20983114.73,3469191.1400000006,19.808189308196013,346.9191140000001,-498.14185046536454,-151.22273646536445
DGB,21000000000.0,8808441824.0,72.25033664146459,880844.1824,-498542.70895332686,382301.4734466732
SC,91002491209.17,49185443575.17,117.62055515172003,4918544.357517,-2160410.880424806,2758133.4770921944
MONA,105082725.0,39353050.13,59.8710555131033,3935.3050130000006,-2494.677446937975,1440.6275660620254
KMD,200000000.0,84353693.1,72.94110409677077,8435.36931,-4748.025799555494,3687.343510444506
OMG,140245398.25,0.050000011920928955,3.565179262920992e-08,5.0000011920928954e-06,-3329.4438457996744,-3329.443840799673
XZC,21347303.34,13114160.01,159.28497153953955,1311.416001,-506.78773504628583,804.6282659537142
ZIL,20999982720.4,12312622662.400002,141.7303136994026,1231262.2662400003,-498542.29873339384,732719.9675066064
BTS,3527780933.67,786780933.6700001,28.704156646114566,78678.09336700001,-83749.97444122564,-5071.881074225632
NANO,133248289.0,-8.200000002980232,-6.153924791973964e-06,-0.0008200000002980233,-3163.331569593132,-3163.332389593132
BCD,210000000.0,23507102.0,12.604824233038613,2350.7102,-4985.427089533269,-2634.7168895332693
REP,11000000.0,0.0,0.0,0.0,-261.1414189755522,-261.1414189755522
NULS,250401085.34,176849137.3,240.44113312107456,17684.913730000004,-5944.554067155085,11740.35966284492
SNT,6804870174.89,3334386386.8900003,96.07843144000303,333438.63868900004,-161548.49576501717,171890.14292398287
WAVES,99000000.0,-1000000.0,-1.0000000000000009,-100.0,-2350.2727707799695,-2450.2727707799695
THETA,1000000000.0,129497310.0,14.876152766397531,12949.731,-23740.12899777747,-10790.397997777469
AE,503616445.26,223207506.76,79.6007102890552,22320.750676,-11955.919375874535,10364.831300125465
GAS,60464204.03,50335828.92,496.9783244925652,5033.582892,-1435.4280034201363,3598.154888579864
QASH,1000000000.0,650000000.0,185.71428571428572,65000.0,-23740.128997777472,41259.87100222253
MAID,452552412.0,0.0,0.0,0.0,-10743.652639135336,-10743.652639135336
ZEN,20865535.36,13675960.36,190.21931560627712,1367.596036,-495.35050105408715,872.2455349459128
ARK,381936707.22,268493219.22,236.67574397924014,26849.321922000003,-9067.226698389166,17782.095223610835
MCO,22111377.4,6317546.309999999,40.00008784442433,631.7546309999999,-524.9269517945413,106.8276792054586
IOST,12013965608.0,-1.0,-8.323641775831447e-09,-0.0001,-285213.09330878203,-285213.09340878204
XVG,16500000000.0,598318101.0,3.7626089164670473,59831.8101,-391712.12846332823,-331880.31836332823
ARDR,998999495.0,0.0,0.0,0.0,-23716.37688001455,-23716.37688001455
STORJ,425000000.0,289212561.3,212.9891866794598,28921.25613,-10089.554824055424,18831.701305944578
GNT,1000000000.0,35550000.0,3.6860386748924334,3555.0,-23740.128997777472,-20185.128997777472
STEEM,346112885.0,3707336.300000012,1.0827325415944777,370.7336300000012,-8216.764537692918,-7846.030907692916
GXC,100000000.0,35000000.0,53.846153846153854,3500.0,-2374.012899777747,1125.987100222253
ELF,534480099.0,34700099.0,6.943074752891265,3470.0099,-12688.626497004872,-9218.616597004871
WAN,209675017.96,103522525.36000001,97.52246303823489,10352.252536000002,-4977.711973981708,5374.540562018294
PIVX,175458680.4,118677514.41,209.00858998017205,11867.751441,-4165.411706475809,7702.339734524191
WTC,42483863.0,281123.5900000036,0.6661264030016767,28.11235900000036,-1008.5723879439051,-980.4600289439048
NAS,51952589.0,3324874.1799999997,6.837405772217209,332.487418,-1233.3611646285146,-900.8737466285147
FUN,11000000000.0,,,,-261141.41897555214,
AION,641095291.0,,,,-15219.684908207684,
CVC,1000000000.0,,,,-23740.12899777747,
RCN,1000000000.0,,,,-23740.12899777747,
KNC,178212585.95999998,,,,-4230.789779717905,
Application Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BNB,99999999.99999996,26505505.01005742,36.064612749138014,2650.5505010057423,-2129.7035347987226,520.8469662070197
LINK,999999999.9999995,438223444.85552526,78.00671652145141,43822.34448555253,-21297.035347987232,22525.3091375653
TRX,104145119673.45996,-429813015.2655792,-0.4110096026023191,-42981.30152655792,-2217982.2950060377,-2260963.596532596
ICX,4105532970.5299983,3318415771.23582,421.5910634669778,331841.577123582,-87435.68079570442,244405.8963278776
BAT,1499999999.9999995,-553254020.5295992,-26.945230107811867,-55325.40205295992,-31945.55302198085,-87270.95507494078
SC,91002491209.16995,23882957020.19594,35.582721645465895,2388295.702019594,-1938083.2720365906,450212.42998300353
OMG,140245398.24999994,-84859106.61004499,-37.697649215329896,-8485.910661004498,-2986.8112039227963,-11472.721864927295
REP,10999999.999999996,-6655834.59025491,-37.697649217492,-665.583459025491,-234.26738882785955,-899.8508478533506
SNT,6804870174.8899975,1234480383.1546087,22.161472164590144,123448.03831546087,-144923.56065309639,-21475.522337635513
THETA,999999999.9999995,-397222864.0919955,-28.429456338029247,-39722.28640919955,-21297.03534798723,-61019.32175718678
AE,503616445.25999975,53538823.825003386,11.895464532163125,5353.882382500339,-10725.537236529894,-5371.654854029554
GAS,60464204.029999964,44207393.52676509,271.9315299761195,4420.73935267651,-1287.7082905148218,3133.031062161688
QASH,999999999.9999994,438223444.855525,78.00671652145137,43822.3444855525,-21297.03534798723,22525.309137565273
MAID,452552411.99999976,-273828545.24480844,-37.697649217492014,-27382.854524480845,-9638.02471518088,-37020.87923966172
MCO,22111377.39999999,-3238919.814462051,-12.776654202753434,-323.8919814462051,-470.90678608048586,-794.7987675266909
IOST,12013965607.999994,-7269360715.892965,-37.697649221887,-726936.0715892966,-255861.8502230789,-982797.9218123754
STORJ,424999999.9999998,207050858.4434719,94.99962099633717,20705.08584434719,-9051.240022894572,11653.84582145262
GNT,999999999.9999995,-548015424.5973954,-35.40116047228161,-54801.54245973955,-21297.035347987232,-76098.57780772678
STEEM,346112884.9999998,-203473999.59012967,-37.023081389920065,-20347.399959012968,-7371.178346238839,-27718.57830525181
GXC,99999999.99999996,-4329931.6696881205,-4.15022956537231,-432.9931669688121,-2129.703534798723,-2562.696701767535
FUN,10999999999.999994,,,,-234267.38882785954,
CVC,999999999.9999995,,,,-21297.03534798723,
RCN,999999999.9999994,,,,-21297.03534798723,
KNC,178212585.95999992,,,,-3795.399742646332,
