,Float,Price,Mkt Cap,Weight,Equal,AWF,Adj Mkt Cap,Adj Weight,Adj Float
BSV,20982141.46,227.41357343,4771623767.632358,0.16562451731201075,0.05,0.3018876722569268,1440494392.0963595,0.049999999999999996,6334249.844324956
EOS,1366411730.19,3.1191017,4261977150.53557,0.1479345276843838,0.05,0.337987356857449,1440494392.0963595,0.049999999999999996,461829889.0659319
TRX,104145119673.46,0.02004705,2087802421.3498363,0.07246825925894254,0.05,0.6899572379866435,1440494392.0963597,0.05,71855679119.68892
BNB,100000000.0,20.61578953,2061578953.0,0.07155803466890881,0.05,0.6987335556565315,1440494392.0963595,0.049999999999999996,69873355.56565315
XMR,22466083.47,83.47586063,1875375652.6436667,0.06509486128281354,0.05,0.7681097864663718,1440494392.0963595,0.049999999999999996,17256418.576877385
ICX,4105532970.53,0.37069738,1521910315.6790884,0.05282597155634337,0.05,0.9465041252799444,1440494392.0963597,0.05,3885903893.0794697
ZEC,20924230.74,73.07286711,1528993532.242997,0.05307183216513062,0.05,0.9421193495718643,1440494392.0963595,0.049999999999999996,19713122.655060407
VET,86716263400.0,0.01744446,1512718388.230764,0.05250691694916273,0.05,0.9522554913747854,1440494392.0963595,0.049999999999999996,82576038014.15231
DASH,17600805.03,83.64043754,1472139033.7654328,0.05109839517052964,0.05,0.9785043117917113,1440494392.0963597,0.05,17222463.61286024
ETC,194571423.67,7.56330122,1471602286.0204477,0.05107976449248153,0.05,0.9788612084803081,1440494392.0963595,0.049999999999999996,190458418.90935022
NEO,100000000.0,12.06775759,1206775759.0,0.0418875549124413,0.05,1.1936719654445425,1440494392.0963595,0.049999999999999996,119367196.54445425
DOGE,280666706295.71,0.00324975,912096628.7844837,0.031659152364248516,0.05,1.5793221317088424,1440494392.0963595,0.049999999999999996,443263140886.6403
IOT,2779530283.28,0.30182256,838924945.6970949,0.029119340911706114,0.05,1.7170718304238735,1440494392.0963595,0.049999999999999996,4772653151.230178
ONT,1000000000.0,0.70685977,706859770.0,0.024535318355918868,0.05,2.037878590963466,1440494392.0963595,0.049999999999999996,2037878590.9634657
DGB,21000000000.0,0.02460726,516752460.0,0.01793663560355717,0.05,2.7875907781771554,1440494392.0963593,0.04999999999999999,58539406341.72026
XEM,8999999999.0,0.0544531,490077899.94554687,0.017010753482779403,0.05,2.9393171825467226,1440494392.0963595,0.049999999999999996,26453854639.981186
RVN,20754957265.63,0.02037571,422896990.3068698,0.014678883605073446,0.05,3.4062535915686776,1440494392.0963595,0.049999999999999996,70696647728.90662
ZIL,21002615139.56,0.01812794,380734147.0930353,0.013215398448686454,0.05,3.78346518980438,1440494392.0963595,0.049999999999999996,79462663275.38373
ZRX,1000000000.0,0.38679767,386797670.0,0.013425865179422574,0.05,3.7241547812228535,1440494392.0963595,0.049999999999999996,3724154781.2228537
BAT,1500000000.0,0.25483338,382250070.0,0.013268016595458915,0.05,3.7684607673096298,1440494392.0963597,0.05,5652691150.964444
