,Float,Price,Mkt Cap,Weight,Equal,AWF,Adj Mkt Cap,Adj Weight,Adj Float
ADA,42014022058.74,0.08085553,3397066020.9911137,0.17602278998412946,0.05,0.2840541273349212,964950624.0917438,0.05000000000000001,11934256371.72552
TRX,104145119673.46,0.01661432,1730300344.6931598,0.08965745508076119,0.05,0.557678108919791,964950624.0917438,0.05000000000000001,58079453392.7205
BNB,100000000.0,15.75144145,1575144145.0,0.08161786238972582,0.05,0.612610996368046,964950624.0917438,0.05000000000000001,61261099.636804596
XMR,22466083.47,64.14277199,1441036869.524518,0.07466894334002264,0.05,0.6696224395772311,964950624.0917438,0.05000000000000001,15043793.620927105
DASH,17600805.03,70.99279906,1249530414.7890272,0.06474582137117861,0.05,0.7722506092456082,964950624.0917437,0.05,13592232.407630665
ICX,4105532970.53,0.30283036,1243280027.4574695,0.06442195053387846,0.05,0.7761329730881994,964950624.091744,0.05000000000000002,3186439510.529076
ETC,194571423.67,6.07181562,1181401809.4451437,0.06121566119287884,0.05,0.8167844474056984,964950624.091744,0.05000000000000002,158922912.76324096
ZEC,20924230.74,55.77414123,1167031000.4218674,0.060471021588297896,0.05,0.8268423235911695,964950624.091744,0.05000000000000002,17301039.564419374
NEO,100000000.0,10.2313483,1023134830.0,0.05301487995632014,0.05,0.9431314385922566,964950624.0917438,0.05000000000000001,94313143.85922566
VET,86716263400.0,0.0088993,771714042.87562,0.03998722958503669,0.05,1.2503992029172761,964950624.091744,0.05000000000000002,108429946635.32457
DOGE,280666706295.71,0.00236818,664669280.5153745,0.03444058503723919,0.05,1.4517755707673683,964950624.091744,0.05000000000000002,407465067727.85175
ONT,1000000000.0,0.64063539,640635390.0,0.03319524201577649,0.05,1.506239959818242,964950624.0917438,0.05000000000000001,1506239959.818242
IOT,2779530283.28,0.21536326,598608703.0759044,0.031017582046715734,0.05,1.6119889656355146,964950624.091744,0.05000000000000002,4480572146.297116
RVN,20754957265.63,0.01944404,403560219.27120036,0.020910925864784526,0.05,2.3910945083595525,964950624.0917441,0.050000000000000024,49627064339.08509
BAT,1500000000.0,0.2624992,393748800.0,0.020402536159330152,0.05,2.4506757203875766,964950624.0917438,0.05000000000000001,3676013580.581365
DGB,21000000000.0,0.01859025,390395250.0,0.020228768200831936,0.05,2.471727368844124,964950624.0917441,0.050000000000000024,51906274745.72661
ZIL,21002615139.56,0.01801063,378270330.3110135,0.01960050187371292,0.05,2.550955088913165,964950624.0917437,0.05,53576727970.74527
XEM,8999999999.0,0.04273074,384576659.9572693,0.019927271424859207,0.05,2.5091242515834438,964950624.091744,0.05000000000000002,22582118261.74187
ZRX,1000000000.0,0.35761389,357613890.0,0.018530165226671714,0.05,2.698302977246616,964950624.0917438,0.05000000000000001,2698302977.246616
DCR,20619744.270000003,14.90292263,307294453.5061959,0.015922807127848413,0.05,3.1401498239937737,964950624.091744,0.05000000000000002,64749086.34023713
