,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,0.6917272332315076,8289.63158273,17898062.0,20986335.65,3088273.6499999985,17.254793563683023,308.8273649999999,2560065.0785152847,-467.0009723391754,-158.17360733917553
XRP,0.1020519771149059,0.25666012,42909539227.0,100000000000.0,57090460773.0,133.04841254756923,5709046.0773,1465284.4512853473,-2225262.0949535584,3483783.9823464416
ETH,0.09673669351023152,180.03557335,107480999.6865,135135633.79999998,27654634.113499984,25.72978870141036,2765.4634113499988,497881.7908408439,-3007.1220357266484,-241.65862437664964
XLM,0.03460355718010791,0.06116509,19636142840.5366,142283354823.16,122647211982.62341,624.5993063843073,12264721.198262341,750172.7759166239,-3166177.562308056,9098543.635954285
BCH,0.01929526608664696,231.27670481,17968462.5,20982433.29,3013970.789999999,16.77367103612788,301.3970789999999,69706.12327047923,-466.91413460128683,-165.51705560128693
LTC,0.018743094286003577,56.1975045,63117286.5076922,83880542.21,20763255.70230779,32.89630599024142,2076.3255702307792,116684.31557650928,-1866.5619108406495,209.76365939012976
EOS,0.01671060891185211,3.07572614,929076209.454,1366411730.19,437335520.73600006,47.07208260052356,43733.55207360001,134512.42930782275,-30406.24229291716,13327.309780682852
BSV,0.007280449092009036,87.26605205,17854985.7508877,20982141.46,3127155.7091123015,17.514187648997858,312.71557091123015,27289.453287984874,-466.9076406189152,-154.19206970768505
ADA,0.006544072661315769,0.03917336,25927070538.0,42014022058.74,16086951520.739998,62.04693082144457,1608695.1520739999,63017.99432244954,-934922.1074385679,673773.044635432
BNB,0.006307047925419532,15.8621883,155536713.0,100000000.0,-55536713.0,-35.70649779643986,-5553.6713,-88093.37991690579,-2225.262094953558,-7778.933394953558
