,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
LINK,0.1352757416270457,1.7265148,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-0.0,0.0
TRX,0.10459302167721145,0.01281782,104145119673.46,104145119673.46,0.0,0.0,0.0,0.0,-0.0,0.0
BNB,0.10332961084209878,13.18788574,100000000.0,100000000.0,0.0,0.0,0.0,0.0,-0.0,0.0
XMR,0.08250669900249594,46.87186409,22466083.47,22466083.47,0.0,0.0,0.0,0.0,-0.0,0.0
NEO,0.0662670186491953,8.4576131,100000000.0,100000000.0,0.0,0.0,0.0,0.0,-0.0,0.0
ETC,0.0647092193559961,4.244607,194571423.67,194571423.67,0.0,0.0,0.0,0.0,-0.0,0.0
DASH,0.055675165198062475,40.3719163,17600805.03,17600805.03,0.0,0.0,0.0,0.0,-0.0,0.0
ZEC,0.04419031680112683,26.9542962,20924230.74,20924230.74,0.0,0.0,0.0,0.0,-0.0,0.0
DOGE,0.04356086457336812,0.00198087,280666706295.71,280666706295.71,0.0,0.0,0.0,0.0,-0.0,0.0
ONT,0.039646088020480974,0.50600024,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-0.0,0.0
RVN,0.03667118473893856,0.02255036,20754957265.63,20754957265.63,0.0,0.0,0.0,0.0,-0.0,0.0
VET,0.03472488047197674,0.00511082,86716263400.0,86716263400.0,0.0,0.0,0.0,0.0,-0.0,0.0
ICX,0.03450886862251233,0.10727822,4105532970.53,4105532970.53,0.0,0.0,0.0,0.0,-0.0,0.0
IOT,0.034313210112769665,0.15755795,,2779530283.28,,,,,-0.0,
DCR,0.02629284759276531,16.27439045,20619744.270000003,20619744.270000003,0.0,0.0,0.0,0.0,-0.0,0.0
XEM,0.02209638722555141,0.03133496,8999999999.0,8999999999.0,0.0,0.0,0.0,0.0,-0.0,0.0
BAT,0.021320799637940407,0.18141058,1500000000.0,1500000000.0,0.0,0.0,0.0,0.0,-0.0,0.0
ZRX,0.014028590001394298,0.17904591,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-0.0,0.0
QTUM,0.013002436242359012,1.53908316,107823401.54,107823401.54,0.0,0.0,0.0,0.0,-0.0,0.0
LSK,0.023287049606710453,1.28363522,231538505.47,231538505.47,0.0,0.0,0.0,0.0,-0.0,0.0
