,New Weight,Old Weight,Turnover
10 Index,,,0.04551734919792056
20 Index,,,0.1592457078557345
40 Index,,,0.17866421853925457
Total Index,,,0.03826019528038002
ETH Index,,,0.059193002155798286
Currency Index,,,0.013561275918611311
Platform Index,,,0.06066653787996534
Application Index,,,0.07653577320004505
ETH Index,New Weight,Old Weight,Turnover
TRX,0.21169454940319046,0.19855928620739602,0.013135263195794444
BNB,0.41517601861013204,0.38949423074613904,0.025681787863993
BAT,0.06483519327234187,0.072744676831774,0.007909483559432134
VET,0.04692721122199912,0.06777818795364,0.020850976731640887
LINK,0.022134219884810697,0.038583594310107,0.016449374425296304
MANA,0.007185181783731965,0.006741126171664001,0.0004440556120679645
ZIL,0.020274690985933454,0.022426004329481,0.0021513133435475465
ZRX,0.02208659901663703,0.032624543633019004,0.010537944616381974
IOST,0.01838660937910249,0.017254633393653,0.0011319759854494897
REP,0.03103823013831005,0.029000529499009,0.0020377006393010495
OMG,0.030420567173239224,0.028535612490487004,0.0018849546827522205
WTC,0.012252728147099013,0.011313091454381,0.0009396366927180121
SNT,0.010659883745480887,0.009990390436015,0.0006694933094658871
MCO,0.010394655136282693,0.009734758795032,0.0006598963412506927
GNO,0.002181551154774126,0.002040658638932,0.00014089251584212606
WAX,0.009019026920883423,0.0,0.009019026920883423
AE,0.016379842667703617,0.017673752147198,0.0012939094794943845
QASH,0.005827507871262962,0.005462548749217,0.00036495912204596165
AION,0.007406207911948135,0.006941177824214001,0.00046503008773413415
POWR,0.0061537206613242615,0.005652235004804,0.0005014856565202612
POLY,0.004924551386954891,0.004339148582746,0.0005854028042088909
LRC,0.006652981728289905,0.006240585137858,0.0004123965904319045
GNT,0.009813683839886941,0.009200378786452001,0.0006133050534349403
PPT,0.00817458795868094,0.007668848876772,0.0005057390819089404
20 Index,New Weight,Old Weight,Turnover
BNB,0.2615010246115563,0.24916279046184203,0.012338234149714244
DASH,0.08276951775677907,0.07826085898097701,0.00450865877580206
XMR,0.09069864354328083,0.086002984560913,0.004695658982367831
ZEC,0.0330587903415814,0.030259294752183002,0.002799495589398397
ETC,0.05487001446917439,0.051931139048836006,0.0029388754203383827
BSV,0.08069923709773898,0.0,0.08069923709773898
ONT,0.046649462274801705,0.08307708616765601,0.036427623892854304
RVN,0.01458690410545425,0.012915405419734,0.00167149868572025
NEO,0.05403134917613607,0.06334661325020201,0.009315264074065938
IOT,0.06990662665617503,0.06644996010977701,0.003456666546398021
DOGE,0.02525549972286926,0.024000703056979003,0.0012547966658902586
BAT,0.04083682272488539,0.0,0.04083682272488539
MAID,0.005048626470450299,0.0048090229073270005,0.00023960356312329855
VET,0.029557376309442294,0.043358286490212006,0.013800910180769711
XEM,0.042687231686477735,0.040366632445202,0.002320599241275735
DCR,0.019453172939280942,0.018180884904859,0.0012722880344219409
LINK,0.013941366840580387,0.024682255256868003,0.010740888416287616
MANA,0.004525628442500664,0.0043123560638360005,0.00021327237866466345
LSK,0.017152573058164124,0.018331722261863,0.001179149203698878
ZIL,0.012770131772670971,0.014346106762451,0.0015759749897800296
XTZ,0.0,0.06533569752285201,0.06533569752285201
ZRX,0.0,0.020870199575421,0.020870199575421
Application Index,New Weight,Old Weight,Turnover
TRX,0.24999999999999975,0.23594413576021603,0.014055864239783722
BNB,0.24999999999999975,0.294977376942525,0.044977376942525266
BAT,0.09634873687226836,0.09623501552130201,0.00011372135096635039
MAID,0.011911523740346278,0.009945041295046001,0.001966482445300276
LINK,0.03289269330310311,0.051042811089634,0.01815011778653089
MANA,0.010677583486984513,0.008917936129697001,0.0017596473572875117
ICX,0.032073252330856984,0.035758252378537005,0.0036850000476800204
SC,0.02232122855078019,0.018438984479128,0.003882244071652191
IOST,0.02732353371106622,0.022826411289070002,0.0044971224219962184
STEEM,0.022394055345194504,0.018181005582878003,0.0042130497623165016
REP,0.04612455238646853,0.038365232041887,0.00775932034458153
OMG,0.045206670546471886,0.03775018641271,0.007456484133761883
GAS,0.005382295072804722,0.007156916725030001,0.0017746216522252787
SNT,0.015841185662362263,0.013216436178514,0.0026247494838482627
