,New Weight,Old Weight,Turnover
10 Index,,,0.00035779556224265884
20 Index,,,0.002090304187561024
40 Index,,,0.06932057790475094
Total Index,,,0.0023479945789264428
ETH Index,,,0.0008180170178123817
Currency Index,,,0.0005824793528572133
Platform Index,,,0.0466804792863533
Application Index,,,0.07029271145391607
20 Index,New Weight,Old Weight,Turnover
DASH,0.08948057663831775,0.08922335157975,0.0002572250585677477
XMR,0.10356632961956863,0.103550882012478,1.5447607090629534e-05
ZEC,0.03953502209148628,0.038346929064229006,0.001188093027257274
ONT,0.06648245765419669,0.06657637228190001,9.391462770332037e-05
BNB,0.17691935359471694,0.177612080007017,0.0006927264123000598
ETC,0.059606433719126765,0.059417925328851005,0.00018850839027576005
NEO,0.07612484360553094,0.07638794243765501,0.00026309883212406737
XTZ,0.04208608453153985,0.04210275269865801,1.666816711815705e-05
IOT,0.10173586548257947,0.10213187121502501,0.0003960057324455396
DOGE,0.029952680252136012,0.029846872453405,0.00010580779873101132
MAID,0.007155421032080543,0.007186297477870001,3.0876445789457425e-05
LINK,0.02034360979608827,0.020417561424498,7.395162840972969e-05
VET,0.032286418176229716,0.032441387185909006,0.00015496900967928995
XEM,0.049035480222147564,0.049236354432020006,0.00020087420987244253
ZIL,0.018344287844496685,0.018310052262318,3.423558217868425e-05
DCR,0.019504770203570585,0.019255663298488,0.0002491069050825842
MANA,0.004832503224625528,0.004857039725488,2.453650086247164e-05
LSK,0.01745397056815922,0.017402090749778002,5.187981838121816e-05
BTG,0.027981245010892327,0.028073310642734002,9.206563184167502e-05
ZRX,0.017572646732510074,0.017623263721921002,5.061698941092804e-05
Total Index,New Weight,Old Weight,Turnover
BTC,0.5905044032540547,0.5912195848888571,0.000715181634802331
XRP,0.06280814281335917,0.06299124089864801,0.00018309808528883809
ETH,0.12710615578372858,0.127066691270455,3.946451327357936e-05
XLM,0.014469413861636459,0.014506581572376002,3.716771073954302e-05
EOS,0.028001189101787057,0.028102733782411002,0.00010154468062394464
LTC,0.02412792233364736,0.024051860031075,7.60623025723578e-05
BCH,0.020858485743014948,0.020861060412863,2.57466984805374e-06
TRX,0.014079870828533653,0.014119060084724001,3.918925619034869e-05
ADA,0.009841790943234209,0.009868651399328,2.6860456093791285e-05
BSV,0.010947310434623974,0.010935211286286,1.209914833797364e-05
DASH,0.006172287088196657,0.006151808727642,2.0478360554656433e-05
XMR,0.0071439092493403075,0.007139669250712,4.239998628307283e-06
ZEC,0.0027270891131288763,0.002643960002833,8.31291102958761e-05
ONT,0.00458589819586453,0.004590335386499,4.43719063447038e-06
BNB,0.01220373273027334,0.012246071511283001,4.233878100966086e-05
ETC,0.004111596449641886,0.004096771810793,1.4824638848885338e-05
NEO,0.005251021025228854,0.005266827603473001,1.5806578244146295e-05
XTZ,0.0029030590314226674,0.002902918091772,1.4093965066720726e-07
IOT,0.007017645532871285,0.007041830704482,2.4185171610715574e-05
DOGE,0.0020661080708544908,0.002057894566845,8.213504009490797e-06
MAID,0.0004935742985367493,0.0004954838252661638,1.9095267294144506e-06
LINK,0.0014032833134195069,0.001407758511023,4.4751976034931255e-06
VET,0.0022270871458367823,0.002236782246951,9.695101114217796e-06
XEM,0.003382421893212041,0.0033947686289440004,1.2346735731959615e-05
ZIL,0.0012653719416942555,0.0012624490933880001,2.9228483062553566e-06
DCR,0.0013454209372426875,0.0013276474761240002,1.7773461118687295e-05
MANA,0.00033334158515303927,0.00033488519367109516,1.543608518055886e-06
LSK,0.0012039586826877982,0.001199846585655,4.112097032798155e-06
BTG,0.001930120298514482,0.001935610289997,5.489991482518063e-06
ZRX,0.0012121448543064757,0.001215096111662,2.95125735552443e-06
HOT,0.001401735559348765,0.0,0.001401735559348765
WAVES,0.0023321647258515844,0.002339129185208,6.964459356415681e-06
GAS,0.00022112029964060952,0.00022160032905560621,4.800294149966925e-07
SC,0.0008499927019186384,0.000841035693563531,8.95700835510738e-06
HC,0.00042904733896434677,0.0004304013942912505,1.3540553269037175e-06
RVN,0.0002836197393223914,0.0,0.0002836197393223914
DGB,0.00107173625632821,0.001061690931703,1.0045324625209935e-05
QTUM,0.0016295434295523071,0.0016333258925660002,3.7824630136930586e-06
STEEM,0.0009158388421778043,0.0009121753087724037,3.6635334054005734e-06
ICX,0.0008701755012521465,0.0008724127127651035,2.2372115129569827e-06
BAT,0.0015559697920647696,0.001548427555295,7.542236769769511e-06
KMD,0.0009521551625707576,0.0009527686987547624,6.135361840047503e-07
OMG,0.0016280351607523636,0.0016330597837250001,5.024622972636542e-06
RDD,0.0003107148941358736,0.00031206751849195913,1.3526243560855328e-06
BTS,0.001111148772866235,0.0011114841850830002,3.354122167652414e-07
IOST,0.0007742956583177673,0.0007755502737389091,1.254615421141794e-06
BCD,0.0010670116907850733,0.001055989615989,1.102207479607327e-05
REP,0.0012518664010282108,0.0012559395120040001,4.073110975789376e-06
SNT,0.0006104555538399215,0.0006118904704160766,1.4349165761550625e-06
ELF,0.00034964845886461713,0.0003504554567872435,8.069979226263749e-07
GNO,0.000130543856241739,0.00013124133526647543,6.974790247364323e-07
AE,0.0008767495901804503,0.0008793144890391767,2.564898858726421e-06
NANO,0.0011338938014844714,0.0010556643524820002,7.822944900247124e-05
XZC,0.0003242245946309647,0.0003154959268001556,8.728667830809101e-06
QASH,0.0003151893891352098,0.00031643819653970605,1.2488074044962605e-06
NULS,0.00022619081481844766,0.0,0.00022619081481844766
ZEN,0.00028203160367754493,0.00027332324397462594,8.708359702918993e-06
WTC,0.0003718531334402362,0.0003730185676206005,1.1654341803643163e-06
PIVX,0.00036556914457824103,0.0003666655026011064,1.096358022865387e-06
XVG,0.000791581003733846,0.0007936907860476638,2.1097823138178148e-06
STRAT,0.0007570764364007718,0.0007591674324414165,2.090996040644659e-06
STORJ,0.0002563162902928156,0.00025624820481941825,6.808547339733507e-08
POWR,0.00030764671292495097,0.0003076860120923171,3.929916736613659e-08
POLY,0.0002789251136143302,0.00028357957728498956,4.654463670659362e-06
DGD,0.0002690734416723607,0.00027009260772329843,1.019166050937755e-06
LRC,0.00036646418753222683,0.00036764259622979395,1.1784086975671166e-06
AION,0.0002779376729629101,0.0002619148701059875,1.6022802856922576e-05
GNT,0.0005330897529421351,0.0005346466531139415,1.5569001718063408e-06
PPT,0.0005429049000636451,0.0005446867696176393,1.7818695539942005e-06
NAS,0.0002527060850434817,0.0002536779542259977,9.718691825160016e-07
FCT,0.0,0.0004915516691396386,0.0004915516691396386
MONA,0.0,0.00029686860303981214,0.00029686860303981214
WAN,0.0,0.0002768888855245174,0.0002768888855245174
Platform Index,New Weight,Old Weight,Turnover
XRP,0.2499999999999999,0.21597359878508401,0.034026401214915875
ETH,0.2499999999999999,0.263070867216944,0.013070867216944115
EOS,0.1852313040295187,0.196313759111813,0.011082455082294301
ADA,0.06510465551210587,0.068938206103591,0.0038335505914851298
ONT,0.03033627964436665,0.032066132863972,0.0017298532196053512
ETC,0.02719871535604536,0.028618307408355,0.00141959205230964
NEO,0.03473614882760409,0.036791820092565,0.0020556712649609094
XTZ,0.01920409194446579,0.020278552520969002,0.0010744605765032125
VET,0.014732454922223227,0.015625210508469,0.0008927555862457727
XEM,0.0223751361336892,0.023714411417157,0.0013392752834678022
ZIL,0.00837059076278415,0.008818933030831,0.0004483422680468495
DCR,0.008900124697139208,0.009274381233912,0.0003742565367727928
LSK,0.007964334513839974,0.008381618507696,0.0004172839938560262
ZRX,0.008018487044235202,0.008488145217813001,0.00046965817357779924
HOT,0.00927265283695212,0.0,0.00927265283695212
WAVES,0.015427556015953763,0.016340162738326003,0.00091260672237224
RVN,0.0018761793998186265,0.0,0.0018761793998186265
QTUM,0.010779629869698791,0.011409720787560002,0.0006300909178612105
KMD,0.006298623310613757,0.006655637357732,0.00035701404711824345
BTS,0.007350385564721486,0.007764356316951,0.0004139707522295144
ELF,0.002312967486915445,0.002448132934533,0.00013516544761755503
NULS,0.0014962800128244015,0.0,0.0014962800128244015
WTC,0.0024598541356303212,0.002605749241162,0.00014589510553167893
STRAT,0.005008153584291393,0.005303221160323,0.0002950675760316074
POWR,0.0020351207803473888,0.0021493637639540004,0.0001142429836066116
AION,0.001838591833179116,0.00182962601133,8.96582184911599e-06
NAS,0.0016716817810359052,0.0017720864163420001,0.00010040463530609496
FCT,0.0,0.00343377113108,0.00343377113108
WAN,0.0,0.0019342281215220002,0.0019342281215220002
Currency Index,New Weight,Old Weight,Turnover
BTC,0.8515705719845813,0.8516622884648161,9.171648023476031e-05
XLM,0.020866443959663698,0.020896987812157,3.0543852493302576e-05
LTC,0.03479504726677505,0.034647130574593,0.00014791669218204573
BCH,0.030080169660088824,0.030050727183474003,2.9442476614821578e-05
BSV,0.015787193723083383,0.015752365630235,3.48280928483824e-05
DASH,0.008901098818542267,0.008861789482442001,3.93093361002652e-05
XMR,0.010302282001865651,0.010284820070849,1.7461931016650792e-05
ZEC,0.003932754477566438,0.0038086712351480005,0.0001240832424184374
IOT,0.010120196204262948,0.010143881911301,2.368570703805209e-05
DOGE,0.002979549046516677,0.0029644335895060003,1.5115457010676705e-05
BTG,0.00278344011923969,0.002788280921825,4.840802585310156e-06
HC,0.0006187321988404199,0.0006200008352048129,1.2686363643929456e-06
DGB,0.0015455584273185705,0.00152938460032,1.6173826998570505e-05
BCD,0.0015387450979686506,0.001521171754007,1.7573343961650506e-05
NANO,0.0016351962623460288,0.0015207032061610001,0.00011449305618502865
XZC,0.00046756657864001084,0.00045447747315485254,1.3089105485158297e-05
ZEN,0.0004067197682827212,0.00039372697624321285,1.2992792039508334e-05
PIVX,0.0005271898462279064,0.0005281881538228554,9.98307594948962e-07
XVG,0.0011415445581897641,0.0011433256415310001,1.7810833412360005e-06
MONA,0.0,0.0004276444832012273,0.0004276444832012273
ETH Index,New Weight,Old Weight,Turnover
TRX,0.3288472963249183,0.32898347398815403,0.00013617766323570368
BNB,0.28502850362017496,0.285341596700771,0.0003130930805960719
LINK,0.03277486911745603,0.032801707954617,2.683883716097374e-05
VET,0.05201550465251517,0.05211851141234,0.00010300675982483076
ZIL,0.029553832342573007,0.029415902048993,0.00013793029358000544
MANA,0.007785474765016413,0.007803047351594001,1.7572586577588138e-05
ZRX,0.02831066868064156,0.0283125461359,1.8774552584394089e-06
BAT,0.0363409910158269,0.036079390080032005,0.0002616009357948937
