,Float,Price,Mkt Cap,Weight,Weight Cap,Weight1,Weight_step2,Weight2,Weight_step3,Weight3,Weight_step4,Weight4,AWF,Adj Mkt Cap,Adj Weight,Adj Float
DCR,20619744.270000003,18.74250262,386465611.00420505,0.00693350669475258,0.25,0.00693350669475258,0.009358428868980806,0.009358428868980806,0.01439181830130087,0.01439181830130087,0.01439181830130087,0.01439181830130087,2.0756911235396793,802183238.314767,0.014391818301300874,42800220.150897175
XEM,8999999999.0,0.03628845,326596049.96371156,0.005859398182982194,0.25,0.005859398182982194,0.00790866202696167,0.00790866202696167,0.012162300797700665,0.012162300797700665,0.012162300797700665,0.012162300797700665,2.0756911235396793,677912521.8927977,0.012162300797700667,18681220109.78142
ZRX,1000000000.0,0.25343423,253434229.99999997,0.004546815758893863,0.25,0.004546815758893863,0.00613701749104428,0.00613701749104428,0.009437785111106321,0.009437785111106321,0.009437785111106321,0.009437785111106321,2.0756911235396793,526051181.6121134,0.009437785111106323,2075691123.5396793
QTUM,107823401.54,1.74712425,188380879.54802135,0.0033797058582150886,0.25,0.0033797058582150886,0.004561722987319088,0.004561722987319088,0.007015225450072113,0.007015225450072113,0.007015225450072113,0.007015225450072113,2.0756911235396793,391020519.5224254,0.007015225450072114,223808077.4864326
LSK,231538505.47,1.50591094,348676368.41852283,0.0062555370151822914,0.25,0.0062555370151822914,0.008443346313946125,0.008443346313946125,0.012984562655387782,0.012984562655387782,0.012984562655387782,0.012984562655387782,2.0756911235396793,723744442.9143789,0.012984562655387784,480602420.56172246
KMD,200000000.0,0.72919788,145839576.0,0.002616480348480153,0.25,0.002616480348480153,0.0035315672582921483,0.0035315672582921483,0.00543100503425626,0.00543100503425626,0.00543100503425626,0.00543100503425626,2.075691123539679,302717913.36399037,0.00543100503425626,415138224.70793575
ZIL,20999982720.4,0.00514231,107988421.14294013,0.0019373999125168982,0.25,0.0019373999125168982,0.0026149854713172706,0.0026149854713172706,0.0040214438011578766,0.0040214438011578766,0.0040214438011578766,0.0040214438011578766,2.0756911235396793,224150607.21146548,0.004021443801157877,43589477727.22093
NULS,250401085.34,0.29964905,75032447.34109992,0.0013461429973326297,0.25,0.0013461429973326297,0.0018169425721544761,0.0018169425721544761,0.0027941770705784373,0.0027941770705784373,0.0027941770705784373,0.0027941770705784373,2.075691123539679,155744184.92337948,0.0027941770705784377,519755310.16493964
BTS,3527780933.67,0.02073326,73142399.32082286,0.0013122340019942264,0.25,0.0013122340019942264,0.001771174256803571,0.001771174256803571,0.0027237924699463653,0.0027237924699463653,0.0027237924699463653,0.0027237924699463653,2.075691123539679,151821029.02462667,0.0027237924699463657,7322583569.811339
ARK,381936707.22,0.18668735,71302751.73862767,0.001279229231417118,0.25,0.001279229231417118,0.001726626409461524,0.001726626409461524,0.0026552847606249983,0.0026552847606249983,0.0026552847606249983,0.0026552847606249983,2.0756911235396793,148002488.8678229,0.0026552847606249983,792782632.9305274
WAVES,99000000.0,0.59619088,59022897.12,0.0010589186739328276,0.25,0.0010589186739328276,0.001429264515679461,0.001429264515679461,0.002197988092032778,0.002197988092032778,0.002197988092032778,0.002197988092032778,2.0756911235396793,122513303.6375797,0.002197988092032778,205493421.23042825
ARDR,998999495.0,0.05262949,52576833.93210755,0.0009432710690866512,0.25,0.0009432710690866512,0.0012731703584992228,0.0012731703584992228,0.001957939385194945,0.001957939385194945,0.001957939385194945,0.001957939385194945,2.075691123539679,109133267.49669544,0.0019579393851949455,2073614384.1921217
WAN,209675017.96,0.19580042,41054456.58007555,0.0007365502684902168,0.25,0.0007365502684902168,0.0009941510983628439,0.0009941510983628439,0.0015288508543459106,0.0015288508543459106,0.0015288508543459106,0.0015288508543459106,2.0756911235396793,85216371.10500799,0.0015288508543459109,435220573.60759485
AION,641095291.0,0.06230887,39945923.14453117,0.0007166622790343571,0.25,0.0007166622790343571,0.0009673074905228798,0.0009673074905228798,0.0014875695311673317,0.0014875695311673317,0.0014875695311673317,0.0014875695311673317,2.075691123539679,82915398.09270157,0.001487569531167332,1330715804.8717873
ELF,544480199.0,0.10156699,55301214.92703101,0.0009921486750870282,0.25,0.0009921486750870282,0.0013391424011002318,0.0013391424011002318,0.0020593941981097976,0.0020593941981097976,0.0020593941981097976,0.0020593941981097976,2.0756911235396793,114788240.94499828,0.002059394198109798,1130172716.0074182
WTC,43033578.0,0.50721867,21827434.19850126,0.00039160188341552904,0.25,0.00039160188341552904,0.0005285605873398409,0.0005285605873398409,0.0008128445533670339,0.0008128445533670339,0.0008128445533670339,0.0008128445533670339,2.0756911235396793,45307011.415475495,0.000812844553367034,89324415.86875242
NAS,51952589.0,0.41401819,21509316.86359391,0.0003858946002614971,0.25,0.0003858946002614971,0.0005208572409981459,0.0005208572409981459,0.0008009979963846824,0.0008009979963846824,0.0008009979963846824,0.0008009979963846824,2.0756911235396793,44646698.087164216,0.0008009979963846825,107837527.83220519
