,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,0.8712241271275183,8289.63158273,17898062.0,20986335.65,3088273.6499999985,17.254793563683023,308.8273649999999,2560065.0785152847,-392.3818400880309,-83.55447508803104
XLM,0.043582863954782176,0.06116509,19636142841.0,142283354823.16,122647211982.16,624.5993063672072,12264721.198216,750172.7759137895,-2660274.0712102233,9604447.127005778
BCH,0.024302211256739772,231.27670481,17968462.5,20982433.29,3013970.789999999,16.77367103612788,301.3970789999999,69706.12327047923,-392.30887760315403,-90.91179860315412
LTC,0.023606755921270917,56.1975045,63117286.51,83880542.21,20763255.699999996,32.89630598538225,2076.3255699999995,116684.31556354003,-1568.3157864646823,508.0097835353172
BSV,0.009169659080285277,87.26605205,17854985.75,20982141.46,3127155.710000001,17.51418765484034,312.7155710000001,27289.45329573148,-392.3034212531603,-79.58785025316018
XMR,0.006375933985234027,56.67067609,17175313.01,22466083.47,5290770.459999997,30.80450677620574,529.0770459999998,29983.153900520017,-420.0487078138339,109.02833818616585
DASH,0.0062955699739308665,71.42405013,9000232.874,17600805.03,8600572.156000001,95.55944025454559,860.0572156000002,61428.76968168263,-329.0825220696435,530.9746935303567
ZEC,0.004059185240678037,38.73747602,7275743.75,20924230.74,13648486.989999998,187.58889068901027,1364.848699,52870.793748440694,-391.2206636315636,973.6280353684363
IOT,0.0036884913332425376,0.26498379,,2779530283.28,,,,,-51968.92041197352,
DOGE,0.00339102249840198,0.00241258,120940000000.0,280666706295.71,159726706295.71002,132.07103216116258,15972670.629571004,38535.345707490414,-5247629.71985334,10725040.909717664
BTG,0.000809283317891507,7.70145147,17513923.59,20983114.73,3469191.1400000006,19.808189308196013,346.9191140000001,2671.7807204863984,-392.32161849730386,-45.40250449730377
DGB,0.0005636155698039572,0.00535927,12191558176.0,21000000000.0,8808441824.0,72.25033664146459,880844.1824,4720.6818014108485,-392637.32264992397,488206.8597500761
MONA,0.0005975659923670698,1.13552447,65729674.87,105082725.0,39353050.13,59.8710555131033,3935.3050130000006,4468.635139175169,-1964.7333238456297,1970.571689154371
XZC,0.0005423697112117834,5.07334454,8233143.33,21347303.34,13114160.01,159.28497153953955,1311.416001,6653.265208341984,-399.1308585339704,912.2851424660296
NANO,0.0004955492437006495,0.74262083,133248297.2,133248289.0,-8.200000002980232,-6.153924791973964e-06,-0.0008200000002980233,-0.0006089490808213183,-2491.3453066973,-2491.3461266973004
BCD,0.000497883384847526,0.47342402,186492898.0,210000000.0,23507102.0,12.604824233038613,2350.7102,1112.882672739004,-3926.37322649924,-1575.66302649924
ZEN,0.00035434044308730445,3.39104179,7189575.0,20865535.36,13675960.36,190.21931560627712,1367.596036,4637.575309914344,-390.1232352098913,977.4728007901086
XVG,0.00027445574641168143,0.00332147,15901681899.0,16500000000.0,598318101.0,3.7626089164670473,59831.8101,198.72956229284702,-308500.7535106545,-248668.9434106545
PIVX,0.00016911621859425205,0.19246526,56781165.99,175458680.4,118677514.41,209.00858998017205,11867.751441,2284.1298667074398,-3280.553643235461,8587.19779776454
