,Float,Price,Mkt Cap,Weight,Weight Cap,Weight1,Weight_step2,Weight2,Weight_step3,Weight3,Weight_step4,Weight4,AWF,Adj Mkt Cap,Adj Weight,Adj Float
LINK,1000000000.0,3.92610524,3926105240.0,0.364266762753317,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.6863102142791465,2694526128.54688,0.24999999999999994,686310214.2791466
BNB,100000000.0,19.01997785,1901997785.0,0.1764686715086449,0.25,0.1764686715086449,0.19923455967081105,0.19923455967081105,0.20818717014810958,0.20818717014810958,0.20818717014810958,0.20818717014810958,1.1797401111953791,2243863078.3692646,0.2081871701481095,117974011.11953792
TRX,104145119673.46,0.01645945,1714171390.0093315,0.1590420085231981,0.25,0.1590420085231981,0.17955971599031662,0.17955971599031662,0.18762823681989418,0.18762823681989418,0.18762823681989418,0.18762823681989418,1.1797401111953791,2022276746.2575464,0.18762823681989416,122864175064.02377
ICX,4105532970.53,0.29055933,1192900909.2101066,0.11067817236693687,0.25,0.11067817236693687,0.12495655318409625,0.12495655318409625,0.13057147937507146,0.13057147937507146,0.13057147937507146,0.13057147937507146,1.1797401111953794,1407313051.2766004,0.13057147937507144,4843461923.169358
BAT,1500000000.0,0.21212882,318193230.0,0.029522188208618072,0.25,0.029522188208618072,0.033330789640894934,0.033330789640894934,0.034828509599966,0.034828509599966,0.034828509599966,0.034828509599966,1.1797401111953794,375385316.5418169,0.034828509599965994,1769610166.7930691
SC,91002491209.17,0.00225822,205503645.6983719,0.019066770546515087,0.25,0.019066770546515087,0.02152653840312516,0.02152653840312516,0.02249383400468249,0.02249383400468249,0.02249383400468249,0.02249383400468249,1.1797401111953794,242440893.8272531,0.02249383400468249,107359289098.16275
KNC,178212585.95999998,0.80320724,143141639.30219433,0.01328078041122843,0.25,0.01328078041122843,0.01499410866923315,0.01499410866923315,0.015667869359104043,0.015667869359104043,0.015667869359104043,0.015667869359104043,1.1797401111953791,168869933.46705958,0.01566786935910404,210244535.97686642
REP,11000000.0,12.50528567,137558142.37,0.012762739699631636,0.25,0.012762739699631636,0.014409236509295771,0.014409236509295771,0.015056715952401108,0.015056715952401108,0.015056715952401108,0.015056715952401108,1.1797401111953794,162282858.17541364,0.015056715952401108,12977141.223149173
OMG,140245398.25,0.85573,120012194.6444725,0.011134814520168838,0.25,0.011134814520168838,0.012571295794184716,0.012571295794184716,0.013136187320163908,0.013136187320163908,0.013136187320163908,0.013136187320163908,1.1797401111953791,141583199.85467148,0.013136187320163906,165453121.72609523
THETA,1000000000.0,0.11896412,118964120.0,0.011037573428927527,0.25,0.011037573428927527,0.012461509814442568,0.012461509814442568,0.013021468104370123,0.013021468104370123,0.013021468104370123,0.013021468104370123,1.1797401111953791,140346744.1570604,0.01302146810437012,1179740111.195379
