,Float,Price,Mkt Cap,Weight,Equal,AWF,Adj Mkt Cap,Adj Weight,Adj Float
BTC,20986335.65,8569.05302089,179833022899.04398,0.6836530335204514,0.1,0.14627302900281583,26304720974.175903,0.1,3069734.883195278
ETH,135135633.79999998,218.0791629,29470265897.06494,0.11203413229890082,0.1,0.8925851251581579,26304720974.175903,0.1,120620056.60869998
XRP,100000000000.0,0.22788911,22788911000.0,0.08663430044505138,0.1,1.1542772260673582,26304720974.175903,0.1,115427722606.73581
BCH,20982433.29,315.50828963,6620131639.603473,0.025167085581719893,0.1,3.973443793294643,26304720974.175907,0.10000000000000002,83372519.32436939
XTZ,1923800541.46,2.64227796,5083215770.135824,0.019324347804814818,0.1,5.174818887035566,26304720974.175903,0.1,9955319376.836456
LTC,83880542.21,58.06030025,4870129465.845398,0.01851427913121201,0.1,5.401236488404053,26304720974.175903,0.1,453058645.2517683
EOS,1366411730.19,3.54632622,4845741746.088363,0.018421566801052808,0.1,5.4284199102046475,26304720974.175903,0.1,7417456641.700577
BSV,20982141.46,228.60707042,4796665890.308622,0.018235000078570103,0.1,5.4839593950712775,26304720974.175903,0.1,115065211.78828157
XLM,50000000000.0,0.05604937,2802468500.0,0.010653861345844586,0.1,9.386268203969431,26304720974.175903,0.1,469313410198.47156
ADA,42014022058.74,0.04609549,1936656933.6684291,0.007362392992382245,0.1,13.582540364724958,26304720974.175903,0.1,570657150497.2808
