,Float,Price,Mkt Cap,Weight,Equal,AWF,Adj Mkt Cap,Adj Weight,Adj Float
BTC,17847700.0,10054.75107042,179454180679.53503,0.6999762498311957,0.014285714285714285,0.020408855713546552,3662454480.681344,0.014492753623188415,364251.1341186648
XRP,42872646068.0,0.31792934,13630472068.452835,0.05316681219560204,0.014285714285714285,0.2686960849402966,3662454480.6813436,0.014492753623188413,11519712149.502602
ETH,107118247.3115,216.58253277,23199941308.607914,0.09049333847787672,0.014285714285714285,0.15786481663737903,3662454480.6813436,0.014492753623188413,16910202.470347367
XLM,19617690557.705,0.08385419,1645025551.387001,0.006416561664799835,0.014285714285714285,2.226381515833204,3662454480.6813436,0.014492753623188413,43676463641.009995
LTC,62894518.333385706,97.92349484,6158851041.483581,0.024023120770784376,0.014285714285714285,0.5946652153157304,3662454480.6813436,0.014492753623188413,37401182.28690196
BCH,17920512.5,323.86633628,5803850727.634943,0.022638411941847045,0.014285714285714285,0.6310387107722507,3662454480.6813436,0.014492753623188413,11308537.104378004
EOS,925416980.2969,4.38392028,4056954267.3799405,0.01582449415814097,0.014285714285714285,0.9027596170184654,3662454480.681344,0.014492753623188415,835429078.7152143
BSV,17854985.7508877,146.87242403,2622405038.253986,0.010228913237153647,0.014285714285714285,1.39660137440852,3662454480.681344,0.014492753623188415,24936297.6397343
ADA,25927070538.0,0.05961947,1545758204.1281748,0.006029360958737666,0.014285714285714285,2.3693579441469046,3662454480.6813436,0.014492753623188413,61430510547.66746
TRX,66682072191.4,0.02239171,1493125622.7088933,0.005824063111558532,0.014285714285714285,2.4528776581013725,3662454480.6813436,0.014492753623188413,163562965074.1879
BNB,155536713.0,27.65095606,4300738816.87983,0.016775396466906078,0.014285714285714285,0.8515872822378088,3662454480.681344,0.014492753623188415,132453086.71187206
XTZ,660373611.97278,1.27900706,844622511.9508861,0.0032945217336238287,0.014285714285714285,4.3362027756303885,3662454480.6813436,0.014492753623188413,2863513889.1894336
LINK,350000000.0,2.20365537,771279379.5,0.003008440625847783,0.014285714285714285,4.748544532664177,3662454480.6813436,0.014492753623188413,1661990586.4324617
DASH,8949253.00091992,107.65538953,963435317.8165554,0.0037579611584778482,0.014285714285714285,3.8014534166980787,3662454480.6813436,0.014492753623188413,34020168.39724256
XMR,17127780.5391127,81.36337819,1393574085.5591486,0.005435753898726936,0.014285714285714285,2.6281017411513106,3662454480.6813436,0.014492753623188413,45013549.85689961
ZEC,7084693.75,67.62113539,479075035.2654368,0.0018686728016199994,0.014285714285714285,7.644845193513621,3662454480.6813436,0.014492753623188413,54161386.962203495
ETC,112340206.0,6.0272394,677101315.8073164,0.0026410911019172667,0.014285714285714285,5.409019883995577,3662454480.681343,0.014492753623188411,607650408.0261592
NEO,70538831.0,11.64757389,821606246.1867226,0.003204744837183128,0.014285714285714285,4.457676043335478,3662454480.681344,0.014492753623188415,314439257.0735899
ICX,490271393.867712,0.26997733,132362161.89178327,0.0005162898370476688,0.014285714285714285,27.669950598689187,3662454480.6813436,0.014492753623188413,13565785248.27008
ONT,533255142.0,0.99552736,530870083.7216851,0.0020707037804522706,0.014285714285714285,6.898965665960239,3662454480.6813436,0.014492753623188413,3678908915.854752
RVN,4089515000.0,0.04310901,176294943.03015003,0.0006876533754697948,0.014285714285714285,20.77458614371593,3662454480.681344,0.014492753623188415,84957981653.51845
DOGE,120565841757.214,0.00284891,343481232.24054456,0.001339777674282697,0.014285714285714285,10.66274991734185,3662454480.6813436,0.014492753623188413,1285563419230.9841
MIOTA,2779530283.0,,,,0.014285714285714285,,,,
MAID,452552412.0,0.15163614,68623300.90336968,0.00026767100457334895,0.014285714285714285,53.3704213068757,3662454480.6813436,0.014492753623188413,24152912891.88279
XEM,8999999999.0,0.06570807,591372629.9342918,0.0023066990926972793,0.014285714285714285,6.193141676320535,3662454480.6813436,0.014492753623188413,55738275080.69167
VET,55454734800.0,0.00559768,310417859.89526397,0.0012108111866066522,0.014285714285714285,11.798465725899495,3662454480.6813436,0.014492753623188413,654280787876.646
BTG,17513923.589,18.55108654,324902312.1544864,0.0012673090209556614,0.014285714285714285,11.272478968816628,3662454480.6813436,0.014492753623188413,197425335.31846395
BAT,1274570522.3263,0.24559136,313023507.99402636,0.0012209747379802953,0.014285714285714285,11.700253773755666,3662454480.6813436,0.014492753623188413,14912798563.76602
MANA,1050141509.4260001,0.04052411,42556050.04354527,0.00016599348203709226,0.014285714285714285,86.06189899987793,3662454480.6813436,0.014492753623188413,90377172519.79977
LSK,118937540.197799,1.39840555,166322916.3159502,0.000648756639622291,0.014285714285714285,22.020143476344984,3662454480.681344,0.014492753623188415,2619021699.8790827
QTUM,95885060.0484598,3.02151524,289718170.2247364,0.0011300702916696875,0.014285714285714285,12.641438670692805,3662454480.6813436,0.014492753623188413,1212125106.0383015
SC,41654898090.0,0.00274175,114207316.83825749,0.0004454753243474772,0.014285714285714285,32.06847496354528,3662454480.6813436,0.014492753623188413,1335809056508.195
ZIL,8687360058.0875,0.01086625,94399026.23119329,0.00036821140705006034,0.014285714285714285,38.79758750595161,3662454480.681343,0.014492753623188411,337048612049.35864
ZRX,599919797.87214,0.22407107,134424671.02339414,0.0005243348288206145,0.014285714285714285,27.245404082439308,3662454480.6813436,0.014492753623188413,16345057310.081768
OMG,140245398.245133,1.58486279,222269713.1474426,0.0008669818650691665,0.014285714285714285,16.47752376524576,3662454480.6813436,0.014492753623188413,2310896882.550535
KMD,115271744.21855,1.03763458,119609947.89808255,0.000466548744950763,0.014285714285714285,30.61998224263131,3662454480.681344,0.014492753623188415,3529618761.049139
IOST,12013965608.8475,0.00989029,118821603.92152834,0.00046347374241699165,0.014285714285714285,30.82313619583932,3662454480.6813436,0.014492753623188413,370308098213.63617
MONA,65729674.8711679,1.90128716,124970986.86352618,0.0004874599320628172,0.014285714285714285,29.30643801893719,3662454480.6813436,0.014492753623188413,1926302642.6167753
XZC,8043493.32977799,8.92192623,71763454.1197763,0.00027991943848551764,0.014285714285714285,51.035091964338136,3662454480.6813436,0.014492753623188413,410500421.79976004
WTC,42146962.4106683,1.81062499,76312343.39334667,0.0002976627668524241,0.014285714285714285,47.992949997662585,3662454480.681343,0.014492753623188411,2022757059.5285683
NANO,133248297.19700001,1.25509142,167238794.54156476,0.0006523291003096938,0.014285714285714285,21.899550823245704,3662454480.6813436,0.014492753623188413,2918077856.5766497
BCD,186492897.95299998,1.19621189,223085021.93193525,0.000870162046122974,0.014285714285714285,16.417303362476677,3662454480.6813436,0.014492753623188413,3061710480.641806
GNO,1104590.0,17.64759414,19493356.0111026,7.603548819875476e-05,0.014285714285714285,187.88219322498205,3662454480.6813436,0.014492753623188413,207532791.8143829
