,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
ZEN,0.05359150040159977,9.95541095,20865535.36,20865535.36,0.0,0.0,0.0,0.0,-0.26447043953104343,-0.26447043953104343
SC,0.05301841287147919,0.00225822,91002491209.17,91002491209.17,0.0,0.0,0.0,0.0,-1153.455611527099,-1153.455611527099
BTG,0.06504638105107788,12.01561465,20983114.73,20983114.73,0.0,0.0,0.0,0.0,-0.265960756799552,-0.265960756799552
MONA,0.04399327929267072,1.6227358,105082725.0,105082725.0,0.0,0.0,0.0,0.0,-1.3319224255873479,-1.3319224255873479
KNC,0.03692947882181643,0.80320724,178212585.95999998,178212585.95999998,0.0,0.0,0.0,0.0,-2.2588426381409206,-2.2588426381409206
REP,0.035488978121151434,12.50528567,11000000.0,11000000.0,0.0,0.0,0.0,0.0,-0.13942488340934084,-0.13942488340934084
BCD,0.03412819435309948,0.62992207,210000000.0,210000000.0,0.0,0.0,0.0,0.0,-2.661747774178325,-2.661747774178325
ZIL,0.03325605286598527,0.00613825,20999982720.4,20999982720.4,0.0,0.0,0.0,0.0,-266.1745583990857,-266.1745583990857
AION,0.03127059276241908,0.13452347,901012592.0,901012592.0,0.0,0.0,0.0,0.0,-11.420325053631636,-11.420325053631636
OMG,0.030962254044933357,0.85573,140245398.25,140245398.25,0.0,0.0,0.0,0.0,-1.7776089363366203,-1.7776089363366203
KMD,0.03232994883671115,0.62656745,200000000.0,200000000.0,0.0,0.0,0.0,0.0,-2.5349978801698327,-2.5349978801698327
DGB,0.031400793770194065,0.00579581,21000000000.0,21000000000.0,0.0,0.0,0.0,0.0,-266.1747774178325,-266.1747774178325
THETA,0.030691858578069813,0.11896412,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-12.674989400849164,-12.674989400849164
WAVES,0.02849903920805598,1.11580379,99000000.0,99000000.0,0.0,0.0,0.0,0.0,-1.2548239506840673,-1.2548239506840673
MCO,0.02818219504060976,4.94028299,22111377.4,22111377.4,0.0,0.0,0.0,0.0,-0.28026147418317576,-0.28026147418317576
GAS,0.027213831258540714,1.74455295,60464204.03,60464204.03,0.0,0.0,0.0,0.0,-0.7663831452110316,-0.7663831452110316
XZC,0.027018762629164007,4.90586104,21347303.34,21347303.34,0.0,0.0,0.0,0.0,-0.270576843571212,-0.270576843571212
SNT,0.02552851143213334,0.01454114,6804870174.89,6804870174.89,0.0,0.0,0.0,0.0,-86.25165734088537,-86.25165734088537
HOT,0.025656298592031262,0.00060846,,163438653709.776,,,,,-2071.583203460468,
NANO,0.024952507483687277,0.72584746,133248289.0,133248289.0,0.0,0.0,0.0,0.0,-1.6889206507562864,-1.6889206507562864
BTS,0.022048281126216596,0.02422512,3527780933.67,3527780933.67,0.0,0.0,0.0,0.0,-44.71458594278503,-44.71458594278503
AE,0.021554522308211702,0.16589424,503616445.26,503616445.26,0.0,0.0,0.0,0.0,-6.383333105763835,-6.383333105763835
DGD,0.021173863328030316,41.03580126,2000000.0,2000000.0,0.0,0.0,0.0,0.0,-0.025349978801698328,-0.025349978801698328
NMR,0.020872752040942667,8.74814865,9248182.0,9248182.0,0.0,0.0,0.0,0.0,-0.11722060882712404,-0.11722060882712404
ARK,0.01860500020952884,0.18881265,381936707.22,381936707.22,0.0,0.0,0.0,0.0,-4.8410437158087305,-4.8410437158087305
STEEM,0.016606118935884196,0.17800123,358847880.0,361607932.375,2760052.375,0.7691427283895269,276.0052375,49.12927176144213,-4.583376710116108,271.4218607898839
IOST,0.015789946213135723,0.00509433,12013965608.0,12013965608.8475,0.8474998474121094,7.054290485086767e-09,8.474998474121094e-05,4.317443897666931e-07,-152.27688675430846,-152.2768020043237
XVG,0.015490946910370928,0.00363904,16500000000.0,16500000000.0,0.0,0.0,0.0,0.0,-209.13732511401122,-209.13732511401122
NULS,0.015531331844348076,0.24041707,250401085.34,250401085.34,0.0,0.0,0.0,0.0,-3.1738311026456274,-3.1738311026456274
STORJ,0.015390143474508879,0.14036103,425000000.0,425000000.0,0.0,0.0,0.0,0.0,-5.386870495360896,-5.386870495360896
PIVX,0.015140238015951902,0.33446498,175458680.4,175458680.4,0.0,0.0,0.0,0.0,-2.2239369143569814,-2.2239369143569814
RCN,0.01493383776339885,0.05788476,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-12.674989400849164,-12.674989400849164
GNT,0.013587599015094038,0.05266663,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-12.674989400849167,-12.674989400849167
ELF,0.013264004696860641,0.09442465,544480199.0,544480199.986466,0.9864660501480103,1.8117574107634482e-07,9.864660501480103e-05,9.314671152210831e-06,-6.901280763800691,-6.901182117195676
ARDR,0.012096384641114784,0.04693352,998999495.0,998999495.0,0.0,0.0,0.0,0.0,-12.66230801057867,-12.66230801057867
WAN,0.011711405362869477,0.21649862,209675017.96,209675017.96,0.0,0.0,0.0,0.0,-2.6576286302658585,-2.6576286302658585
GXC,0.011180400152217529,0.43336133,100000000.0,100000000.0,0.0,0.0,0.0,0.0,-1.2674989400849166,-1.2674989400849166
MAID,0.010285404371259193,0.08809379,452552412.0,452552412.0,0.0,0.0,0.0,0.0,-5.736097025428725,-5.736097025428725
FUN,0.008244237583361702,0.00290503,11000000000.0,11000000000.0,0.0,0.0,0.0,0.0,-139.42488340934082,-139.42488340934082
CVC,0.0073347105912641925,0.02842993,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-12.674989400849165,-12.674989400849165
