,Float,Price,Mkt Cap,Weight,Weight Cap,Weight1,Weight_step2,Weight2,Weight_step3,Weight3,Weight_step4,Weight4,AWF,Adj Mkt Cap,Adj Weight,Adj Float
ETH,135135633.79999998,218.0791629,29470265897.06494,0.4152642620156341,0.25,0.25,0.25,0.25,0.25,0.25,0.25000000000000017,0.25,0.6020262827013702,17741874628.230965,0.25,81355203.27710763
XRP,100000000000.0,0.22788911,22788911000.0,0.321117574629602,0.25,0.25,0.25,0.25,0.25,0.25,0.25000000000000017,0.25,0.7785310420594898,17741874628.23097,0.25000000000000006,77853104205.94897
XTZ,1923800541.46,2.64227796,5083215770.135824,0.07162737699159737,0.25,0.07162737699159737,0.09379999118528112,0.09379999118528112,0.1358544041125214,0.1358544041125214,0.13585440411252148,0.13585440411252148,1.8966826626704285,9641247221.829529,0.13585440411252153,3648839133.423165
EOS,1366411730.19,3.54632622,4845741746.088363,0.06828114062955039,0.25,0.06828114062955039,0.08941791055568198,0.08941791055568198,0.1295076556194295,0.1295076556194295,0.1295076556194296,0.1295076556194296,1.8966826626704283,9190834357.584126,0.1295076556194296,2591649438.720876
ADA,42014022058.74,0.04609549,1936656933.6684291,0.027289350396304937,0.25,0.027289350396304937,0.035736905833166764,0.035736905833166764,0.05175923777220992,0.05175923777220992,0.051759237772209955,0.051759237772209955,1.8966826626704283,3673223629.629383,0.05175923777220996,79687267227.86508
ETC,194571423.67,7.7557297,1509043369.328702,0.02126386586747017,0.25,0.02126386586747017,0.027846202314063283,0.027846202314063283,0.040330805732180126,0.040330805732180126,0.040330805732180154,0.040330805732180154,1.8966826626704283,2862176395.823517,0.04033080573218016,369040245.9259916
NEO,100000000.0,11.37830248,1137830248.0,0.016033117579771956,0.25,0.016033117579771956,0.020996249629964936,0.020996249629964936,0.030409736142109907,0.030409736142109907,0.030409736142109928,0.030409736142109928,1.8966826626704285,2158102904.443594,0.030409736142109938,189668266.26704285
ONT,1000000000.0,0.68994623,689946230.0,0.009722002951454659,0.25,0.009722002951454659,0.01273149777991594,0.01273149777991594,0.018439554444454772,0.018439554444454772,0.018439554444454786,0.018439554444454786,1.8966826626704285,1308609052.615824,0.018439554444454793,1896682662.6704285
RVN,20754957265.63,0.02517466,522498992.476765,0.007362511056827131,0.25,0.007362511056827131,0.009641613322137072,0.009641613322137072,0.013964347075203342,0.013964347075203342,0.01396434707520335,0.01396434707520335,1.896682662670428,991014780.2934465,0.013964347075203352,39365567610.18606
VET,86716263400.0,0.0054341,471224846.94194,0.006640009255168059,0.25,0.006640009255168059,0.008695457460043717,0.008695457460043717,0.012593990434248433,0.012593990434248433,0.012593990434248442,0.012593990434248442,1.8966826626704283,893763997.4143038,0.012593990434248444,164473233362.3422
XEM,8999999999.0,0.04930592,443753279.9506941,0.006252908574336776,0.25,0.006252908574336776,0.008188527819802244,0.008188527819802244,0.01185978328420782,0.01185978328420782,0.011859783284207828,0.011859783284207828,1.8966826626704283,841659152.5856184,0.01185978328420783,17070143962.137173
DCR,20619744.270000003,17.13557693,353331214.21551174,0.00497877509591474,0.25,0.00497877509591474,0.006519979925623757,0.006519979925623757,0.00944315640575678,0.00944315640575678,0.009443156405756787,0.009443156405756787,1.8966826626704285,670157188.1828524,0.00944315640575679,39109111.46560692
LSK,231538505.47,1.36036174,314976124.1781687,0.004438315155222901,0.25,0.004438315155222901,0.005812217896604613,0.005812217896604613,0.008418075406378681,0.008418075406378681,0.008418075406378686,0.008418075406378686,1.896682662670428,597409753.8838605,0.008418075406378688,439155069.06557107
ZRX,1000000000.0,0.23220253,232202530.0,0.00327195596386582,0.25,0.00327195596386582,0.004284806361194066,0.004284806361194066,0.006205862149685407,0.006205862149685407,0.006205862149685411,0.006205862149685411,1.8966826626704283,440414512.87921,0.006205862149685413,1896682662.6704283
QTUM,107823401.54,2.05054315,221096537.4375465,0.003115461895522253,0.25,0.003115461895522253,0.0040798687682273805,0.0040798687682273805,0.005909042563447403,0.005909042563447403,0.005909042563447407,0.005909042563447407,1.8966826626704285,419349969.3342578,0.005909042563447409,204506776.33107
ZIL,20999982720.4,0.00613825,128903143.9334953,0.001816368712925971,0.25,0.001816368712925971,0.002378634768123134,0.002378634768123134,0.0034450750468236874,0.0034450750468236874,0.0034450750468236896,0.0034450750468236896,1.8966826626704285,244488358.26237136,0.003445075046823691,39830303142.16126
AION,901012592.0,0.13452347,121207340.38953425,0.0017079274728481687,0.25,0.0017079274728481687,0.002236624997688401,0.002236624997688401,0.0032393964268496384,0.0032393964268496384,0.0032393964268496406,0.0032393964268496406,1.8966826626704285,229891861.1052228,0.0032393964268496414,1708934962.0941443
KMD,200000000.0,0.62656745,125313490.0,0.0017657870521838837,0.25,0.0017657870521838837,0.0023123953003243722,0.0023123953003243722,0.003349137687845093,0.003349137687845093,0.003349137687845095,0.003349137687845095,1.8966826626704283,237679923.8817241,0.003349137687845096,379336532.53408563
WAVES,99000000.0,1.11580379,110464575.21,0.001556551626092377,0.25,0.001556551626092377,0.0020383899975009246,0.0020383899975009246,0.0029522844827608724,0.0029522844827608724,0.0029522844827608746,0.0029522844827608746,1.8966826626704285,209516244.6400606,0.0029522844827608754,187771583.6043724
HOT,163438653709.776,0.00060846,99445883.23625031,0.0014012877066272844,0.25,0.0014012877066272844,0.001835063352174706,0.001835063352174706,0.0026577980985731738,0.0026577980985731738,0.0026577980985731755,0.0026577980985731755,1.896682662670428,188617282.60814372,0.002657798098573176,309991260901.52795
BTS,3527780933.67,0.02422512,85460916.45186779,0.0012042261350990768,0.25,0.0012042261350990768,0.001577000381720379,0.001577000381720379,0.0022840348323770344,0.0022840348323770344,0.002284034832377036,0.002284034832377036,1.8966826626704285,162092238.57018363,0.0022840348323770365,6691080934.591187
ARK,381936707.22,0.18881265,72114481.82248233,0.0010161620929804872,0.25,0.0010161620929804872,0.001330720171081625,0.001330720171081625,0.0019273370242189843,0.0019273370242189843,0.0019273370242189856,0.0019273370242189856,1.8966826626704283,136778287.40016398,0.0019273370242189859,724412730.8216054
NULS,250401085.34,0.24041707,60200695.262262754,0.0008482854338074156,0.25,0.0008482854338074156,0.001110876449141398,0.001110876449141398,0.001608928275298387,0.001608928275298387,0.0016089282752983882,0.0016089282752983882,1.896682662670428,114181614.98463954,0.0016089282752983886,474931397.27823627
ELF,544480199.986466,0.09442465,51412352.31565206,0.000724449267523349,0.25,0.000724449267523349,0.0009487061757942794,0.0009487061757942794,0.001374050365695826,0.001374050365695826,0.0013740503656958268,0.0013740503656958268,1.896682662670428,97512917.28420109,0.001374050365695827,1032706155.4816576
ARDR,998999495.0,0.04693352,46886562.7785724,0.0006606765598485045,0.25,0.0006606765598485045,0.0008651923062515813,0.0008651923062515813,0.0012530937766973992,0.0012530937766973992,0.0012530937766974,0.0012530937766974,1.8966826626704283,88928930.7343269,0.0012530937766974002,1894785022.1830132
WAN,209675017.96,0.21649862,45394352.03681522,0.0006396498818194707,0.25,0.0006396498818194707,0.0008376567144622786,0.0008376567144622786,0.0012132128410261777,0.0012132128410261777,0.0012132128410261786,0.0012132128410261786,1.8966826626704285,86098680.49138547,0.0012132128410261788,397686971.3598427
