,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
KMD,0.049918726944285126,0.72919788,200000000.0,200000000.0,0.0,0.0,0.0,0.0,-3.79506102008667,-3.79506102008667
SC,0.05094791987519823,0.00163563,91002491209.17,91002491209.17,0.0,0.0,0.0,0.0,-1726.8000355935046,-1726.8000355935046
DGB,0.048919009114017954,0.00680566,21000000000.0,21000000000.0,0.0,0.0,0.0,0.0,-398.48140710910036,-398.48140710910036
BTG,0.04578624596878959,6.3749528,20983114.73,20983114.73,0.0,0.0,0.0,0.0,-0.39816100395914716,-0.39816100395914716
NANO,0.039463028268028964,0.86524811,133248289.0,133248289.0,0.0,0.0,0.0,0.0,-2.528426937885717,-2.528426937885717
REP,0.040073659844498996,10.64334682,11000000.0,11000000.0,0.0,0.0,0.0,0.0,-0.20872835610476684,-0.20872835610476684
ZEN,0.03912929546697253,5.47878664,20865535.36,20865535.36,0.0,0.0,0.0,0.0,-0.3959298995398804,-0.3959298995398804
ZIL,0.03696283722176274,0.00514231,20999982720.4,20999982720.4,0.0,0.0,0.0,0.0,-398.4810792234184,-398.4810792234184
OMG,0.03603683523338026,0.75070605,140245398.25,140245398.25,0.0,0.0,0.0,0.0,-2.6611992207255315,-2.6611992207255315
MONA,0.03279775721874719,0.91185275,105082725.0,105082725.0,0.0,0.0,0.0,0.0,-1.9939767676599354,-1.9939767676599354
MCO,0.030052561326600002,3.9707961,22111377.4,22111377.4,0.0,0.0,0.0,0.0,-0.41957013235582674,-0.41957013235582674
AE,0.027797262987713955,0.16125531,503616445.26,503616445.26,0.0,0.0,0.0,0.0,-9.556275702404191,-9.556275702404191
BCD,0.027112295146137513,0.37718888,210000000.0,210000000.0,0.0,0.0,0.0,0.0,-3.9848140710910034,-3.9848140710910034
XZC,0.02665382480533049,3.64777808,21347303.34,21347303.34,0.0,0.0,0.0,0.0,-0.40507159394799985,-0.40507159394799985
SNT,0.0316639522112081,0.01359431,6804870174.89,6804870174.89,0.0,0.0,0.0,0.0,-129.12448773737702,-129.12448773737702
NULS,0.02568249547558901,0.29964905,250401085.34,250401085.34,0.0,0.0,0.0,0.0,-4.751436991806148,-4.751436991806148
BTS,0.025035560030331017,0.02073326,3527780933.67,3527780933.67,0.0,0.0,0.0,0.0,-66.94071954387988,-66.94071954387988
THETA,0.02462108712653447,0.0719315,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-18.97530510043335,-18.97530510043335
ARK,0.02440587590858538,0.18668735,381936707.22,381936707.22,0.0,0.0,0.0,0.0,-7.247365548554385,-7.247365548554385
GAS,0.03511497267715297,1.69670323,60464204.03,60464204.03,0.0,0.0,0.0,0.0,-1.1473267191241017,-1.1473267191241017
XVG,0.021499855226812123,0.00380683,16500000000.0,16500000000.0,0.0,0.0,0.0,0.0,-313.0925341571503,-313.0925341571503
IOST,0.021131662829566557,0.00513877,12013965608.0,12013965608.0,0.0,0.0,0.0,0.0,-227.9686628779133,-227.9686628779133
WAVES,0.02020266354034047,0.59619088,99000000.0,99000000.0,0.0,0.0,0.0,0.0,-1.8785552049429015,-1.8785552049429015
MAID,0.018596115351713897,0.12005085,452552412.0,452552412.0,0.0,0.0,0.0,0.0,-8.587320091637016,-8.587320091637016
STORJ,0.018745914161377438,0.1288634,425000000.0,425000000.0,0.0,0.0,0.0,0.0,-8.064504667684172,-8.064504667684172
ARDR,0.017996271578929315,0.05262949,998999495.0,998999495.0,0.0,0.0,0.0,0.0,-18.956320212803842,-18.956320212803842
QASH,0.017367485493751764,0.05073981,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-18.97530510043335,-18.97530510043335
RCN,0.015404657918831607,0.04500533,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-18.97530510043335,-18.97530510043335
GXC,0.015158354630565028,0.44285745,100000000.0,100000000.0,0.0,0.0,0.0,0.0,-1.897530510043335,-1.897530510043335
STEEM,0.014875513317201475,0.1232254,349382776.0,352682261.0,3299485.0,0.944375403325548,329.9485,40.6580358919,-6.692253505985667,323.25624649401436
WAN,0.014052332460612757,0.19580042,209675017.96,209675017.96,0.0,0.0,0.0,0.0,-3.978647437729843,-3.978647437729843
AION,0.013672897883282732,0.06230887,641095291.0,641095291.0,0.0,0.0,0.0,0.0,-12.164978745176104,-12.164978745176104
PIVX,0.013449685026229022,0.22394901,175458680.4,175458680.4,0.0,0.0,0.0,0.0,-3.3293819931094255,-3.3293819931094255
GNT,0.013342091862470064,0.03897946,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-18.975305100433353,-18.975305100433353
ELF,0.01892878684472921,0.10156699,544480199.0,544480199.0,0.0,0.0,0.0,0.0,-10.331677897169666,-10.331677897169666
FUN,0.010926729038180835,0.00290208,11000000000.0,11000000000.0,0.0,0.0,0.0,0.0,-208.72835610476682,-208.72835610476682
KNC,0.01138493924556181,0.18663979,178212585.95999998,178212585.95999998,0.0,0.0,0.0,0.0,-3.3816381913282045,-3.3816381913282045
CVC,0.010255312678522047,0.02996131,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-18.97530510043335,-18.97530510043335
WTC,0.007471207456399458,0.50721867,42742203.0,43033578.0,291375.0,0.6817032804790069,29.137500000000003,14.779083997125001,-0.8165752721132964,28.320924727886705
NAS,0.0073623206040577885,0.41401819,51952589.0,51952589.0,0.0,0.0,0.0,0.0,-0.9858162270324174,-0.9858162270324174
