,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
GAS,16136733.01,6008358.01,59.322033495007844,600.8358010000001,-96.47417547679409,504.361625523206
REP,11000000.0,0.0,0.0,0.0,-65.76398888096465,-65.76398888096465
XZC,7075940.270000001,207377.27000000142,3.019223526085457,20.73772700000014,-42.30382338533182,-21.566096385331676
SNT,3470483788.0,0.0,0.0,0.0,-20748.44156778182,-20748.44156778182
GNO,1104590.0,0.0,0.0,0.0,-6.603840407093157,-6.603840407093157
QASH,350000000.0,0.0,0.0,0.0,-2092.49055530342,-2092.49055530342
ZEN,6104988.0,222525.0,3.7828542227974937,22.2525,-36.498942086402046,-14.246442086402045
NANO,133248289.0,0.0,0.0,0.0,-796.6308178366876,-796.6308178366876
WTC,41007759.0,7800.0,0.01902440926830895,0.78,-245.16670971902525,-244.38670971902525
AE,301214412.5,68193940.5,29.265214302715847,6819.39405,-1800.8237522214815,5018.570297778519
PIVX,56781166.0,0.0,0.0,0.0,-339.4687244974733,-339.4687244974733
POLY,408467617.0,34636030.0,9.265142701812401,3463.603,-2442.041802056556,1021.5611979434439
STORJ,135787439.0,0.0,0.0,0.0,-811.8112389609694,-811.8112389609694
XVG,15805763453.0,633677402.0,4.1766003690588915,63367.7402,-94495.45927074993,-31127.719070749925
POWR,396829006.0,480000.0,0.12110538760881084,48.0,-2372.4598489298405,-2324.4598489298405
STRAT,99265555.0,40240.0,0.04055416704900061,4.024,-593.4635322984348,-589.4395322984348
AION,309271154.0,17404492.0,5.963165467661402,1740.4492,-1848.9913393508275,-108.54213935082748
NAS,45500000.0,0.0,0.0,0.0,-272.0237721894447,-272.0237721894447
LRC,828954240.0,39969749.0,5.065973977427651,3996.9749,-4955.939765653498,-958.9648656534982
GNT,963622000.0,0.0,0.0,0.0,-5761.056953950264,-5761.056953950264
PPT,53252246.0,0.0,0.0,0.0,-318.3709194391267,-318.3709194391267
MCO,15793831.0,,,,-94.42412057016676,
THETA,1000000000.0,,,,-5978.544443724057,
20 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
DASH,8713552.18,64257.1799999997,0.7429181222284642,6.4257179999999705,-76.1591115059919,-69.73339350599193
BNB,141175529.0,-3267804.0,-2.2623432540150534,-326.78040000000004,-1233.917308684596,-1560.6977086845961
XTZ,667123116.0800003,-118189847.91999972,-15.050031431799937,-11818.984791999972,-5830.86010575328,-17649.844897753253
ONT,925000000.0,387500000.0,72.09302325581395,38750.0,-8084.782955077513,30665.217044922487
RVN,3195506428.57,,,,-27929.70368274958,
XMR,16881004.0,65543.0,0.3897781928190902,6.5543000000000005,-147.54513881491386,-140.99083881491384
ZEC,6182605.67,216249.66999999993,3.62448486144642,21.624966999999994,-54.037864798682804,-32.412897798682806
NEO,80000000.0,15000000.0,23.076923076923084,1500.0,-699.2244717904877,800.7755282095123
ETC,109498727.21,975860.2099999934,0.8992208158304482,97.58602099999935,-957.0523711892869,-859.4663501892875
IOT,2779530283.28,0.2800002098083496,1.0073653022857343e-08,2.8000020980834962e-05,-24293.944926901535,-24293.944898901515
DOGE,118740746295.71,336614622.7100067,0.2842929701470487,33661.46227100067,-1037830.4451078267,-1004168.982836826
MAID,452552412.0,0.0,0.0,0.0,-3955.4465154776394,-3955.4465154776394
VET,85466263400.0,30011528600.0,54.11896514921211,3001152.8600000003,-747001.2860221461,2254151.573977854
LINK,650000000.0,300000000.0,85.71428571428572,30000.0,-5681.198833297713,24318.801166702287
MANA,1050141509.0,0.0,0.0,0.0,-9178.558024197382,-9178.558024197382
XEM,8933249239.04,-66750759.959999084,-0.7416751107490627,-6675.075995999909,-78079.3310067565,-84754.40700275642
DCR,9524299.239999998,154266.23999999836,1.6463788334576623,15.426623999999837,-83.24528881579427,-67.81866481579443
ZIL,10249349158.76,1970161767.7600002,23.79655967084029,197016.17677600004,-89582.446896628,107433.72987937204
LSK,130785946.57,15907673.569999993,13.847417056835454,1590.7673569999993,-1143.10918010034,447.65817689965934
ZRX,924020833.33,339735429.33000004,58.14545888091362,33973.542933000004,-8076.224738857195,25897.31819414281
10 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,17611793.0,55593.0,0.316657363210715,5.5593,-39.366964127812665,-33.807664127812664
XRP,22903314113.0,1082139903.0,4.9591277379752,108213.9903,-51194.897935405934,57019.09236459407
ETH,104875903.32,-117617.68000000715,-0.11202375049409463,-11.761768000000716,-234.42507664440467,-246.1868446444054
XLM,34207988788.18,15029365158.18,78.36519162235626,1502936.515818,-76463.80283420888,1426472.7129837913
EOS,910923238.7,4678120.700000048,0.5162092029057375,467.8120700000048,-2036.151711588584,-1568.3396415885793
LTC,61082030.73,465169.7299999967,0.7673933000258648,46.51697299999967,-136.5343161029579,-90.01734310295822
BCH,17694373.38,54235.37999999896,0.30745439746560077,5.423537999999896,-39.55155287792579,-34.1280148779259
ADA,30291279684.93,4364209146.93,16.832634988721917,436420.914693,-67708.93348236491,368711.9812106351
TRX,66718250405.57,36178214.569999695,0.05425478450395982,3617.8214569999695,-149132.74136179645,-145514.91990479646
BSV,17691375.52,52689.51999999955,0.29871567530597165,5.268951999999955,-39.54485187666601,-34.27589987666605
Currency Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,17611792.999999996,55592.999999996275,0.3166573632106928,5.559299999999627,-39.06915083165125,-33.50985083165162
XLM,34207988788.179996,15029365158.179996,78.36519162235625,1502936.5158179996,-75885.34986828653,1427051.165949713
LTC,61082030.72999999,465169.7299999893,0.7673933000258648,46.51697299999893,-135.50142632802502,-88.98445332802609
BCH,17694373.379999995,54235.37999999523,0.30745439746557857,5.423537999999524,-39.25234315749536,-33.828805157495836
BSV,17691375.519999996,52689.51999999583,0.29871567530594945,5.268951999999583,-39.245692849686726,-33.97674084968715
DASH,8713552.179999998,64257.17999999784,0.742918122228442,6.425717999999784,-19.329723237144773,-12.90400523714499
XMR,16881003.999999996,65542.99999999627,0.389778192819068,6.554299999999627,-37.448003815722124,-30.893703815722496
ZEC,6182605.669999999,216249.669999999,3.6244848614463976,21.624966999999902,-13.715193759877389,7.909773240122513
IOT,2779530283.2799997,0.2799997329711914,1.007363081839685e-08,2.7999973297119143e-05,-6165.975711763627,-6165.975683763654
DOGE,118740746295.70999,336614622.70999146,0.2842929701470487,33661.462270999145,-263408.7356630827,-229747.27339208353
BTG,17650275.019999996,236351.01999999583,1.3572530809253358,23.635101999999584,-39.15451748589746,-15.519415485897873
DGB,11597750786.539999,121363000.53999901,1.0575017401211362,12136.300053999901,-25727.890101094945,-13591.590047095044
BCD,189111820.02999997,35354945.02999997,22.994058008788198,3535.494502999997,-419.5165262730578,3115.9779767269392
XZC,7075940.27,207377.26999999955,3.019223526085435,20.737726999999957,-15.696924082879306,5.040802917120651
ZEN,6104987.999999999,222524.99999999907,3.7828542227974715,22.25249999999991,-13.5430104701674,8.709489529832508
NANO,133248288.99999997,-2.9802322387695312e-08,-2.220446049250313e-14,-2.9802322387695314e-12,-295.5915675933993,-295.59156759340226
PIVX,56781165.999999985,-1.4901161193847656e-08,-2.220446049250313e-14,-1.4901161193847657e-12,-125.96059576960893,-125.96059576961042
XVG,15805763452.999998,633677401.9999981,4.1766003690588915,63367.74019999981,-35062.74212708825,28304.998072911563
ETH Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
TRX,66718250405.57,36178214.569999695,0.05425478450395982,3617.8214569999695,-509859.70984659495,-506241.88838959497
BNB,141175529.0,-3267804.0,-2.2623432540150534,-326.78040000000004,-1078.860938586158,-1405.641338586158
VET,85466263400.0,30011528600.0,54.11896514921211,3001152.8600000003,-653131.6992562909,2348021.1607437097
LINK,650000000.0,300000000.0,85.71428571428572,30000.0,-4967.288701153036,25032.711298846963
MANA,1050141509.0,0.0,0.0,0.0,-8025.163157334612,-8025.163157334612
ZIL,10249349158.76,1970161767.7600002,23.79655967084029,197016.17677600004,-78325.34810843217,118690.82866756787
ZRX,924020833.33,339735429.33000004,58.14545888091362,33973.542933000004,-7061.351146200186,26912.19178679982
BAT,1500150000.0,261083213.0,21.07095563687318,26108.3213,-11464.120223130345,14644.201076869655
OMG,140245398.25,0.25,1.782589631460496e-07,2.5e-05,-1071.7528955629732,-1071.7528705629732
IOST,12013965609.0,0.0,0.0,0.0,-91810.51634711822,-91810.51634711822
REP,11000000.0,0.0,0.0,0.0,-84.06180878874366,-84.06180878874366
SNT,3470483788.0,0.0,0.0,0.0,-26521.376781026436,-26521.376781026436
GNO,1104590.0,0.0,0.0,0.0,-8.441257579087123,-8.441257579087123
QASH,350000000.0,0.0,0.0,0.0,-2674.6939160054803,-2674.6939160054803
WTC,41007759.0,7800.0,0.01902440926830895,0.78,-313.3805814466256,-312.60058144662565
AE,301214412.5,68193940.5,29.265214302715847,6819.39405,-2301.8753043626143,4517.518745637386
POLY,408467617.0,34636030.0,9.265142701812401,3463.603,-3121.5024287861615,342.1005712138385
POWR,396829006.0,480000.0,0.12110538760881084,48.0,-3032.560365836292,-2984.560365836292
AION,309271154.0,17404492.0,5.963165467661402,1740.4492,-2363.4447828565544,-622.9955828565544
LRC,828954240.0,39969749.0,5.065973977427651,3996.9749,-6334.853892499847,-2337.8789924998464
GNT,963622000.0,0.0,0.0,0.0,-7363.982573511522,-7363.982573511522
PPT,53252246.0,0.0,0.0,0.0,-406.952738256649,-406.952738256649
MCO,15793831.0,,,,-120.69618196033926,
Application Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
TRX,72814434549.82819,21838029349.71245,42.8394847851352,2183802.934971245,-297453.02938113856,1886349.9055901065
BNB,98197617.61564553,-18642538.95150499,-15.955592237494754,-1864.2538951504991,-401.1454462067691,-2265.3993413572684
MAID,549863172.2642797,-71921719.45066357,-11.566977649182897,-7192.171945066357,-2246.2368532602823,-9438.40879832664
LINK,789767223.6288553,308884332.8749107,64.23275579437467,30888.433287491072,-3226.264883147245,27662.16840434383
MANA,1275949759.969764,-166893338.74060655,-11.566977649182897,-16689.333874060656,-5212.361035110702,-21901.694909171358
BAT,1822722000.8105032,120304805.46832561,7.06670525870392,12030.480546832561,-7445.971176082056,4584.509370750505
STEEM,375440981.3600588,-55559961.484757125,-12.890914140009613,-5555.996148475713,-1533.7076769161088,-7089.703825391822
ICX,768338287.2961588,218441831.9634409,39.724175314291024,21844.18319634409,-3138.725893550144,18705.457302793944
OMG,170401875.0809625,-22288446.076687485,-11.566977491543096,-2228.8446076687487,-696.1058513799615,-2924.9504590487104
SC,48603229944.721375,-5757752032.554222,-10.591699824262047,-575775.2032554222,-198548.242174045,-774323.4454294671
IOST,14597286559.68074,-1909314901.674675,-11.566977649182874,-190931.4901674675,-59631.131310239085,-250562.6214777066
RDD,35003349876.538475,-4578413752.0739975,-11.566977649182864,-457841.3752073998,-142991.59944913475,-600832.9746565345
GAS,19606558.196535077,5690666.057563696,40.89328949041662,569.0666057563697,-80.09442313674758,488.97218261962206
REP,13365291.476796014,-1748170.8040422462,-11.566977649182874,-174.81708040422464,-54.5983287917226,-229.41540919594723
SNT,4216729762.9195585,-551545312.1894121,-11.566977649182864,-55154.531218941214,-17225.69226577881,-72380.22348472002
GNO,1342106.119304919,-175546.54440336535,-11.566977649182842,-17.554654440336535,-5.482615272731715,-23.037269713068248
QASH,425259274.26169133,-55623616.4922533,-11.566977649182885,-5562.36164922533,-1737.219552463901,-7299.581201689231
AE,365983492.73403347,45824755.07629466,14.313135856152392,4582.475507629466,-1495.0730482255053,3087.4024594039606
POLY,496298978.18520725,-17327348.13392061,-3.3735319328539903,-1732.7348133920611,-2027.4226594306747,-3760.157472822736
STORJ,164985336.46569625,-21579966.94686064,-11.566977649182864,-2157.996694686064,-673.9788400279978,-2831.9755347140617
LRC,1007201367.1387196,-76824755.12445068,-7.086983749437714,-7682.4755124450685,-4114.501468073866,-11796.976980518935
GNT,1170826263.9502842,-153143258.77570868,-11.566977649182864,-15314.32587757087,-4782.922798812483,-20097.24867638335
PPT,64702889.962185875,-8463092.88244322,-11.566977649182864,-846.309288244322,-264.3166941823359,-1110.6259824266579
MCO,19189923.16820515,,,,-78.3924343471728,
THETA,1215026497.8905466,,,,-4963.484435611145,
Total Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,17611793.0,55593.0,0.316657363210715,5.5593,-52.270839662062016,-46.711539662062016
XRP,22903314113.0,1082139903.0,4.9591277379752,108213.9903,-67975.78530081891,40238.20499918109
ETH,104875903.32,-117617.68000000715,-0.11202375049409463,-11.761768000000716,-311.2659526973567,-323.0277206973574
XLM,34207988788.18,15029365158.18,78.36519162235626,1502936.515818,-101527.4422716967,1401409.0735463034
EOS,910923238.7,4678120.700000048,0.5162092029057375,467.8120700000048,-2703.5704175340893,-2235.7583475340844
LTC,61082030.73,465169.7299999967,0.7673933000258648,46.51697299999967,-181.2881308859907,-134.77115788599104
BCH,17694373.38,54235.37999999896,0.30745439746560077,5.423537999999896,-52.51593371933444,-47.09239571933455
ADA,30291279684.93,4364209146.93,16.832634988721917,436420.914693,-89902.86358519274,346518.0511078073
TRX,66718250405.57,36178214.569999695,0.05425478450395982,3617.8214569999695,-198016.12303090628,-194398.3015739063
BSV,17691375.52,52689.51999999955,0.29871567530597165,5.268951999999955,-52.50703623459856,-47.2380842345986
DASH,8713552.18,64257.1799999997,0.7429181222284642,6.4257179999999705,-25.8613469331482,-19.43562893314823
BNB,141175529.0,-3267804.0,-2.2623432540150534,-326.78040000000004,-419.0012590180788,-745.7816590180789
XTZ,667123116.0800003,-118189847.91999972,-15.050031431799937,-11818.984791999972,-1979.9849700409768,-13798.96976204095
ONT,925000000.0,387500000.0,72.09302325581395,38750.0,-2745.3494761951483,36004.65052380485
RVN,3195506428.57,222646428.57000017,7.489300827149625,22264.642857000017,-9484.088540381488,12780.554316618529
XMR,16881004.0,65543.0,0.3897781928190902,6.5543000000000005,-50.10189782599805,-43.547597825998054
ZEC,6182605.67,216249.66999999993,3.62448486144642,21.624966999999994,-18.3496359326007,3.275331067399293
NEO,80000000.0,15000000.0,23.076923076923084,1500.0,-237.4356303736344,1262.5643696263655
ETC,109498727.21,975860.2099999934,0.8992208158304482,97.58602099999935,-324.9862415027123,-227.40022050271295
IOT,2779530283.28,0.2800002098083496,1.0073653022857343e-08,2.8000020980834962e-05,-8249.494061914918,-8249.494033914898
DOGE,118740746295.71,336614622.7100067,0.2842929701470487,33661.46227100067,-352416.04934697127,-318754.5870759706
MAID,452552412.0,0.0,0.0,0.0,-1343.1508402541087,-1343.1508402541087
VET,85466263400.0,30011528600.0,54.11896514921211,3001152.8600000003,-253659.20157572598,2747493.6584242745
LINK,650000000.0,300000000.0,85.71428571428572,30000.0,-1929.1644967857794,28070.83550321422
MANA,1050141509.0,0.0,0.0,0.0,-3116.7626396366836,-3116.7626396366836
XEM,8933249239.04,-66750759.959999084,-0.7416751107490627,-6675.075995999909,-26513.395804453157,-33188.471800453066
DCR,9524299.239999998,154266.23999999836,1.6463788334576623,15.426623999999837,-28.267599923956585,-12.840975923956748
ZIL,10249349158.76,1970161767.7600002,23.79655967084029,197016.17677600004,-30419.508480370747,166596.6682956293
LSK,130785946.57,15907673.569999993,13.847417056835454,1590.7673569999993,-388.16554584825525,1202.601811151744
ZRX,924020833.33,339735429.33000004,58.14545888091362,33973.542933000004,-2742.4433630009944,31231.09956999901
BAT,1500150000.0,261083213.0,21.07095563687318,26108.3213,-4452.363261312596,21655.958038687404
STEEM,308998184.0,-4696341.0,-1.4971064604968776,-469.63410000000005,-917.0897325293533,-1386.7238325293533
HOT,133214575156.0,0.0,0.0,0.0,-395373.5828390094,-395373.5828390094
QTUM,95622838.56,6342806.560000002,7.1043954822955335,634.2806560000002,-283.8033618951235,350.47729410487676
WAVES,99000000.0,-1000000.0,-1.0000000000000009,-100.0,-293.82659258737255,-393.82659258737255
BTG,17650275.02,236351.01999999955,1.357253080925358,23.635101999999957,-52.3850521955214,-28.749950195521446
DGB,11597750786.54,121363000.54000092,1.0575017401211584,12136.300054000092,-34421.490861480495,-22285.1908074804
ICX,632363400.0,232133400.0,58.00000000000001,23213.34,-1876.8200313026841,21336.519968697317
OMG,140245398.25,0.25,1.782589631460496e-07,2.5e-05,-416.2406817561269,-416.2406567561269
SC,40001785993.23,436344889.23000336,1.102843484249405,43634.48892300034,-118723.11591717231,-75088.62699417197
BTS,2703260000.0,9420000.0,0.34968669260238006,942.0,-8023.128027047887,-7081.128027047887
KMD,112412165.0,556424.0,0.4974478690369599,55.6424,-333.6331657305,-277.9907657305
NULS,66446647.0,3371099.0,5.344541754912702,337.10990000000004,-197.21001895824207,139.89988104175796
IOST,12013965609.0,0.0,0.0,0.0,-35656.793720751,-35656.793720751
ELF,280000000.0,0.0,0.0,0.0,-831.0247063077203,-831.0247063077203
RDD,28808713174.0,0.0,0.0,0.0,-85502.68715902395,-85502.68715902395
BCD,189111820.03,35354945.03,22.994058008788222,3535.4945030000003,-561.2735524991043,2974.220950500896
GAS,16136733.01,6008358.01,59.322033495007844,600.8358010000001,-47.89294218000481,552.9428588199953
REP,11000000.0,0.0,0.0,0.0,-32.64739917637473,-32.64739917637473
XZC,7075940.270000001,207377.27000000142,3.019223526085457,20.73772700000014,-21.001004231170437,-0.2632772311702958
SNT,3470483788.0,0.0,0.0,0.0,-10300.206323815732,-10300.206323815732
GNO,1104590.0,0.0,0.0,0.0,-3.2783627869301606,-3.2783627869301606
QASH,350000000.0,0.0,0.0,0.0,-1038.7808828846505,-1038.7808828846505
ZEN,6104988.0,222525.0,3.7828542227974937,22.2525,-18.119270927543422,4.1332290724565794
NANO,133248289.0,0.0,0.0,0.0,-395.47364368654024,-395.47364368654024
WTC,41007759.0,7800.0,0.01902440926830895,0.78,-121.70878885468849,-120.92878885468849
AE,301214412.5,68193940.5,29.265214302715847,6819.39405,-893.9879238695181,5925.406126130481
PIVX,56781166.0,0.0,0.0,0.0,-168.52339928199973,-168.52339928199973
POLY,408467617.0,34636030.0,9.265142701812401,3463.603,-1212.309576620141,2251.293423379859
STORJ,135787439.0,0.0,0.0,0.0,-403.00970219733034,-403.00970219733034
XVG,15805763453.0,633677402.0,4.1766003690588915,63367.7402,-46910.642612495096,16457.097587504904
POWR,396829006.0,480000.0,0.12110538760881084,48.0,-1177.7668148769096,-1129.7668148769096
STRAT,99265555.0,40240.0,0.04055416704900061,4.024,-294.61474532267096,-290.59074532267095
AION,309271154.0,17404492.0,5.963165467661402,1740.4492,-917.8998925796421,822.5493074203579
NAS,45500000.0,0.0,0.0,0.0,-135.04151477500457,-135.04151477500457
LRC,828954240.0,39969749.0,5.065973977427651,3996.9749,-2460.2909065662125,1536.6839934337877
GNT,963622000.0,0.0,0.0,0.0,-2859.9774626487792,-2859.9774626487792
PPT,53252246.0,0.0,0.0,0.0,-158.04975747277317,-158.04975747277317
MCO,15793831.0,,,,-46.875227743745604,
THETA,1000000000.0,,,,-2967.94537967043,
