,Float,Price,Mkt Cap,Weight,Equal,AWF,Adj Mkt Cap,Adj Weight,Adj Float
LINK,1000000000.0,3.73469234,3734692340.0,0.20168181796092857,0.05,0.24791525832877215,925887216.2495866,0.05000000000000002,247915258.32877216
BNB,100000000.0,17.14441674,1714441674.0,0.09258372099274384,0.05,0.5400517441280925,925887216.2495866,0.05000000000000002,54005174.41280925
TRX,104145119673.46,0.01572346,1637521623.3808618,0.08842986460131899,0.05,0.5654198411975655,925887216.2495865,0.05000000000000001,58885717027.26921
DASH,17600805.03,83.0124486,1461085922.8714964,0.07890193844504055,0.05,0.6336979925382656,925887216.2495865,0.05000000000000001,11153594.81456841
XMR,22466083.47,64.24243602,1443275929.9414544,0.07794015861821761,0.05,0.6415178116960244,925887216.2495865,0.05000000000000001,14412392.705054626
ETC,194571423.67,6.57241553,1278804246.6229174,0.06905831640072008,0.05,0.7240257597632173,925887216.2495865,0.05000000000000001,140874722.85088256
ICX,4105532970.53,0.28382189,1165240127.153139,0.06292559756214582,0.05,0.7945891964016648,925887216.2495866,0.05000000000000002,3262212143.853973
ZEC,20924230.74,45.79284821,958180122.1878359,0.051743889826509085,0.05,0.9662976665968459,925887216.2495866,0.05000000000000002,20219035.339395992
NEO,100000000.0,9.07650059,907650059.0,0.04901515233553725,0.05,1.0200927186295556,925887216.2495866,0.05000000000000002,102009271.86295557
DOGE,280666706295.71,0.00251498,705871152.9995848,0.038118635866839036,0.05,1.3116943684623577,925887216.2495866,0.05000000000000002,368148938062.96136
IOT,2779530283.28,0.17987056,499955668.5905323,0.026998734825158334,0.05,1.8519386305986572,925887216.2495865,0.05000000000000001,5147519506.525062
ONT,1000000000.0,0.49109508,491095080.0,0.026520243037226367,0.05,1.8853522544953751,925887216.2495866,0.05000000000000002,1885352254.4953752
RVN,20754957265.63,0.02005905,416324725.53913546,0.022482475091594147,0.05,2.223954426561079,925887216.2495866,0.05000000000000002,46158079083.983864
VET,86716263400.0,0.00441281,382662394.294154,0.020664633206848474,0.05,2.419592910239969,925887216.2495866,0.05000000000000002,209818056125.1417
XEM,8999999999.0,0.04170153,375313769.9582985,0.02026779090214413,0.05,2.4669684151275955,925887216.2495866,0.05000000000000002,22202715733.68139
DGB,21000000000.0,0.01479023,310594830.0,0.016772822032153138,0.05,2.981012968727092,925887216.2495865,0.05000000000000001,62601272343.268936
LSK,231538505.47,1.21523062,281372681.5561815,0.015194760043016587,0.05,3.2906080687321997,925887216.2495866,0.05000000000000002,761902474.3217765
BAT,1500000000.0,0.18463924,276958860.0,0.014956403714150735,0.05,3.343049636504088,925887216.2495866,0.05000000000000002,5014574454.756132
DCR,20619744.270000003,13.39363492,276173326.89614195,0.014913983153089316,0.05,3.3525584337033996,925887216.2495866,0.05000000000000002,69128897.55319586
ZRX,1000000000.0,0.20052979,200529790.0,0.01082906138461816,0.05,4.61720533517532,925887216.2495865,0.05000000000000001,4617205335.17532
