,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,0.5944822948325789,8564.51553,17674975.0,17734000.0,59025.0,0.33394672411135584,5.9025,50552.052915825,-4.964393132969266,0.9381068670307338
XRP,0.07270171814040229,0.44033999999999995,42004966728.0,42181995112.0,177028384.0,0.4214463140664648,17702.8384,7795.267861056,-11808.278271622641,5894.560128377359
ETH,0.11299187279059235,271.5647,105880246.0,106302743.0,422497.0,0.39903288475549026,42.249700000000004,11473.527105590001,-29.758013271963268,12.491686728036736
XLM,0.010108888596057396,0.13363,19102801342.0,19327248144.0,224446802.0,1.1749418212632756,22444.680200000003,2999.282615126,-5410.401373929545,17034.27882607046
EOS,0.03056711925402335,8.51414,943876959.0,917242786.0,-26634173.0,-2.8217844228571765,-2663.4173,-22676.707770622,-256.7696959560165,-2920.1869959560167
LTC,0.027891769743972897,114.89322,61571658.0,62022926.0,451268.0,0.7329151344275919,45.1268,5184.763360296,-17.362478173060836,27.764321826939167
BCH,0.03123448246589642,447.98162,17757450.0,17813313.0,55863.0,0.31458908796027085,5.5863000000000005,2502.5597238060004,-4.986595733203572,0.5997042667964285
BSV,0.013558797479302939,194.49579,17755261.0,17810723.0,55462.0,0.312369387304412,5.546200000000001,1078.7125504980002,-4.98587069777928,0.5603293022207207
ADA,0.009133250685035267,0.09,25927070538.0,25927070538.0,0.0,0.0,0.0,0.0,-7257.932273421504,-7257.932273421504
TRX,0.008683430000490223,0.03327,66682072191.0,66682072191.0,0.0,0.0,0.0,0.0,-18666.74305160489,-18666.74305160489
BNB,0.018195504432216642,32.92876,141175490.0,141175490.0,0.0,0.0,0.0,0.0,-39.52016652191109,-39.52016652191109
DASH,0.00575120427358895,166.28929,8778365.0,8836191.0,57826.0,0.6587331467762025,5.7826,961.5844483540001,-2.4735720041730476,3.309027995826953
XTZ,0.004707066641174886,1.51094,792719487.0,795927864.0,3208377.0,0.4047304314596767,320.83770000000004,484.76651443800006,-222.80922647910762,98.02847352089242
XMR,0.0062020362021768406,93.12754,16952473.0,17014796.0,62323.0,0.36763367798904323,6.2323,580.398767542,-4.763061713165271,1.4692382868347291
ZEC,0.0023700826945406675,90.98267,6433269.0,6655419.0,222150.0,3.4531433397235523,22.215,2021.18001405,-1.863094416411028,20.351905583588973
ETC,0.003754698357160925,8.6519,110116977.0,110875130.0,758153.0,0.6884978326275659,75.81530000000001,655.94639407,-31.037991089944434,44.777308910055574
ONT,0.0029505370393445854,1.5236299999999998,494804358.0,494757215.0,-47143.0,-0.009527604039416548,-4.714300000000001,-7.182848909,-138.50058196870407,-143.21488196870408
IOT,0.005566065886462057,0.51162,2779530283.0,2779530283.0,0.0,0.0,0.0,0.0,-778.091860257433,-778.091860257433
NEO,0.0034543379716326025,13.577570000000001,65000000.0,65000000.0,0.0,0.0,0.0,0.0,-18.195869721608336,-18.195869721608336
RVN,0.0008891828963015557,0.06205,3439310000.0,3661170000.0,221860000.0,6.4507124975649255,22186.0,1376.6413,-1024.894959210166,21161.105040789833
LINK,0.0014391495388448845,1.05053,350000000.0,350000000.0,0.0,0.0,0.0,0.0,-97.9777600394295,-97.9777600394295
MAID,0.0003990618562738295,0.22529000000000002,452552412.0,452552412.0,0.0,0.0,0.0,0.0,-126.68591893771726,-126.68591893771726
DOGE,0.0015887948712296253,0.00339,119308689354.0,119739850499.0,431161145.0,0.36138285261075875,43116.1145,146.163628155,-33519.54954099481,9596.56495900519
XEM,0.003458557151078357,0.09817999999999999,8999999999.0,8999999999.0,0.0,0.0,0.0,0.0,-2519.4281150196794,-2519.4281150196794
VET,0.0016756578772606238,0.00772,55454734800.0,55454734800.0,0.0,0.0,0.0,0.0,-15523.801997956001,-15523.801997956001
BTG,0.002008402969858914,29.298,17513924.0,17513924.0,0.0,0.0,0.0,0.0,-4.9027858372023,-4.9027858372023
DCR,0.0011064278214853644,28.656579999999998,9709035.0,9864369.0,155334.0,1.599891235328732,15.5334,445.13411977199996,-2.761396510921106,12.772003489078894
MANA,0.0002487574888091069,0.060520000000000004,1050141509.0,1050141509.0,0.0,0.0,0.0,0.0,-293.97289364641824,-293.97289364641824
BAT,0.0017254017558692776,0.34768000000000004,1253998401.0,1267888630.0,13890229.0,1.1076751763736903,1389.0229000000002,482.93548187200014,-354.9282512767457,1034.0946487232545
LSK,0.0009567720276794033,2.08271,116565083.0,117368147.0,803064.0,0.6889404436832836,80.30640000000001,167.25494234400003,-32.85562326582425,47.45077673417576
ZIL,0.0007069223793154504,0.02079,8687360058.0,8687360058.0,0.0,0.0,0.0,0.0,-2431.9087975395664,-2431.9087975395664
QTUM,0.0013049437719802892,3.48155,89436388.0,95761236.0,6324848.0,7.071895613673496,632.4848000000001,2202.0274554400003,-26.807061148249076,605.677738851751
ZRX,0.0008013065655190673,0.34259,587710997.0,597577999.0,9867002.0,1.6788867403139562,986.7002,338.033621518,-167.2838679738984,819.4163320261016
SC,0.000571689536043038,0.0035700000000000003,40498046505.0,40913120745.0,415074240.0,1.0249241033113865,41507.424,148.18150368000002,-11453.074076622328,30054.34992337767
DGB,0.0007166649792078311,0.01544,11736872183.0,11858765116.0,121892933.0,1.0385469919026002,12189.293300000001,188.202688552,-3319.7006939983003,8869.592606001701
OMG,0.0012520520390997634,2.2808900000000003,140245398.0,140245398.0,0.0,0.0,0.0,0.0,-39.25979986250938,-39.25979986250938
ICX,0.0007387157602795714,0.39866999999999997,473406688.0,473406688.0,0.0,0.0,0.0,0.0,-132.52379107978592,-132.52379107978592
BCD,0.0012462542287188909,1.7073200000000002,186492898.0,186492898.0,0.0,0.0,0.0,0.0,-52.20616116943373,-52.20616116943373
MONA,0.0006963709638136979,2.70676,,65729675.0,,,,,-18.400132356056254,
KMD,0.0006299433741371026,1.41563,113025979.0,113690018.0,664039.0,0.5875100626202112,66.40390000000001,94.003352957,-31.825980864235486,34.57791913576452
IOST,0.000627764957904623,0.01335,12013965609.0,12013965609.0,0.0,0.0,0.0,0.0,-3363.1469701730302,-3363.1469701730302
AE,0.0005970121063315692,0.5708300000000001,261902788.0,267206445.0,5303657.0,2.025047934961277,530.3657000000001,302.74865253100006,-74.80082556914004,455.56487443086
STEEM,0.0005007315201545885,0.40510999999999997,317620347.0,315793035.0,-1827312.0,-0.5753132685797357,-182.7312,-74.02623643199999,-88.40198344386617,-271.1331834438662
WAVES,0.0010377980760106855,2.65145,100000000.0,100000000.0,0.0,0.0,0.0,0.0,-27.99364572555128,-27.99364572555128
BTS,0.000739056562509857,0.06936,2713230000.0,2722320000.0,9090000.0,0.33502504395130916,909.0,63.04824000000001,-762.0766163158279,146.9233836841721
QKC,0.00015340353284313784,0.02481,1135966685.0,1579716585.0,443749900.0,39.06363680022886,44374.990000000005,1100.9435019,-442.22026427267724,43932.76973572733
RDD,0.00019281880611887357,0.0017100000000000001,,28808713174.0,,,,,-8064.609104019782,
GNO,0.00010173983461549721,23.53209,1104590.0,1104590.0,0.0,0.0,0.0,0.0,-0.30921501131986695,-0.30921501131986695
WTC,0.0003839979605663721,2.3536799999999998,41682339.0,41682339.0,0.0,0.0,0.0,0.0,-11.668406309783297,-11.668406309783297
ZEN,0.0002869443220620678,11.15751,6348575.0,6570538.0,221963.0,3.496264909841962,22.1963,247.65543921300002,-1.8393331299827231,20.356966870017278
NANO,0.000903549125451079,1.73245,133248289.0,133248289.0,0.0,0.0,0.0,0.0,-37.30105395801873,-37.30105395801873
ELF,0.00033326280686069574,0.22625,334800000.0,376330000.0,41530000.0,12.40442054958184,4153.0,939.61625,-105.34848695896714,4047.651513041033
REP,0.0008444636666148468,19.613670000000003,11000000.0,11000000.0,0.0,0.0,0.0,0.0,-3.079301029810641,-3.079301029810641
MCO,0.00041184140703352145,6.66213,15793831.0,15793831.0,0.0,0.0,0.0,0.0,-4.421269096632294,-4.421269096632294
NULS,0.0002197481970324233,0.7825,71308354.0,71748290.0,439936.0,0.6169487518951744,43.9936,34.424991999999996,-20.08496211674114,23.908637883258862
GAS,0.00013211269834228765,3.3325400000000003,10128375.0,10128375.0,0.0,0.0,0.0,0.0,-2.835301415255305,-2.835301415255305
SNT,0.00039610193051367983,0.029160000000000002,3470483788.0,3470483788.0,0.0,0.0,0.0,0.0,-971.5149365754122,-971.5149365754122
XVG,0.0006403980086301624,0.0101,15917654269.0,16199409336.0,281755067.0,1.770079072195485,28175.5067,284.57261767,-4534.805259151719,23640.701440848283
XZC,0.00021632515123936049,7.2633600000000005,7387618.0,7609218.0,221600.0,2.999613677913504,22.16,160.9560576,-2.130097529404879,20.029902470595122
AION,0.00028266103083544484,0.22678,309581662.0,318443045.0,8861383.0,2.862373353367431,886.1383000000001,200.95844367400002,-89.14381785495786,796.9944821450422
WAX,0.00028735259045512587,0.07787000000000001,942732361.0,942791205.0,58844.0,0.006241856377720012,5.8844,0.45821822800000006,-263.92162985935596,-258.03722985935593
THETA,0.00046157541383723546,0.13547,870502690.0,870502690.0,0.0,0.0,0.0,0.0,-243.68543906999398,-243.68543906999398
QASH,0.00017218613988883091,0.12569,350000000.0,350000000.0,0.0,0.0,0.0,0.0,-97.9777600394295,-97.9777600394295
POWR,0.0001963004794994905,0.1231,404852067.0,407412067.0,2560000.0,0.6323297344064116,256.0,31.5136,-114.04949067912563,141.95050932087437
NAS,0.00016994100324792933,1.1958,45500000.0,36308659.0,-9191341.0,-20.20074945054945,-919.1341,-1099.10055678,-10.164117368158493,-929.2982173681585
STORJ,0.00014836867099625868,0.27915999999999996,135787439.0,135787439.0,0.0,0.0,0.0,0.0,-38.01185461345906,-38.01185461345906
STRAT,0.00038746548787036523,0.99641,99309458.0,99349464.0,40006.0,0.04028417917656402,4.0006,3.9862378460000003,-27.811536982394117,-23.810936982394118
POLY,0.00017957751987916217,0.10298,433099471.0,445522521.0,12423050.0,2.8684057201261215,1242.305,127.9325689,-124.71799615628481,1117.5870038437151
PIVX,0.00015957476694137402,0.71801,56781166.0,56781166.0,0.0,0.0,0.0,0.0,-15.895118448877177,-15.895118448877177
GNT,0.00036973888625726223,0.09802999999999999,963622000.0,963622000.0,0.0,0.0,0.0,0.0,-269.75292881347184,-269.75292881347184
