,Float,Price,Mkt Cap,Weight,Weight Cap,Weight1,Weight_step2,Weight2,Weight_step3,Weight3,Weight_step4,Weight4,AWF,Adj Mkt Cap,Adj Weight,Adj Float
BTC,17898062.0,10497.35955314,187882392118.39203,0.9152011153206143,2.0,0.9152011153206143,0.9152011153206143,0.9152011153206143,0.9152011153206143,0.9152011153206143,0.9152011153206143,0.9152011153206143,1.0,187882392118.39203,0.9152011153206143,17898062.0
XLM,19636142840.5366,0.06267244,1230644984.0049593,0.005994641909899362,2.0,0.005994641909899362,0.005994641909899362,0.005994641909899362,0.005994641909899362,0.005994641909899362,0.005994641909899362,0.005994641909899362,1.0,1230644984.0049593,0.005994641909899362,19636142840.5366
BCH,17968462.5,297.56786819,5346837080.776958,0.026045182864614307,2.0,0.026045182864614307,0.026045182864614307,0.026045182864614307,0.026045182864614307,0.026045182864614307,0.026045182864614307,0.026045182864614307,1.0,5346837080.776958,0.026045182864614307,17968462.5
LTC,63117286.5076922,68.38809455,4316470957.427494,0.02102612698265709,2.0,0.02102612698265709,0.02102612698265709,0.02102612698265709,0.02102612698265709,0.02102612698265709,0.02102612698265709,0.02102612698265709,1.0,4316470957.427494,0.02102612698265709,63117286.5076922
BSV,17854985.7508877,134.03250879,2393148534.6011806,0.01165735747400297,2.0,0.01165735747400297,0.01165735747400297,0.01165735747400297,0.01165735747400297,0.01165735747400297,0.01165735747400297,0.01165735747400297,1.0,2393148534.6011806,0.01165735747400297,17854985.7508877
XMR,17175313.0139017,74.00915996,1271130488.2089207,0.006191852399844767,2.0,0.006191852399844767,0.006191852399844767,0.006191852399844767,0.006191852399844767,0.006191852399844767,0.006191852399844767,0.006191852399844767,1.0,1271130488.2089207,0.006191852399844767,17175313.0139017
DASH,9000232.87409112,81.60206422,734437580.9865388,0.0035775470264861288,2.0,0.0035775470264861288,0.0035775470264861288,0.0035775470264861288,0.0035775470264861288,0.0035775470264861288,0.0035775470264861288,0.0035775470264861288,1.0,734437580.9865388,0.0035775470264861288,9000232.87409112
ZEC,7275743.75,45.23885993,329146352.3928229,0.0016033174020043534,2.0,0.0016033174020043534,0.0016033174020043534,0.0016033174020043534,0.0016033174020043534,0.0016033174020043534,0.0016033174020043534,0.0016033174020043534,1.0,329146352.3928229,0.0016033174020043534,7275743.75
IOT,2779530283.0,0.24771204,688523116.6437073,0.003353891320902878,2.0,0.003353891320902878,0.003353891320902878,0.003353891320902878,0.003353891320902878,0.003353891320902878,0.003353891320902878,0.003353891320902878,1.0,688523116.6437073,0.003353891320902878,2779530283.0
DOGE,120939931408.434,0.00255278,308733038.10082215,0.0015038813250160589,2.0,0.0015038813250160589,0.0015038813250160589,0.0015038813250160589,0.0015038813250160589,0.0015038813250160589,0.0015038813250160589,0.0015038813250160589,1.0,308733038.10082215,0.0015038813250160589,120939931408.434
BTG,17513923.589,10.98348748,192363960.46545818,0.0009370314545204472,2.0,0.0009370314545204472,0.0009370314545204472,0.0009370314545204472,0.0009370314545204472,0.0009370314545204472,0.0009370314545204472,0.0009370314545204472,1.0,192363960.46545818,0.0009370314545204472,17513923.589
DGB,12191558176.3656,0.00859153,104744137.81899035,0.0005102231809717951,2.0,0.0005102231809717951,0.0005102231809717951,0.0005102231809717951,0.0005102231809717951,0.0005102231809717951,0.0005102231809717951,0.0005102231809717951,1.0,104744137.81899035,0.0005102231809717951,12191558176.3656
MONA,65729674.8711679,1.247687,82010060.85098286,0.0003994823480373586,2.0,0.0003994823480373586,0.0003994823480373586,0.0003994823480373586,0.0003994823480373586,0.0003994823480373586,0.0003994823480373586,0.0003994823480373586,1.0,82010060.85098286,0.0003994823480373586,65729674.8711679
BCD,186492897.95299998,0.61049567,113853106.68605836,0.0005545942280537814,2.0,0.0005545942280537814,0.0005545942280537814,0.0005545942280537814,0.0005545942280537814,0.0005545942280537814,0.0005545942280537814,0.0005545942280537814,1.0,113853106.68605836,0.0005545942280537814,186492897.95299998
XZC,8233143.32977799,5.49977096,45280402.59463069,0.00022056710311980197,2.0,0.00022056710311980197,0.00022056710311980197,0.00022056710311980197,0.00022056710311980197,0.00022056710311980197,0.00022056710311980197,0.00022056710311980197,1.0,45280402.59463069,0.00022056710311980197,8233143.32977799
NANO,133248297.19700001,0.97171651,129479570.31571163,0.0006307128934653004,2.0,0.0006307128934653004,0.0006307128934653004,0.0006307128934653004,0.0006307128934653004,0.0006307128934653004,0.0006307128934653004,0.0006307128934653004,1.0,129479570.31571163,0.0006307128934653004,133248297.19700001
ZEN,7189575.0,4.40568076,31674972.250077,0.00015429317034005454,2.0,0.00015429317034005454,0.00015429317034005454,0.00015429317034005454,0.00015429317034005454,0.00015429317034005454,0.00015429317034005454,0.00015429317034005454,1.0,31674972.250077,0.00015429317034005454,7189575.0
XVG,15901681899.1206,0.00442567,70375596.53048106,0.0003428092633367364,2.0,0.0003428092633367364,0.0003428092633367364,0.0003428092633367364,0.0003428092633367364,0.0003428092633367364,0.0003428092633367364,0.0003428092633367364,1.0,70375596.53048106,0.0003428092633367364,15901681899.1206
PIVX,56781165.992093995,0.34481618,19579064.753339764,9.537233211241933e-05,2.0,9.537233211241933e-05,9.537233211241933e-05,9.537233211241933e-05,9.537233211241933e-05,9.537233211241933e-05,9.537233211241933e-05,9.537233211241933e-05,1.0,19579064.753339764,9.537233211241933e-05,56781165.992093995
