,Float,Price,Mkt Cap,Weight,Equal,AWF,Adj Mkt Cap,Adj Weight,Adj Float
BTG,20983114.73,7.17189828,150488764.44112965,0.05494444564921565,0.025,0.4550050456347972,68473147.13206045,0.024999999999999988,9547423.075283837
NMR,9248182.0,16.22838215,150083031.6887513,0.05479630993128383,0.025,0.4562351010743375,68473147.13206045,0.024999999999999988,4219345.249523869
MONA,105082725.0,1.19156015,125212387.56340875,0.04571587286689131,0.025,0.5468560137261578,68473147.13206044,0.02499999999999998,57465120.10498206
SC,91002491209.17,0.00125532,114237247.26469529,0.04170877637783031,0.025,0.5993942323680439,68473147.13206045,0.024999999999999988,54546368361.900116
ZEN,20865535.36,5.78330309,120671715.12199228,0.044058043253532395,0.025,0.567433280142227,68473147.13206045,0.024999999999999988,11839799.171248425
SNT,6804870174.89,0.01792056,121947084.26132673,0.04452368898209615,0.025,0.5614988463793508,68473147.13206044,0.02499999999999998,3820926752.961986
MCO,22111377.4,4.84503888,107130483.1933533,0.039114049697006235,0.025,0.6391565228775962,68473147.13206045,0.024999999999999988,14132631.095018262
BCD,210000000.0,0.47606301,99973232.10000001,0.03650088986971311,0.025,0.6849148086316641,68473147.13206044,0.02499999999999998,143832109.81264946
REP,11000000.0,10.1864074,112050481.4,0.04091037366220889,0.025,0.6110919495974646,68473147.13206045,0.024999999999999988,6722011.445572111
WAVES,99000000.0,0.87508453,86633368.47,0.031630417214106914,0.025,0.7903784458729871,68473147.13206044,0.02499999999999998,78247466.14142573
DGB,21000000000.0,0.00448902,94269420.0,0.034418390255302446,0.025,0.7263558758721593,68473147.13206045,0.024999999999999988,15253473393.315346
KNC,178212585.95999998,0.43770504,78004547.06612523,0.02847997730982121,0.025,0.877809688120041,68473147.13206045,0.024999999999999988,156436734.50061357
ZIL,20999982720.4,0.00366584,76982576.65575114,0.028106849137253403,0.025,0.8894629162421653,68473147.13206045,0.024999999999999988,18678705871.522064
KMD,200000000.0,0.49959862,99919724.0,0.0364813537076404,0.025,0.6852815879681619,68473147.13206045,0.024999999999999988,137056317.59363237
THETA,1000000000.0,0.07416874,74168740.0,0.027079498718291264,0.025,0.9232076361558852,68473147.13206045,0.024999999999999988,923207636.1558852
OMG,140245398.25,0.51583574,72343588.78788346,0.026413123909858525,0.025,0.9464991753841322,68473147.13206045,0.024999999999999988,132742153.79504421
XZC,21347303.34,2.77379554,59213054.795519106,0.021619078892824255,0.025,1.156385992388322,68473147.13206045,0.024999999999999988,24685722.55764044
NANO,133248289.0,0.46769461,62319506.55702229,0.022753265026956494,0.025,1.0987434098087343,68473147.13206044,0.02499999999999998,146405679.40703967
STEEM,367786256.33699995,0.16476548,60598479.06276884,0.022124906478263602,0.025,1.1299482790836204,68473147.13206045,0.024999999999999988,415579447.4186004
ARK,381936707.22,0.15818145,60415302.15628508,0.022058027375229796,0.025,1.133374239442368,68473147.13206045,0.024999999999999988,432877225.0605899
GAS,60464204.03,0.98250086,59406132.45869047,0.021689572827767463,0.025,1.152627587390493,68473147.13206045,0.024999999999999988,69692709.61458543
BTS,3527780933.67,0.01611306,56843345.85108072,0.020753882445862334,0.025,1.2045938905751201,68473147.13206044,0.02499999999999998,4249543359.986275
AION,901012592.0,0.05825677,52490083.33924784,0.019164477440336232,0.025,1.3044968263721877,68473147.13206045,0.024999999999999988,1175368066.7853787
DGD,2000000.0,25.51173076,51023461.519999996,0.018629004090316533,0.025,1.341993371132231,68473147.13206045,0.024999999999999988,2683986.7422644617
RCN,1000000000.0,0.05074216,50742160.0,0.01852629904031443,0.025,1.349433038169058,68473147.13206045,0.024999999999999988,1349433038.169058
HOT,163924509213.415,0.00033644,55150761.87976135,0.02013590881597536,0.025,1.241563031918658,68473147.13206045,0.024999999999999988,203522610664.78552
AE,503616445.26,0.09882201,49768389.38964817,0.018170768934303024,0.025,1.3758361074530348,68473147.13206045,0.024999999999999988,692893689.6958528
XVG,16500000000.0,0.0024891,41070150.0,0.014994984063165021,0.025,1.6672241794115785,68473147.13206044,0.02499999999999998,27509198960.291046
PIVX,175458680.4,0.23780978,41725790.185014315,0.01523436264165719,0.025,1.6410269722501831,68473147.13206045,0.024999999999999988,287932427.05182457
IOST,12013965608.8475,0.0029986,36025077.274690114,0.013152994561945028,0.025,1.9007078488674651,68473147.13206045,0.024999999999999988,22835038728.76024
GXC,100000000.0,0.43463913,43463913.0,0.015868962805292677,0.025,1.5754022683613518,68473147.13206045,0.024999999999999988,157540226.83613518
STORJ,425000000.0,0.08767672,37262606.0,0.013604824504463637,0.025,1.8375834243064066,68473147.13206045,0.024999999999999988,780972955.3302228
NULS,250401085.34,0.20315355,50869869.41067395,0.01857292659287443,0.025,1.3460452705171053,68473147.13206044,0.02499999999999998,337051196.65425706
GNT,1000000000.0,0.03365787,33657870.0,0.012288711491194457,0.025,2.0343874146540006,68473147.13206045,0.024999999999999988,2034387414.6540005
ARDR,998999495.0,0.03254011,32507553.45724445,0.011868723294749726,0.025,2.106376514065254,68473147.13206045,0.024999999999999988,2104269073.8310492
ELF,544480199.986466,0.05995007,32641626.102802638,0.011917674106554685,0.025,2.0977247553908254,68473147.13206044,0.02499999999999998,1142169594.331757
MAID,452552412.0,0.05313935,24048341.0146122,0.008780208746733765,0.025,2.847312714438594,68473147.13206044,0.02499999999999998,1288558236.637453
WAN,209675017.96,0.12601277,26421729.81293935,0.00964674873274818,0.025,2.591546716162676,68473147.13206044,0.02499999999999998,543382604.2555882
FUN,11000000000.0,0.00169524,18647640.0,0.00680837699924735,0.025,3.671947073842076,68473147.13206045,0.024999999999999988,40391417812.26283
CVC,1000000000.0,0.01849665,18496650.0,0.0067532495491723615,0.025,3.701921544282908,68473147.13206045,0.024999999999999988,3701921544.282908
