,Float,Price,Mkt Cap,Weight,Weight Cap,Weight1,Weight_step2,Weight2,Weight_step3,Weight3,Weight_step4,Weight4,AWF,Adj Mkt Cap,Adj Weight,Adj Float
BTC,20986335.65,8289.63158273,173968990810.0125,0.8712241271275183,2.0,0.8712241271275183,0.8712241271275183,0.8712241271275183,0.8712241271275183,0.8712241271275183,0.8712241271275183,0.8712241271275183,1.0,173968990810.0125,0.8712241271275183,20986335.65
XLM,142283354823.16,0.06116509,8702774203.260515,0.043582863954782176,2.0,0.043582863954782176,0.043582863954782176,0.043582863954782176,0.043582863954782176,0.043582863954782176,0.043582863954782176,0.043582863954782176,1.0,8702774203.260515,0.043582863954782176,142283354823.16
BCH,20982433.29,231.27670481,4852748030.206847,0.024302211256739772,2.0,0.024302211256739772,0.024302211256739772,0.024302211256739772,0.024302211256739772,0.024302211256739772,0.024302211256739772,0.024302211256739772,1.0,4852748030.206847,0.024302211256739772,20982433.29
LTC,83880542.21,56.1975045,4713877148.308914,0.023606755921270917,2.0,0.023606755921270917,0.023606755921270917,0.023606755921270917,0.023606755921270917,0.023606755921270917,0.023606755921270917,0.023606755921270917,1.0,4713877148.308914,0.023606755921270917,83880542.21
BSV,20982141.46,87.26605205,1831028648.7688231,0.009169659080285277,2.0,0.009169659080285277,0.009169659080285277,0.009169659080285277,0.009169659080285277,0.009169659080285277,0.009169659080285277,0.009169659080285277,1.0,1831028648.7688231,0.009169659080285277,20982141.46
XMR,22466083.47,56.67067609,1273168139.3392732,0.006375933985234027,2.0,0.006375933985234027,0.006375933985234027,0.006375933985234027,0.006375933985234027,0.006375933985234027,0.006375933985234027,0.006375933985234027,1.0,1273168139.3392732,0.006375933985234027,22466083.47
DASH,17600805.03,71.42405013,1257120780.7910762,0.0062955699739308665,2.0,0.0062955699739308665,0.0062955699739308665,0.0062955699739308665,0.0062955699739308665,0.0062955699739308665,0.0062955699739308665,0.0062955699739308665,1.0,1257120780.7910762,0.0062955699739308665,17600805.03
ZEC,20924230.74,38.73747602,810551886.5276968,0.004059185240678037,2.0,0.004059185240678037,0.004059185240678037,0.004059185240678037,0.004059185240678037,0.004059185240678037,0.004059185240678037,0.004059185240678037,1.0,810551886.5276968,0.004059185240678037,20924230.74
IOT,2779530283.28,0.26498379,736530468.883308,0.0036884913332425376,2.0,0.0036884913332425376,0.0036884913332425376,0.0036884913332425376,0.0036884913332425376,0.0036884913332425376,0.0036884913332425376,0.0036884913332425376,1.0,736530468.883308,0.0036884913332425376,2779530283.28
DOGE,280666706295.71,0.00241258,677130882.2749041,0.00339102249840198,2.0,0.00339102249840198,0.00339102249840198,0.00339102249840198,0.00339102249840198,0.00339102249840198,0.00339102249840198,0.00339102249840198,1.0,677130882.2749041,0.00339102249840198,280666706295.71
BTG,20983114.73,7.70145147,161600439.78253716,0.000809283317891507,2.0,0.000809283317891507,0.000809283317891507,0.000809283317891507,0.000809283317891507,0.000809283317891507,0.000809283317891507,0.000809283317891507,1.0,161600439.78253716,0.000809283317891507,20983114.73
DGB,21000000000.0,0.00535927,112544670.0,0.0005636155698039572,2.0,0.0005636155698039572,0.0005636155698039572,0.0005636155698039572,0.0005636155698039572,0.0005636155698039572,0.0005636155698039572,0.0005636155698039572,1.0,112544670.0,0.0005636155698039572,21000000000.0
MONA,105082725.0,1.13552447,119324005.61178075,0.0005975659923670698,2.0,0.0005975659923670698,0.0005975659923670698,0.0005975659923670698,0.0005975659923670698,0.0005975659923670698,0.0005975659923670698,0.0005975659923670698,1.0,119324005.61178075,0.0005975659923670698,105082725.0
XZC,21347303.34,5.07334454,108302224.84371276,0.0005423697112117834,2.0,0.0005423697112117834,0.0005423697112117834,0.0005423697112117834,0.0005423697112117834,0.0005423697112117834,0.0005423697112117834,0.0005423697112117834,1.0,108302224.84371276,0.0005423697112117834,21347303.34
NANO,133248289.0,0.74262083,98952954.97325987,0.0004955492437006495,2.0,0.0004955492437006495,0.0004955492437006495,0.0004955492437006495,0.0004955492437006495,0.0004955492437006495,0.0004955492437006495,0.0004955492437006495,1.0,98952954.97325987,0.0004955492437006495,133248289.0
BCD,210000000.0,0.47342402,99419044.2,0.000497883384847526,2.0,0.000497883384847526,0.000497883384847526,0.000497883384847526,0.000497883384847526,0.000497883384847526,0.000497883384847526,0.000497883384847526,1.0,99419044.2,0.000497883384847526,210000000.0
ZEN,20865535.36,3.39104179,70755902.3764827,0.00035434044308730445,2.0,0.00035434044308730445,0.00035434044308730445,0.00035434044308730445,0.00035434044308730445,0.00035434044308730445,0.00035434044308730445,0.00035434044308730445,1.0,70755902.3764827,0.00035434044308730445,20865535.36
XVG,16500000000.0,0.00332147,54804255.0,0.00027445574641168143,2.0,0.00027445574641168143,0.00027445574641168143,0.00027445574641168143,0.00027445574641168143,0.00027445574641168143,0.00027445574641168143,0.00027445574641168143,1.0,54804255.0,0.00027445574641168143,16500000000.0
PIVX,175458680.4,0.19246526,33769700.5424429,0.00016911621859425205,2.0,0.00016911621859425205,0.00016911621859425205,0.00016911621859425205,0.00016911621859425205,0.00016911621859425205,0.00016911621859425205,0.00016911621859425205,1.0,33769700.5424429,0.00016911621859425205,175458680.4
