,Float,Price,Mkt Cap,Weight,Equal,AWF,Adj Mkt Cap,Adj Weight,Adj Float
LSK,231538505.47,1.15069479,266430151.9287155,0.05382176174845881,0.025,0.4644961292207399,123755774.27858199,0.024999999999999998,107548739.55637011
SC,91002491209.17,0.00292689,266354281.49520758,0.05380643510330827,0.025,0.46462843992544833,123755774.278582,0.025,42282345519.845985
THETA,1000000000.0,0.23151178,231511780.0,0.04676787433749404,0.025,0.534554977196331,123755774.278582,0.025,534554977.196331
WAVES,194428800.0,1.16522859,226553996.479392,0.04576634864111568,0.025,0.546252885412415,123755774.27858199,0.024999999999999998,106207293.00727336
KNC,178212585.95999998,1.1700618,208519739.1110123,0.04212323431503513,0.025,0.5934966867222895,123755774.278582,0.025,105768579.2994712
OMG,140245398.25,1.4706694,206254615.69708854,0.04166565497638851,0.025,0.6000145686937417,123755774.27858202,0.025000000000000005,84149282.14225578
NMR,9248182.0,21.87233173,202279304.60341486,0.04086259929740157,0.025,0.611806405609389,123755774.27858199,0.024999999999999998,5658096.987841451
QTUM,107823401.54,1.68949926,182167557.1125129,0.036799809579479155,0.025,0.6793513413705506,123755774.27858202,0.025000000000000005,73249972.4673345
MONA,105082725.0,1.72670512,181446879.28105202,0.036654224891479355,0.025,0.6820496156723124,123755774.27858199,0.024999999999999998,71671632.2000493
REP,11000000.0,16.67029615,183373257.64999998,0.03704337408071467,0.025,0.6748845271364029,123755774.278582,0.025,7423729.798500432
BTG,20983114.73,8.40127411,176284898.52830863,0.03561144915377449,0.025,0.7020214171023206,123755774.278582,0.025,14730595.937975178
SNT,6804870174.89,0.02345674,159620070.42614928,0.03224497429647899,0.025,0.7753146201989651,123755774.27858199,0.024999999999999998,5275915335.148106
BCD,210000000.0,0.69223208,145368736.8,0.029366051331222307,0.025,0.851323173075698,123755774.278582,0.025,178777866.3458966
ZEN,20865535.36,7.0729191,147580243.57946938,0.02981279953193477,0.025,0.8385659982458403,123755774.278582,0.025,17497128.488092277
ARK,381936707.22,0.33234118,126933295.96280934,0.02564189362127753,0.025,0.9749669961681423,123755774.278582,0.025,372375684.16463464
NANO,133248289.0,1.04280063,138951399.71562207,0.028069680086771902,0.025,0.8906407170554639,123755774.27858202,0.025000000000000005,118676351.66137367
KMD,200000000.0,0.6505188,130103759.99999999,0.026282361521800243,0.025,0.9512082839003424,123755774.27858199,0.024999999999999998,190241656.7800685
NULS,250401085.34,0.49268822,123369665.0222327,0.024922001769493166,0.025,1.0031296936429204,123755774.27858199,0.024999999999999998,251184764.02496895
GAS,60464204.03,1.75573909,106159366.56120653,0.02144533602170254,0.025,1.1657546412282915,123755774.278582,0.025,70486426.47614688
XVG,16500000000.0,0.00620203,102333495.0,0.02067246873863859,0.025,1.2093379032796838,123755774.278582,0.025,19954075404.114784
XZC,21347303.34,4.51420031,96366003.35509203,0.019466971120508308,0.025,1.2842264903584661,123755774.27858202,0.025000000000000005,27414772.44694576
BTS,3527780933.67,0.02620303,92438549.63838302,0.018673583147380674,0.025,1.3387896582401073,123755774.27858199,0.024999999999999998,4722956630.534026
HOT,165258092888.50708,0.00055297,91382767.62455775,0.018460303803451105,0.025,1.3542572357517928,123755774.278582,0.025,223801968060.8026
MCO,22111377.4,4.10084256,90675277.50214215,0.018317383174789568,0.025,1.364823772120889,123755774.27858202,0.025000000000000005,30178133.50985657
IOST,15009539282.66929,0.00608537,91338600.06457722,0.018451381480384162,0.025,1.3549120984018317,123755774.278582,0.025,20336606365.526173
LRC,1069947807.9592704,0.08522614,91187521.6738299,0.018420862017428187,0.025,1.3571569004939734,123755774.278582,0.025,1452087050.7403245
DGD,2000000.0,44.4096124,88819224.8,0.017942440528080403,0.025,1.3933444539428361,123755774.278582,0.025,2786688.907885672
AION,901012592.0,0.09887743,89089809.49459857,0.01799710155221764,0.025,1.3891125705694232,123755774.27858202,0.025000000000000005,1251607917.788539
STEEM,369876095.2620906,0.20751893,76756291.52136712,0.015505598015286119,0.025,1.612320916313829,123755774.27858202,0.025000000000000005,596358964.8355551
PIVX,175458680.4,0.42046285,73773856.81822315,0.01490311406645026,0.025,1.6775017549036781,123755774.278582,0.025,294332244.2840836
STORJ,425000000.0,0.16667646,70837495.5,0.014309937437856508,0.025,1.7470376868219741,123755774.278582,0.025,742491016.899339
AE,503616445.26,0.13554018,68260263.64150055,0.013789308830116165,0.025,1.8129987737601054,123755774.278582,0.025,913055997.7018032
RCN,1000000000.0,0.06327008,63270080.00000001,0.012781237960172892,0.025,1.9559920625765288,123755774.27858199,0.024999999999999998,1955992062.5765288
MANA,1411976376.4337554,0.04047761,57153429.09449874,0.011545608564058351,0.025,2.165325444847088,123755774.27858199,0.024999999999999998,3057388375.415001
GNT,1000000000.0,0.05360222,53602220.0,0.010828226059039889,0.025,2.308780760919641,123755774.278582,0.025,2308780760.919641
ARDR,998999495.0,0.05212946,52077304.214622706,0.01052017663785801,0.025,2.3763859543987844,123755774.27858202,0.025000000000000005,2374008368.3694787
ELF,544480202.6527623,0.09258135,50408712.209866315,0.010183103072102549,0.025,2.455047329186873,123755774.278582,0.025,1336724667.3177915
GXC,100000000.0,0.49333732,49333732.0,0.009965945485692384,0.025,2.5085427203963,123755774.278582,0.025,250854272.03963003
MAID,452552432.9453368,0.10333789,46765813.53493759,0.009447198283787716,0.025,2.6462872111938585,123755774.27858199,0.024999999999999998,1197583715.697911
WAN,209675017.96,0.21508296,45097523.500889964,0.009110185719369468,0.025,2.744181158332115,123755774.278582,0.025,575386233.6587799
