,Float,Price,Mkt Cap,Weight,Equal,AWF,Adj Mkt Cap,Adj Weight,Adj Float
BTG,20983114.73,13.23660269,277745152.8796966,0.07387107293393644,0.025,0.33842746567872006,93996588.19362438,0.024999999999999977,7101262.34011972
ZEN,20865535.36,11.02304435,230001721.6597732,0.06117289097397628,0.025,0.40867775908507115,93996588.19362438,0.024999999999999977,8527280.233035114
MONA,105082725.0,1.72556222,181326780.2346495,0.048226957945838665,0.025,0.5183822713445098,93996588.19362438,0.024999999999999977,54473021.6645705
SC,91002491209.17,0.00198267,180427909.2456851,0.04798788783535954,0.025,0.5209647919027377,93996588.19362438,0.024999999999999977,47409093895.41596
XZC,21347303.34,7.82018706,166939905.34536278,0.044400522549148766,0.025,0.5630564363814969,93996588.19362438,0.024999999999999977,12019736.544975227
REP,11000000.0,14.30163046,157317935.06,0.0418413950131731,0.025,0.5974944189152668,93996588.19362438,0.024999999999999977,6572438.608067934
DGB,21000000000.0,0.00644626,135371460.0,0.0360043546796473,0.025,0.6943604522964026,93996588.19362438,0.024999999999999977,14581569498.224455
BCD,210000000.0,0.60404198,126848815.8,0.03373761171488029,0.025,0.7410127370982078,93996588.19362439,0.02499999999999998,155612674.79062364
KMD,200000000.0,0.64128557,128257114.0,0.034112172703492726,0.025,0.7328762145203452,93996588.19362438,0.024999999999999977,146575242.90406904
OMG,140245398.25,0.91355669,128122121.81300178,0.034076269222953585,0.025,0.7336483884556276,93996588.19362438,0.024999999999999977,102890810.4144302
ZIL,20999982720.4,0.00597922,125563516.68147011,0.033395764435306084,0.025,0.7485979261959921,93996588.19362438,0.024999999999999977,15720543514.64311
BTS,3527780933.67,0.03024792,106708035.45917547,0.028380826769841546,0.025,0.8808763818877141,93996588.19362439,0.02499999999999998,3107538904.9436917
MCO,22111377.4,5.05235448,111714516.66586074,0.029712386059092658,0.025,0.8413999451366659,93996588.19362438,0.024999999999999977,18604511.731256112
NANO,133248289.0,0.79632539,106108995.70475772,0.028221501903394328,0.025,0.88584938128304,93996588.19362438,0.024999999999999977,118037914.36767371
THETA,1000000000.0,0.10395114,103951140.0,0.027647583278732988,0.025,0.904238166061713,93996588.19362438,0.024999999999999977,904238166.061713
AION,901012592.0,0.10610909,95605626.21566129,0.025427951176994434,0.025,0.9831700488169249,93996588.19362439,0.02499999999999998,885848594.0613041
AE,503616445.26,0.18293449,92128817.56925102,0.024503234463008932,0.025,1.020273467886087,93996588.19362439,0.02499999999999998,513826497.08988386
SNT,6804870174.89,0.01332395,90667749.96672562,0.024114638549422227,0.025,1.0367146888294947,93996588.19362438,0.024999999999999977,7054708865.886196
WAVES,99000000.0,0.90456161,89551599.39,0.023817779217031765,0.025,1.0496360627158239,93996588.19362438,0.024999999999999977,103913970.20886657
