,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,0.5864619943152112,5342.323170000001,17611793.0,17674975.0,63182.0,0.3587482546495879,6.3182,33753.866252694,-40.301104216617894,-33.9829042166179
XRP,0.08041042728148691,0.30822,22903314113.0,42004966728.0,19101652615.0,83.40126027507013,1910165.2615,588751.13689953,-95776.46031865364,1814388.8011813464
ETH,0.10681598893685103,162.43156000000002,104875903.32,105880246.0,1004342.6800000072,0.9576486573236398,100.43426800000071,16313.694828698197,-241.4199074412914,-140.9856394412907
XLM,0.012074460706166945,0.10177,34207988788.18,19102801342.0,-15105187446.18,-44.15690013146679,-1510518.744618,-153725.49263977385,-43556.72286457492,-1554075.467482575
EOS,0.0280749694302378,4.78909,910923238.7,943876959.0,32953720.299999952,3.617617698174991,3295.3720299999954,15781.833235152677,-2152.1548795584363,1143.2171504415592
LTC,0.028244109666777026,73.85776,61082030.73,61571658.0,489627.2700000033,0.8015897051037779,48.96272700000033,3616.2773397115443,-140.3909089460073,-91.42818194600697
BCH,0.03003699270269111,272.34847,17694373.38,17757450.0,63076.62000000104,0.3564784050013037,6.3076620000001045,1717.8820949771687,-40.489157301290746,-34.18149530129064
ADA,0.0112414412717987,0.06981,30291279684.93,25927070538.0,-4364209146.93,-14.40747697794097,-436420.914693,-30466.54405471833,-59116.89107246496,-495537.805765465
TRX,0.0098029831015985,0.02367,66718250405.57,66682072191.0,-36178214.569999695,-0.054225364649218566,-3617.8214569999695,-85.63383388718928,-152043.27817999906,-155661.09963699905
XTZ,0.006037245526567195,1.22622,667123116.0800003,792719487.0,125596370.91999972,18.82656557578173,12559.637091999972,15400.878194952207,-1807.4973605411533,10752.139731458818
BNB,0.019334326489537833,22.050520000000002,141175529.0,141175490.0,-39.0,-2.7625184251256485e-05,-0.0039000000000000003,-0.08599702800000002,-321.897379505323,-321.901279505323
DASH,0.006073867154784936,111.40399,8713552.18,8778365.0,64812.8200000003,0.7438162836594264,6.48128200000003,722.0406751151834,-20.015745579074988,-13.534463579074957
XMR,0.006672921108254773,63.37705,16881004.0,16952473.0,71469.0,0.42336936831481875,7.1469000000000005,452.949438645,-38.65371131231592,-31.506811312315918
ZEC,0.0024238458728180106,60.66279,6182605.67,6433269.0,250663.33000000007,4.054331512946052,25.066333000000007,1520.5936948490705,-14.668639951260872,10.397693048739136
ETC,0.004035414177801585,5.9004199999999996,109498727.21,110116977.0,618249.7900000066,0.5646182432918145,61.82497900000066,364.7933425911839,-251.08017216974363,-189.25519316974297
BSV,0.00604406511745875,54.80891,17691375.52,17755261.0,63885.48000000045,0.36111086968777517,6.388548000000045,350.14935236268246,-40.48416611362964,-34.0956181136296
ONT,0.0034415952321793838,1.11989,925000000.0,494804358.0,-430195642.0,-46.507636972972975,-43019.5642,-48177.179751938005,-1128.2144386962193,-44147.77863869622
RVN,0.0010859948682105179,0.050839999999999996,3195506428.57,3439310000.0,243803571.42999983,7.629575370283415,24380.357142999983,1239.4973571501191,-7842.047343391212,16538.30979960877
NEO,0.003944037612598753,9.7696,80000000.0,65000000.0,-15000000.0,-18.75,-1500.0,-14654.400000000001,-148.20794790828066,-1648.2079479082806
