,Float,Price,Mkt Cap,Weight,Weight Cap,Weight1,Weight_step2,Weight2,Weight_step3,Weight3,Weight_step4,Weight4,AWF,Adj Mkt Cap,Adj Weight,Adj Float
IOST,15009539282.66929,0.00608537,91338600.06457722,0.007559854058881572,0.25,0.007559854058881572,0.008803669284709409,0.008803669284709409,0.00931450466285596,0.00931450466285596,0.00931450466285596,0.00931450466285596,1.23210112130577,112538391.55806486,0.009314504662855966,18493270180.459835
LRC,1069947807.9592704,0.08522614,91187521.6738299,0.007547349700541364,0.25,0.007547349700541364,0.008789107596800188,0.008789107596800188,0.00929909802892378,0.00929909802892378,0.00929909802892378,0.00929909802892378,1.2321011213057698,112352247.70342,0.009299098028923784,1318283893.9252675
DGD,2000000.0,44.4096124,88819224.8,0.007351332039644424,0.25,0.007351332039644424,0.008560839346241623,0.008560839346241623,0.009057584449136928,0.009057584449136928,0.009057584449136928,0.009057584449136928,1.23210112130577,109434266.46958925,0.009057584449136931,2464202.24261154
STEEM,369876095.2620906,0.20751893,76756291.52136712,0.0063529149953278335,0.25,0.0063529149953278335,0.007398153744387464,0.007398153744387464,0.007827433689303664,0.007827433689303664,0.007827433689303664,0.007827433689303664,1.23210112130577,94571512.85074899,0.007827433689303666,455724751.71662164
STORJ,425000000.0,0.16667646,70837495.5,0.005863031921860657,0.25,0.005863031921860657,0.0068276706988959655,0.0068276706988959655,0.007223848205176038,0.007223848205176038,0.007223848205176038,0.007223848205176038,1.23210112130577,87278957.63604243,0.007223848205176042,523642976.55495226
AE,503616445.26,0.13554018,68260263.64150055,0.005649721265551266,0.25,0.005649721265551266,0.00657926425368874,0.00657926425368874,0.006961027906350769,0.006961027906350769,0.006961027906350769,0.006961027906350769,1.23210112130577,84103547.37332031,0.006961027906350772,620506386.912872
RCN,1000000000.0,0.06327008,63270080.00000001,0.005236696979760917,0.25,0.005236696979760917,0.006098285495325053,0.006098285495325053,0.006452140220701965,0.006452140220701965,0.006452140220701965,0.006452140220701965,1.23210112130577,77955136.51310578,0.006452140220701968,1232101121.30577
MANA,1411976376.4337554,0.04047761,57153429.09449874,0.004730437981462031,0.25,0.004730437981462031,0.0055087322104708965,0.0055087322104708965,0.005828377941226771,0.005828377941226771,0.005828377941226771,0.005828377941226771,1.2321011213057698,70418804.0738017,0.005828377941226774,1739697676.6612878
GNT,1000000000.0,0.05360222,53602220.0,0.00443651380846176,0.25,0.00443651380846176,0.005166448987313157,0.005166448987313157,0.005466233638094266,0.005466233638094266,0.005466233638094266,0.005466233638094266,1.23210112130577,66043355.36647857,0.005466233638094268,1232101121.30577
GXC,100000000.0,0.49333732,49333732.0,0.004083222359837928,0.25,0.004083222359837928,0.00475503085006141,0.00475503085006141,0.005030942848097103,0.005030942848097103,0.005030942848097103,0.005030942848097103,1.23210112130577,60784146.515398346,0.005030942848097106,123210112.130577
MAID,452552432.9453368,0.10333789,46765813.53493759,0.003870682548441062,0.25,0.003870682548441062,0.004507522076109054,0.004507522076109054,0.004769072308152908,0.004769072308152908,0.004769072308152908,0.004769072308152908,1.23210112130577,57620211.29517316,0.00476907230815291,557590360.0816038
