,Float,Price,Mkt Cap,Weight,Weight Cap,Weight1,Weight_step2,Weight2,Weight_step3,Weight3,Weight_step4,Weight4,AWF,Adj Mkt Cap,Adj Weight,Adj Float
BNB,100000000.0,20.42505271,2042505271.0,0.21463552784363502,0.25,0.21463552784363502,0.2209882668029509,0.2209882668029509,0.22532666155307512,0.22532666155307512,0.22532666155307526,0.22532666155307526,1.049810643265121,2144243772.4209104,0.22532666155307526,104981064.32651211
LINK,1000000000.0,2.65259961,2652599610.0,0.27874695137086397,0.25,0.25,0.25,0.25,0.25,0.25,0.25000000000000017,0.25,0.8968707954311684,2379039122.181107,0.25,896870795.4311684
TRX,104145119673.46,0.0223845,2331236431.3305655,0.2449766808787579,0.25,0.2449766808787579,0.2522274511514042,0.25,0.25,0.25,0.25000000000000017,0.25,1.020505295047769,2379039122.181107,0.25,106280646080.14952
ICX,4105532970.53,0.16594094,681276000.3307406,0.07159150872917819,0.25,0.07159150872917819,0.07371045973057709,0.07371045973057709,0.07515752783129903,0.07515752783129903,0.07515752783129909,0.07515752783129909,1.049810643265121,715210796.1483036,0.07515752783129909,4310032208.738263
BAT,1500000000.0,0.23162784,347441760.0,0.03651072367417237,0.25,0.03651072367417237,0.03759136069194841,0.03759136069194841,0.03832934630645796,0.03832934630645796,0.03832934630645799,0.03832934630645799,1.0498106432651213,364748057.5627659,0.03832934630645799,1574715964.897682
SC,91002491209.17,0.00193019,175652098.50702783,0.018458302857372696,0.25,0.018458302857372696,0.019004627973549685,0.019004627973549685,0.01937772279628084,0.01937772279628084,0.019377722796280854,0.019377722796280854,1.049810643265121,184401442.5245313,0.019377722796280854,95535383835.02728
OMG,140245398.25,1.02718528,144058008.67013776,0.015138255538444565,0.25,0.015138255538444565,0.015586314565304354,0.015586314565304354,0.01589230178472626,0.01589230178472626,0.01589230178472627,0.01589230178472627,1.049810643265121,151233630.74948972,0.01589230178472627,147231111.75180557
AE,503616445.26,0.22645385,114045882.95244126,0.011984448037143228,0.25,0.011984448037143228,0.012339161307198506,0.012339161307198506,0.01258140110305074,0.01258140110305074,0.01258140110305075,0.01258140110305075,1.049810643265121,119726581.74404107,0.01258140110305075,528701904.3572942
THETA,1000000000.0,0.10146796,101467960.0,0.010662704015032548,0.25,0.010662704015032548,0.010978296572744144,0.010978296572744144,0.011193820160966901,0.011193820160966901,0.011193820160966908,0.011193820160966908,1.049810643265121,106522144.35839957,0.011193820160966908,1049810643.2651211
REP,11000000.0,9.05818675,99640054.25000001,0.010470619558228391,0.25,0.010470619558228391,0.010780526839022048,0.010780526839022048,0.010992167853808098,0.010992167853808098,0.010992167853808105,0.010992167853808105,1.049810643265121,104603189.44716407,0.010992167853808105,11547917.075916331
GAS,60464204.03,1.62898708,98495407.16735393,0.010350334957612338,0.25,0.010350334957612338,0.010656682079115423,0.010656682079115423,0.01086589179986047,0.01086589179986047,0.010865891799860477,0.010865891799860477,1.049810643265121,103401526.75701985,0.010865891799860479,63475964.92724783
MCO,22111377.4,4.2662249,94332108.83717726,0.009912837073344703,0.25,0.009912837073344703,0.010206235220920089,0.010206235220920089,0.010406601864550336,0.010406601864550336,0.010406601864550342,0.010406601864550342,1.049810643265121,99030851.85891247,0.010406601864550342,23212759.331771858
