,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,0.6765936183898996,6942.01913512,20986335.65,20986335.65,0.0,0.0,0.0,0.0,-0.0035037578906326355,-0.0035037578906326355
XRP,0.08645182904664403,0.18615243,100000000000.0,100000000000.0,0.0,0.0,0.0,0.0,-16.69542481863734,-16.69542481863734
ETH,0.07939661696100235,126.51051939,135135633.79999998,135135633.79999998,0.0,0.0,0.0,0.0,-0.022561468144268064,-0.022561468144268064
BCH,0.019028872703435614,195.27728738,20982433.29,20982433.29,0.0,0.0,0.0,0.0,-0.0035031063750526827,-0.0035031063750526827
EOS,0.015574856040576589,2.45435276,1366411730.19,1366411730.19,0.0,0.0,0.0,0.0,-0.22812824312691313,-0.22812824312691313
LTC,0.015339898335663913,39.37819235,83880542.21,83880542.21,0.0,0.0,0.0,0.0,-0.01400421286213591,-0.01400421286213591
XTZ,0.01120667134925775,1.254328,1923800541.46,1923800541.46,0.0,0.0,0.0,0.0,-0.3211866730599923,-0.3211866730599923
XLM,0.010167605515811943,0.0437868,50000000000.0,50000000000.0,0.0,0.0,0.0,0.0,-8.347712409318671,-8.347712409318671
BSV,0.009059846217565328,92.97486129,20982141.46,20982141.46,0.0,0.0,0.0,0.0,-0.0035030576527944352,-0.0035030576527944352
ADA,0.006392889279308804,0.03276404,42014022058.74,42014022058.74,0.0,0.0,0.0,0.0,-7.014419466102643,-7.014419466102643
LINK,0.008018179635694298,1.7265148,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-0.1669542481863734,-0.1669542481863734
TRX,0.006199527175833857,0.01281782,104145119673.46,104145119673.46,0.0,0.0,0.0,0.0,-17.3874701573624,-17.3874701573624
BNB,0.006124641206570093,13.18788574,100000000.0,100000000.0,0.0,0.0,0.0,0.0,-0.01669542481863734,-0.01669542481863734
XMR,0.0048904077389874566,46.87186409,22466083.47,22466083.47,0.0,0.0,0.0,0.0,-0.00375080807542616,-0.00375080807542616
NEO,0.003927835494083301,8.4576131,100000000.0,100000000.0,0.0,0.0,0.0,0.0,-0.016695424818637342,-0.016695424818637342
ETC,0.0038355002799569902,4.244607,194571423.67,194571423.67,0.0,0.0,0.0,0.0,-0.03248452575737718,-0.03248452575737718
DASH,0.003300026083285349,40.3719163,17600805.03,17600805.03,0.0,0.0,0.0,0.0,-0.0029385291712585894,-0.0029385291712585894
ZEC,0.0026192863111151802,26.9542962,20924230.74,20924230.74,0.0,0.0,0.0,0.0,-0.0034933892120749027,-0.0034933892120749027
DOGE,0.002581976879479078,0.00198087,280666706295.71,280666706295.71,0.0,0.0,0.0,0.0,-46.85849894054593,-46.85849894054593
ONT,0.0023499368902163056,0.50600024,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-0.1669542481863734,-0.1669542481863734
RVN,0.002173605874593512,0.02255036,20754957265.63,20754957265.63,0.0,0.0,0.0,0.0,-3.4651282864235644,-3.4651282864235644
VET,0.002058242860866755,0.00511082,86716263400.0,86716263400.0,0.0,0.0,0.0,0.0,-14.477648561478528,-14.477648561478528
ICX,0.0020454392214883117,0.10727822,4105532970.53,4105532970.53,0.0,0.0,0.0,0.0,-0.6854361704992045,-0.6854361704992045
