,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,0.6568474816266907,7421.73984875,20986335.65,20986335.65,0.0,0.0,0.0,0.0,45.90599107978881,45.90599107978881
XRP,0.09367399279508774,0.22212469,100000000000.0,100000000000.0,0.0,0.0,0.0,0.0,218742.2894848669,218742.2894848669
ETH,0.08476447014145547,148.73794309,135135633.79999998,135135633.79999998,0.0,0.0,0.0,0.0,295.59877928400556,295.59877928400556
BCH,0.018991752554292737,214.62830446,20982433.29,20982433.29,0.0,0.0,0.0,0.0,45.89745496818088,45.89745496818088
LTC,0.016363142244472113,46.25761947,83880542.21,83880542.21,0.0,0.0,0.0,0.0,183.48221846247415,183.48221846247415
EOS,0.015591765413149042,2.70577396,1366411730.19,1366411730.19,0.0,0.0,0.0,0.0,2988.9203024073886,2988.9203024073886
XLM,0.011852932131617654,0.05621259,142283354823.16,50000000000.0,-92283354823.16,-64.85885502057243,-9228335.482316,-518748.6388498816,109371.14474243345,-9118964.337573567
XTZ,0.010699442169985656,1.31879987,1923800541.46,1923800541.46,0.0,0.0,0.0,0.0,4208.165349511871,4208.165349511871
BSV,0.009247868012957053,104.51283167,20982141.46,20982141.46,0.0,0.0,0.0,0.0,45.89681661255747,45.89681661255747
ADA,0.006969229894182305,0.03933402,42014022058.74,42014022058.74,0.0,0.0,0.0,0.0,91902.43375596487,91902.43375596487
LINK,0.009189236262605321,2.17899995,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,2187.422894848669,2187.422894848669
TRX,0.006673730804372608,0.01519524,104145119673.46,104145119673.46,0.0,0.0,0.0,0.0,227809.41916048096,227809.41916048096
BNB,0.006480043724720362,15.36581991,100000000.0,100000000.0,0.0,0.0,0.0,0.0,218.7422894848669,218.7422894848669
XMR,0.005066629100437157,53.47730929,22466083.47,22466083.47,0.0,0.0,0.0,0.0,49.14282533985923,49.14282533985923
DASH,0.00399039735908764,53.76026673,17600805.03,17600805.03,0.0,0.0,0.0,0.0,38.50040389038961,38.50040389038961
NEO,0.003866511189130334,9.16847434,100000000.0,100000000.0,0.0,0.0,0.0,0.0,218.74228948486692,218.74228948486692
ETC,0.0031979949675110596,3.89741383,194571423.67,194571423.67,0.0,0.0,0.0,0.0,425.6099868190581,425.6099868190581
DOGE,0.00267253603319772,0.00225793,280666706295.71,280666706295.71,0.0,0.0,0.0,0.0,613936.7791730032,613936.7791730032
ONT,0.0026155409383187256,0.6202108,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,2187.4228948486693,2187.4228948486693
ZEC,0.002483782244363869,28.14762913,20924230.74,20924230.74,0.0,0.0,0.0,0.0,45.770141377772305,45.770141377772305
IOT,0.002421642615421887,0.2065934,,2779530283.28,,,,,6080.0081785718785,
ICX,0.002297949344186692,0.13272377,4105532970.53,4105532970.53,0.0,0.0,0.0,0.0,8980.536815293388,8980.536815293388
VET,0.0021600436139329123,0.00590663,86716263400.0,86716263400.0,0.0,0.0,0.0,0.0,189685.13991688765,189685.13991688765
RVN,0.001956782744291134,0.02235623,20754957265.63,20754957265.63,0.0,0.0,0.0,0.0,45399.86870444479,45399.86870444479
DCR,0.0016297952677280984,18.74250262,20619744.270000003,20619744.270000003,0.0,0.0,0.0,0.0,45.104100702122665,45.104100702122665
XEM,0.0013773145178595334,0.03628845,8999999999.0,8999999999.0,0.0,0.0,0.0,0.0,19686.806051450596,19686.806051450596
BAT,0.0012636836838794735,0.19976754,1500000000.0,1500000000.0,0.0,0.0,0.0,0.0,3281.1343422730038,3281.1343422730038
ZRX,0.0010687779118588126,0.25343423,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,2187.4228948486684,2187.4228948486684
QTUM,0.0007944361859779588,1.74712425,107823401.54,107823401.54,0.0,0.0,0.0,0.0,235.85537712905725,235.85537712905725
LSK,0.001470431207942443,1.50591094,231538505.47,231538505.47,0.0,0.0,0.0,0.0,506.4726279041218,506.4726279041218
KMD,0.0006150318270095347,0.72919788,200000000.0,200000000.0,0.0,0.0,0.0,0.0,437.48457896973383,437.48457896973383
SC,0.0006277121665813202,0.00163563,91002491209.17,91002491209.17,0.0,0.0,0.0,0.0,199060.93275920316,199060.93275920316
DGB,0.00060271464022852,0.00680566,21000000000.0,21000000000.0,0.0,0.0,0.0,0.0,45935.88079182205,45935.88079182205
BTG,0.000564116920319749,6.3749528,20983114.73,20983114.73,0.0,0.0,0.0,0.0,45.89894556563835,45.89894556563835
NANO,0.00048621068406059175,0.86524811,133248289.0,133248289.0,0.0,0.0,0.0,0.0,291.47035805801204,291.47035805801204
REP,0.0004937340701141913,10.64334682,11000000.0,11000000.0,0.0,0.0,0.0,0.0,24.06165184333536,24.06165184333536
ZEN,0.0004820988745868479,5.47878664,20865535.36,20865535.36,0.0,0.0,0.0,0.0,45.64174975973846,45.64174975973846
ZIL,0.0004554066719956559,0.00514231,20999982720.4,20999982720.4,0.0,0.0,0.0,0.0,45935.8429940294,45935.8429940294
OMG,0.00044399771328232606,0.75070605,140245398.25,140245398.25,0.0,0.0,0.0,0.0,306.7759950292194,306.7759950292194
MONA,0.0004040901236639121,0.91185275,105082725.0,105082725.0,0.0,0.0,0.0,0.0,229.8603585180866,229.8603585180866
MCO,0.00037026748938618346,3.9707961,22111377.4,22111377.4,0.0,0.0,0.0,0.0,48.36693316139944,48.36693316139944
AE,0.00034248071791332936,0.16125531,503616445.26,503616445.26,0.0,0.0,0.0,0.0,1101.6221425840254,1101.6221425840254
BCD,0.00033404145976642733,0.37718888,210000000.0,210000000.0,0.0,0.0,0.0,0.0,459.35880791822046,459.35880791822046
XZC,0.0003283928010646351,3.64777808,21347303.34,21347303.34,0.0,0.0,0.0,0.0,46.695580069195465,46.695580069195465
SNT,0.0003901208939189785,0.01359431,6804870174.89,6804870174.89,0.0,0.0,0.0,0.0,14885.128817027253,14885.128817027253
NULS,0.0003164253794401691,0.29964905,250401085.34,250401085.34,0.0,0.0,0.0,0.0,547.7330669676713,547.7330669676713
BTS,0.0003084547056427717,0.02073326,3527780933.67,3527780933.67,0.0,0.0,0.0,0.0,7716.748782320371,7716.748782320371
THETA,0.0003033481245484171,0.0719315,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,2187.422894848669,2187.422894848669
ARK,0.0003006965795938371,0.18668735,381936707.22,381936707.22,0.0,0.0,0.0,0.0,835.457097756141,835.457097756141
GAS,0.0004326397551188304,1.69670323,60464204.03,60464204.03,0.0,0.0,0.0,0.0,132.26078421402315,132.26078421402315
XVG,0.00026489247723294714,0.00380683,16500000000.0,16500000000.0,0.0,0.0,0.0,0.0,36092.47776500304,36092.47776500304
IOST,0.00026035610267712754,0.00513877,12013965608.0,12013965608.0,0.0,0.0,0.0,0.0,26279.62342886371,26279.62342886371
WAVES,0.00024891021522929687,0.59619088,99000000.0,99000000.0,0.0,0.0,0.0,0.0,216.5548665900182,216.5548665900182
MAID,0.000229116475923151,0.12005085,452552412.0,452552412.0,0.0,0.0,0.0,0.0,989.9235071277875,989.9235071277875
STORJ,0.00023096209661964935,0.1288634,425000000.0,425000000.0,0.0,0.0,0.0,0.0,929.6547303106842,929.6547303106842
