,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
BTG,0.05203826672986335,8.05163435,20983114.73,20983114.73,0.0,0.0,0.0,0.0,-1.0080661186921926,-1.0080661186921926
SC,0.05518645904342958,0.00196884,91002491209.17,91002491209.17,0.0,0.0,0.0,0.0,-4371.921389410827,-4371.921389410827
DGB,0.04315150876330807,0.00667126,21000000000.0,21000000000.0,0.0,0.0,0.0,0.0,-1008.8773170681724,-1008.8773170681724
OMG,0.04086323074196021,0.94596541,140245398.25,140245398.25,0.0,0.0,0.0,0.0,-6.73763814845797,-6.73763814845797
ZIL,0.0389139192301373,0.00601613,20999982720.4,20999982720.4,0.0,0.0,0.0,0.0,-1008.8764869254826,-1008.8764869254826
MONA,0.03567984263625568,1.10235831,105082725.0,105082725.0,0.0,0.0,0.0,0.0,-5.048360841343455,-5.048360841343455
AE,0.03319286745841156,0.21398141,503616445.26,503616445.26,0.0,0.0,0.0,0.0,-24.194628958348513,-24.194628958348513
NANO,0.0344116309193134,0.83844541,133248289.0,133248289.0,0.0,0.0,0.0,0.0,-6.401484586202117,-6.401484586202117
KMD,0.03343558556465033,0.54276285,200000000.0,200000000.0,0.0,0.0,0.0,0.0,-9.608355400649259,-9.608355400649259
BCD,0.03279689956119652,0.50704286,210000000.0,210000000.0,0.0,0.0,0.0,0.0,-10.088773170681725,-10.088773170681725
XZC,0.03205972229442761,4.87582277,21347303.34,21347303.34,0.0,0.0,0.0,0.0,-1.025562386680935,-1.025562386680935
NULS,0.03188464496102029,0.41340579,250401085.34,250401085.34,0.0,0.0,0.0,0.0,-12.029713103275126,-12.029713103275126
ZEN,0.03143198348478908,4.89072712,20865535.36,20865535.36,0.0,0.0,0.0,0.0,-1.0024173968184706,-1.0024173968184706
BTS,0.030929208357963013,0.02846416,3527780933.67,3527780933.67,0.0,0.0,0.0,0.0,-169.48086493167818,-169.48086493167818
THETA,0.028763887031046976,0.09338535,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-48.041777003246295,-48.041777003246295
REP,0.03068456795686815,9.05646064,11000000.0,11000000.0,0.0,0.0,0.0,0.0,-0.5284595470357094,-0.5284595470357094
GAS,0.030467819088951662,1.63596574,60464204.03,60464204.03,0.0,0.0,0.0,0.0,-2.9048078066880465,-2.9048078066880465
MCO,0.02856800275426756,4.19464545,22111377.4,22111377.4,0.0,0.0,0.0,0.0,-1.0622698622854199,-1.0622698622854199
SNT,0.027724987735418413,0.01322765,6804870174.89,6804870174.89,0.0,0.0,0.0,0.0,-326.9180554781071,-326.9180554781071
WAVES,0.023669221782611397,0.7762113,99000000.0,99000000.0,0.0,0.0,0.0,0.0,-4.756135923321384,-4.756135923321384
ARK,0.022905596714273755,0.19470692,381936707.22,381936707.22,0.0,0.0,0.0,0.0,-18.348918117617412,-18.348918117617412
IOST,0.02578880872770068,0.00696909,12013965608.0,12013965608.0,0.0,0.0,0.0,0.0,-577.1722566642064,-577.1722566642064
XVG,0.018495795371246057,0.00363932,16500000000.0,16500000000.0,0.0,0.0,0.0,0.0,-792.6893205535639,-792.6893205535639
QASH,0.019417126463608384,0.06303999,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-48.04177700324631,-48.04177700324631
MAID,0.016491103894794877,0.11830743,452552412.0,452552412.0,0.0,0.0,0.0,0.0,-21.741422059585247,-21.741422059585247
STORJ,0.017939863840212043,0.13704443,425000000.0,425000000.0,0.0,0.0,0.0,0.0,-20.41775522637968,-20.41775522637968
ARDR,0.016595765392263984,0.05393407,998999495.0,998999495.0,0.0,0.0,0.0,0.0,-47.993710965145674,-47.993710965145674
STEEM,0.016154618999387332,0.1501158,346117398.0,349382776.0,3265378.0,0.9434307604496706,326.5378,49.01848307724,-16.784969413367154,309.75283058663285
AION,0.01490074297549947,0.07545995,641095291.0,641095291.0,0.0,0.0,0.0,0.0,-30.7993570080533,-30.7993570080533
GXC,0.015222146797485204,0.49420494,100000000.0,100000000.0,0.0,0.0,0.0,0.0,-4.80417770032463,-4.80417770032463
ELF,0.014867204357680483,0.08864993,534480099.0,544480199.0,10000100.0,1.8709957618085138,1000.0100000000001,88.6508164993,-26.157796303041167,973.8522036969589
WAN,0.014525569870123411,0.22491461,209675017.96,209675017.96,0.0,0.0,0.0,0.0,-10.073160455985985,-10.073160455985985
GNT,0.013870659138929608,0.04503273,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-48.0417770032463,-48.0417770032463
CVC,0.01283065993902738,0.04165625,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-48.04177700324631,-48.04177700324631
RCN,0.012558127096521134,0.04077144,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-48.0417770032463,-48.0417770032463
PIVX,0.012503715716409996,0.2313638,175458680.4,175458680.4,0.0,0.0,0.0,0.0,-8.429346797060663,-8.429346797060663
FUN,0.010699953385086102,0.00315806,11000000000.0,11000000000.0,0.0,0.0,0.0,0.0,-528.4595470357094,-528.4595470357094
WTC,0.009327814608460522,0.70852337,42483863.0,42742203.0,258340.0,0.6080897116159223,25.834,18.30399274058,-2.053411385153485,23.780588614846515
KNC,0.00968435100588338,0.1764263,178212585.95999998,178212585.95999998,0.0,0.0,0.0,0.0,-8.561649313862182,-8.561649313862182
NAS,0.009366119609516147,0.58530695,51952589.0,51952589.0,0.0,0.0,0.0,0.0,-2.495894695479307,-2.495894695479307
