,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
BNB,0.2658307656485132,32.92876,141175490.0,141175490.0,0.0,0.0,0.0,0.0,-55.13839821568983,-55.13839821568983
DASH,0.08402333890464735,166.28929,8778365.0,8836191.0,57826.0,0.6587331467762025,5.7826,961.5844483540001,-3.451119015545082,2.3314809844549185
XTZ,0.06876880681398398,1.51094,,795927864.0,,,,,-310.8626541065692,
XMR,0.09060985576664318,93.12754,16952473.0,17014796.0,62323.0,0.36763367798904323,6.2323,580.398767542,-6.645407056187491,-0.41310705618749033
ZEC,0.03462618470881728,90.98267,6433269.0,6655419.0,222150.0,3.4531433397235523,22.215,2021.18001405,-2.599382818605894,19.615617181394107
ETC,0.05485499689121339,8.6519,110116977.0,110875130.0,758153.0,0.6884978326275659,75.81530000000001,655.94639407,-43.304096696645985,32.51120330335402
ONT,0.043106445504996475,1.5236299999999998,494804358.0,494757215.0,-47143.0,-0.009527604039416548,-4.714300000000001,-7.182848909,-193.23552792879042,-197.94982792879043
IOT,0.08131852358148803,0.51162,2779530283.0,2779530283.0,0.0,0.0,0.0,0.0,-1085.5910441438741,-1085.5910441438741
NEO,0.05046682334247109,13.577570000000001,65000000.0,65000000.0,0.0,0.0,0.0,0.0,-25.386813844385024,-25.386813844385024
RVN,0.012990690695383453,0.06205,3439310000.0,3661170000.0,221860000.0,6.4507124975649255,22186.0,1376.6413,-1429.929865271494,20756.070134728507
LINK,0.02102553546778666,1.05053,350000000.0,350000000.0,0.0,0.0,0.0,0.0,-136.69822839284242,-136.69822839284242
MAID,0.00583017190809838,0.22529000000000002,452552412.0,452552412.0,0.0,0.0,0.0,0.0,-176.75175135802206,-176.75175135802206
DOGE,0.02321180809527851,0.00339,119308689354.0,119739850499.0,431161145.0,0.36138285261075875,43116.1145,146.163628155,-46766.35837496317,-3650.243874963169
XEM,0.05052846426628562,0.09817999999999999,8999999999.0,8999999999.0,0.0,0.0,0.0,0.0,-3515.0973011396677,-3515.0973011396677
VET,0.024480850098800407,0.00772,55454734800.0,55454734800.0,0.0,0.0,0.0,0.0,-21658.754294728304,-21658.754294728304
BTG,0.02934215433253047,29.298,,17513924.0,,,,,-6.840349665733955,
DCR,0.016164572739159826,28.656579999999998,9709035.0,9864369.0,155334.0,1.599891235328732,15.5334,445.13411977199996,-3.8526907614664987,11.680709238533503
MANA,0.003634270979255862,0.060520000000000004,1050141509.0,1050141509.0,0.0,0.0,0.0,0.0,-410.149953834532,-410.149953834532
BAT,0.02520759298114952,0.34768000000000004,1253998401.0,1267888630.0,13890229.0,1.1076751763736903,1389.0229000000002,482.93548187200014,-495.1946557726517,893.8282442273485
LSK,0.013978147273497254,2.08271,116565083.0,117368147.0,803064.0,0.6889404436832836,80.30640000000001,167.25494234400003,-45.84005075614487,34.46634924385514
