,Float,Price,Mkt Cap,Weight,Weight Cap,Weight1,Weight_step2,Weight2,Weight_step3,Weight3,Weight_step4,Weight4,AWF,Adj Mkt Cap,Adj Weight,Adj Float
LRC,1112335467.1422925,0.10215454,113630117.971606,0.006805750928140843,0.25,0.006805750928140843,0.008610999255739906,0.008610999255739906,0.009446212466731923,0.009446212466731923,0.009446212466731923,0.009446212466731923,1.38797504734902,157715768.37191457,0.009446212466731923,1543893872.6748178
BNT,69148553.44743527,1.75693472,121489494.38957474,0.00727647963375184,0.25,0.00727647963375184,0.009206590334001567,0.009206590334001567,0.010099572164190888,0.010099572164190888,0.010099572164190888,0.010099572164190888,1.3879750473490198,168624386.72777846,0.010099572164190888,95976466.7453202
GAS,60464204.03,1.68059596,101615897.01743372,0.006086172379166891,0.25,0.006086172379166891,0.007700550076055664,0.007700550076055664,0.008447455396148463,0.008447455396148463,0.008447455396148463,0.008447455396148463,1.3879750473490198,141040329.47418568,0.008447455396148463,83922806.45146005
MCO,22111377.4,4.07317954,90063610.02689838,0.00539426085683941,0.25,0.00539426085683941,0.006825106694905159,0.006825106694905159,0.0074870994681846435,0.0074870994681846435,0.0074870994681846435,0.0074870994681846435,1.3879750473490198,125006043.39150794,0.0074870994681846435,30690040.093717042
IOST,15075306861.80426,0.00589386,88851748.10051365,0.005321677719749537,0.25,0.005321677719749537,0.006733270636539312,0.006733270636539312,0.007386355885045588,0.007386355885045588,0.007386355885045588,0.007386355885045588,1.3879750473490198,123324009.27685362,0.007386355885045588,20924149755.31377
AE,503616445.26,0.16751955,84365600.28255482,0.005052984830743829,0.25,0.005052984830743829,0.006393306054867086,0.006393306054867086,0.007013416859705544,0.007013416859705544,0.007013416859705544,0.007013416859705544,1.3879750473490198,117097348.0468075,0.0070134168597055435,699007059.4554936
STEEM,372867728.59668887,0.21128983,78783158.98768054,0.004718630649809368,0.25,0.004718630649809368,0.005970263302703562,0.005970263302703562,0.006549341599591694,0.006549341599591694,0.006549341599591694,0.006549341599591694,1.3879750473490198,109349058.82623126,0.006549341599591694,517531103.25391066
STORJ,425000000.0,0.18783162,79828438.5,0.004781236516441597,0.25,0.004781236516441597,0.00604947558606027,0.00604947558606027,0.006636236980294888,0.006636236980294888,0.006636236980294888,0.006636236980294888,1.3879750473490198,110799880.7068358,0.006636236980294887,589889395.1233335
MANA,1440736839.6586688,0.04490618,64697987.85434331,0.0038750148178018184,0.25,0.0038750148178018184,0.004902875533411238,0.004902875533411238,0.005378423875216632,0.005378423875216632,0.005378423875216632,0.005378423875216632,1.3879750473490198,89799192.75551847,0.005378423875216632,1999706783.242718
GNT,1000000000.0,0.06030782,60307820.0,0.0036120705431434297,0.25,0.0036120705431434297,0.004570184405379761,0.004570184405379761,0.005013463783147502,0.005013463783147502,0.005013463783147502,0.005013463783147502,1.3879750473490198,83705749.32001616,0.005013463783147501,1387975047.3490198
