,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,0.7281364273157943,6942.01913512,20986335.65,20986335.65,0.0,0.0,0.0,0.0,-0.0,0.0
XRP,0.09303771751016401,0.18615243,100000000000.0,100000000000.0,0.0,0.0,0.0,0.0,-0.0,0.0
ETH,0.08544504033679765,126.51051939,135135633.79999998,135135633.79999998,0.0,0.0,0.0,0.0,-0.0,0.0
BCH,0.02047848961256695,195.27728738,20982433.29,20982433.29,0.0,0.0,0.0,0.0,-0.0,0.0
EOS,0.016761346434704342,2.45435276,1366411730.19,1366411730.19,0.0,0.0,0.0,0.0,-0.0,0.0
LTC,0.0165084896841004,39.37819235,83880542.21,83880542.21,0.0,0.0,0.0,0.0,-0.0,0.0
XTZ,0.012060394033525256,1.254328,1923800541.46,1923800541.46,0.0,0.0,0.0,0.0,-0.0,0.0
XLM,0.010942172307592358,0.0437868,50000000000.0,50000000000.0,0.0,0.0,0.0,0.0,-0.0,0.0
BSV,0.009750024058144454,92.97486129,20982141.46,20982141.46,0.0,0.0,0.0,0.0,-0.0,0.0
ADA,0.0068798987066101555,0.03276404,42014022058.74,42014022058.74,0.0,0.0,0.0,0.0,-0.0,0.0
