,Float,Price,Mkt Cap,Weight,Equal,AWF,Adj Mkt Cap,Adj Weight,Adj Float
ADA,42014022058.74,0.07880194,3310786445.4315057,0.16842904510793483,0.05,0.29686091236792544,982843084.8461576,0.05000000000000002,12472320920.6037
BNB,100000000.0,17.360715,1736071500.0,0.08831885408603876,0.05,0.5661305337056438,982843084.8461577,0.050000000000000024,56613053.37056438
TRX,104145119673.46,0.01652719,1721226180.4160116,0.08756363080508583,0.05,0.5710133252845419,982843084.8461576,0.05000000000000002,59468251096.89896
XMR,22466083.47,65.49850142,1471494800.0616333,0.07485909107718673,0.05,0.6679215480781796,982843084.8461576,0.05000000000000002,15005581.250536
ICX,4105532970.53,0.33397136,1371130429.692744,0.06975327246197008,0.05,0.7168122474434488,982843084.8461576,0.05000000000000002,2942896315.5587883
ETC,194571423.67,7.03635463,1369073537.806096,0.06964863256988751,0.05,0.7178891839667996,982843084.8461577,0.050000000000000024,139680720.5617147
DASH,17600805.03,77.5977122,1365782203.2062526,0.06948119309503184,0.05,0.7196191915071646,982843084.8461574,0.05000000000000001,12665877.085563837
NEO,100000000.0,12.07638458,1207638458.0,0.06143597470541441,0.05,0.8138554037719768,982843084.8461576,0.05000000000000002,81385540.37719768
ZEC,20924230.74,53.0676142,1110399004.3421004,0.05648912941763786,0.05,0.8851260501881318,982843084.8461576,0.05000000000000002,18520581.70812129
DOGE,280666706295.71,0.00256277,719284214.8934567,0.03659201687347909,0.05,1.3664182592853649,982843084.8461574,0.05000000000000001,383508112255.94086
IOT,2779530283.28,0.22835453,634718331.4591713,0.032289911850909674,0.05,1.5484712448538753,982843084.8461577,0.050000000000000024,4304022717.859627
ONT,1000000000.0,0.57490936,574909360.0,0.029247260771539614,0.05,1.7095618078755188,982843084.8461574,0.05000000000000001,1709561807.8755188
VET,86716263400.0,0.0065073,564288740.82282,0.028706959916757566,0.05,1.7417378971854387,982843084.8461574,0.05000000000000001,151037002266.09464
RVN,20754957265.63,0.02020922,419441497.47171515,0.0213381720815266,0.05,2.3432185197947306,982843084.8461577,0.050000000000000024,48633400242.37242
XEM,8999999999.0,0.04401463,396131669.95598537,0.02015233540652072,0.05,2.4811020157902606,982843084.8461576,0.05000000000000002,22329918139.631245
ZIL,20999982720.4,0.01706281,358318715.1614684,0.01822868373833832,0.05,2.7429298087409726,982843084.8461576,0.05000000000000002,57601478586.830505
DGB,21000000000.0,0.01684434,353731140.0,0.017995300849848725,0.05,2.778503144637358,982843084.8461574,0.05000000000000001,58348566037.384514
ZRX,1000000000.0,0.33151541,331515410.0,0.01686512400155369,0.05,2.964698035744877,982843084.8461576,0.05000000000000002,2964698035.7448773
BAT,1500000000.0,0.22083465,331251975.0,0.01685172232004106,0.05,2.967055773316242,982843084.8461574,0.05000000000000001,4450583659.974363
DCR,20619744.270000003,15.01803704,309668083.2021878,0.01575368886329701,0.05,3.17385981365229,982843084.8461576,0.05000000000000002,65444177.70634009
