,New Weight,Old Weight,Turnover
10 Index,,,0.017443576253739164
20 Index,,,0.09898710872353038
40 Index,,,0.1251924389713906
Total Index,,,0.025860043712611743
ETH Index,,,0.0740826501378197
Currency Index,,,0.018357929707077194
Platform Index,,,0.07949564491562855
Application Index,,,0.12438394954903415
Platform Index,New Weight,Old Weight,Turnover
XRP,0.25,0.216505539679496,0.03349446032050399
ETH,0.25,0.22336762080315,0.026632379196849992
EOS,0.16002895251303464,0.198277241544655,0.038248289031620364
ADA,0.08316079506076525,0.08869135778197501,0.005530562721209761
XTZ,0.01970396210173012,0.028868772292778,0.009164810191047881
ONT,0.047665650370947193,0.034540303460603,0.013125346910344192
RVN,0.0076517064467725715,0.008876359295254,0.001224652848481429
NEO,0.03052954586691497,0.030904617075329002,0.0003750712084140337
ETC,0.021584661660632342,0.026635790958926,0.0050511292982936586
VET,0.01990834516075823,0.016110311981763003,0.0037980331789952276
XEM,0.01866174936096355,0.023439637157368003,0.004777887796404454
DCR,0.0076608146043420575,0.009396271490480002,0.001735456886137944
ZIL,0.00803708937410382,0.008090636652604,5.3547278500180526e-05
LSK,0.008935364581818287,0.009785624074046,0.0008502594922277125
ZRX,0.01154827205125418,0.009102846742312001,0.0024454253089421785
HOT,0.0060413837931858495,0.007481651607929,0.0014402678147431508
QTUM,0.010168506496302016,0.011838893423024001,0.001670386926721985
WAVES,0.011183051343710114,0.014083388082800002,0.002900336739089888
BTS,0.0067739269814255905,0.008415991771330001,0.0016420647899044105
KMD,0.004876216376056963,0.0060490225387860004,0.001172806162729037
NULS,0.0019924645248538112,0.002358354289788,0.0003658897649341888
ELF,0.002095667408687157,0.0026124302478630003,0.0005167628391758434
WTC,0.002251663904617964,0.0028075662871990003,0.0005559023825810363
POWR,0.001894213604036372,0.0023569203191160003,0.00046270671507962833
STRAT,0.003996220810511052,0.004979642080715,0.0009834212702039477
AION,0.0019034130309466013,0.002239883433617,0.00033647040267039893
NAS,0.0017463625716294027,0.0021833249270800004,0.0004369623554505977
40 Index,New Weight,Old Weight,Turnover
BAT,0.07611712811038017,0.06885414333444001,0.0072629847759401595
STEEM,0.031196494863936775,0.034660073181330006,0.0034635783173932316
HOT,0.03322544967671145,0.036150556977774,0.002925107301062553
QTUM,0.05592314814716207,0.057204293072035006,0.0012811449248729331
WAVES,0.061502781874511935,0.068049456190633,0.006546674316121069
BTG,0.051288729602122135,0.0,0.051288729602122135
DGB,0.03297598273490508,0.035730174167884,0.0027541914329789197
ICX,0.0468484761164482,0.032485480939449,0.014362995176999196
OMG,0.056562997043024074,0.06191913219307801,0.0053561351500539325
SC,0.02467031667830536,0.026549447004798003,0.0018791303264926416
BTS,0.03725417515916296,0.040665190789091005,0.0034110156299280436
KMD,0.026817445698148677,0.029228243362264,0.0024107976641153245
NULS,0.010957842121838295,0.011395320925718001,0.0004374788038797057
IOST,0.02323602600105775,0.025459514166470004,0.0022234881654122525
ELF,0.011525421064126962,0.012622989344460002,0.00109756828033304
RDD,0.00790379501313512,0.008599630546558,0.0006958355334228811
BCD,0.03919359183471224,0.032796717923584004,0.006396873911128233
GAS,0.010427478243792528,0.007165809429582001,0.0032616688142105277
REP,0.036246471094157406,0.039714667494565,0.0034681964004075957
XZC,0.011841266250641391,0.012592223186908,0.0007509569362666099
SNT,0.01777594464160999,0.019452208265916003,0.0016762636243060139
GNO,0.003744268592986347,0.004101803249859,0.0003575346568726531
QASH,0.012022047737444872,0.013165065019631002,0.00114301728218613
ZEN,0.009467838603231277,0.009990437531369,0.0005225989281377238
NANO,0.03170963275415278,0.034311616235615,0.0026019834814622195
WTC,0.01238334598707895,0.013565866248931002,0.0011825202618520516
AE,0.032693815979459494,0.027706690150502002,0.004987125828957491
PIVX,0.011311802908730177,0.012386537981457,0.001074735072726823
POLY,0.011017549880982552,0.011025445290267001,7.895409284449165e-06
STORJ,0.008669683904685734,0.009490564940232002,0.000820881035546268
XVG,0.025480709523769643,0.026799635250197,0.0013189257264273578
POWR,0.010417497204670079,0.011388392129620001,0.0009708949249499221
STRAT,0.0219777848886909,0.024061108990566002,0.002083324101875103
AION,0.01046809076176294,0.010822882156760001,0.00035479139499706124
NAS,0.009604369417220395,0.010549597376838001,0.0009452279596176057
LRC,0.011762308186970723,0.012270301512525,0.000507993325554278
GNT,0.018211207759728086,0.019935729322027,0.0017245215622989155
PPT,0.017935023076501203,0.019649829849886002,0.0017148067733848
MCO,0.012470821790642931,0.0,0.012470821790642931
THETA,0.02516123907140042,0.0,0.02516123907140042
DGD,0.0,0.00955503295622,0.00955503295622
HC,0.0,0.015038552862901,0.015038552862901
RVN,0.0,0.042889638448039,0.042889638448039
20 Index,New Weight,Old Weight,Turnover
DASH,0.07559069215239796,0.08234789993262101,0.006757207780223054
BNB,0.2149853959533382,0.24145470953570403,0.026469313582365817
XTZ,0.04417675896137857,0.056978228662649004,0.012801469701270433
ONT,0.10686753944729653,0.068172116524257,0.03869542292303953
RVN,0.017155310672903584,0.0,0.017155310672903584
XMR,0.08300095356435619,0.09077172024300101,0.007770766678644819
ZEC,0.03244063678535749,0.034360204092585,0.0019195673072275113
NEO,0.06844797924396287,0.060996370770164,0.007451608473798867
ETC,0.04839333279883532,0.052570998602800005,0.0041776658039646836
IOT,0.07855947407425477,0.086134761693409,0.007575287619154228
DOGE,0.02271969012168596,0.024817833845544,0.0020981437238580397
MAID,0.005327213681389597,0.0058514442197920005,0.0005242305384024039
VET,0.04463499071638592,0.03179688525075,0.012838105465635921
LINK,0.02971964750363407,0.017568541313534,0.01215110619010007
MANA,0.005020403520251775,0.005511280068067,0.0004908765478152249
XEM,0.04184009282298402,0.046262757285877004,0.004422664462892988
DCR,0.017175731382172717,0.018545399164580003,0.0013696677824072863
ZIL,0.01801934850451553,0.015968470724812,0.0020508777797035305
LSK,0.02003330321714157,0.019313863452281,0.0007194397648605695
ZRX,0.025891504875757216,0.017966267422264003,0.007925237453493213
BTG,0.0,0.022610247195299003,0.022610247195299003
10 Index,New Weight,Old Weight,Turnover
BTC,0.6352813203310377,0.646769013027487,0.011487692696449336
XRP,0.06339014722574836,0.06199754597839201,0.001392601247356351
ETH,0.13094971448299664,0.134316104529282,0.0033663900462853613
XLM,0.032728226876476106,0.018864831680023002,0.013863395196453104
EOS,0.03480789709465626,0.035547452174257005,0.0007395550796007455
LTC,0.0335667032330722,0.034204446616798,0.0006377433837258042
BCH,0.026960735641094358,0.027538433481117,0.0005776978400226437
ADA,0.018088304343235277,0.015900724533303,0.002187579809932276
TRX,0.013922340561768987,0.014307223338533001,0.0003848827767640138
BSV,0.010304610209914314,0.010554224640803,0.0002496144308886863
Currency Index,New Weight,Old Weight,Turnover
BTC,0.81904677210253,0.833921702049757,0.014874929947227056
XLM,0.042195398671329966,0.024323664595258,0.017871734076071965
LTC,0.043276417947949765,0.044102036068227005,0.0008256181202772397
BCH,0.034759566814968265,0.035507108191316,0.0007475413763477351
BSV,0.013285386269199808,0.013608253950008002,0.0003228676808081938
DASH,0.00945474622056085,0.009644585803063,0.00018983958250214962
XMR,0.01038160823337095,0.010631183613566,0.00024957538019505093
ZEC,0.0040576158162512095,0.004024267004415,3.3348811836209254e-05
IOT,0.00982607606099617,0.010088103041586001,0.00026202698058983183
DOGE,0.0028417374969559625,0.00290666462855,6.492713159403753e-05
BTG,0.002615226702766976,0.0026481120864280004,3.288538366102425e-05
DGB,0.0016814546054721984,0.0017093433353170002,2.7888729844801783e-05
BCD,0.0019984922367671217,0.0015690058195500002,0.0004294864172171215
XZC,0.0006037894861792293,0.0006024161169838717,1.3733691953575966e-06
ZEN,0.0004827677449751832,0.00047794583174751816,4.821913227665052e-06
NANO,0.0016168830648939185,0.0016414790552300002,2.4595990336081673e-05
PIVX,0.0005767920019240303,0.0005925760688089263,1.5784066884895974e-05
XVG,0.0012992685229086653,0.001282103403376,1.716511953266521e-05
HC,0.0,0.0007194493368053019,0.0007194493368053019
ETH Index,New Weight,Old Weight,Turnover
TRX,0.22786572503487135,0.246748462931165,0.01888273789629366
BNB,0.3413615858663168,0.37825942799530204,0.036897842128985225
VET,0.07087305232296286,0.049812536894016005,0.021060515428946852
LINK,0.047189931010152966,0.027522620704926,0.019667310305226966
MANA,0.007971578254245479,0.008633891010358,0.0006623127561125215
ZIL,0.028611773160230586,0.025015973446706002,0.0035957997135245834
ZRX,0.041111467714636266,0.028145692628751003,0.012965775085885263
BAT,0.049271289463699325,0.044060282449456006,0.0052110070142433185
OMG,0.03661372767768877,0.039622516835347,0.0030087891576582315
IOST,0.015040884903381338,0.016291733959305003,0.001250849055923665
REP,0.023462660949688317,0.025413713430395002,0.0019510524807066845
SNT,0.011506526003679072,0.012447613882856002,0.0009410878791769293
GNO,0.002423698138050352,0.002624774646647,0.000201076508596648
QASH,0.007781977706240858,0.008424423791215,0.000642446084974142
WTC,0.008015849255028587,0.008680899502245001,0.0006650502472164144
AE,0.021162995908895726,0.017729718716289002,0.003433277192606724
