,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
BNB,0.532397821183082,22.41530244,155536713.0,155536713.0,0.0,0.0,0.0,0.0,-5.1802702744011855,-5.1802702744011855
LINK,0.09821090866555349,1.83752364,350000000.0,350000000.0,0.0,0.0,0.0,0.0,-11.65702014057874,-11.65702014057874
TRX,0.16041303529624307,0.01575331,66682072191.4,66682072191.4,0.0,0.0,0.0,0.0,-2220.8978815733576,-2220.8978815733576
VET,0.03581118039357118,0.00422884,55454734800.0,55454734800.0,0.0,0.0,0.0,0.0,-1846.9627441544362,-1846.9627441544362
MANA,0.005040336403328285,0.03143062,1050141509.426,1050141509.4260001,1.1920928955078125e-07,2.220446049250313e-14,1.1920928955078126e-11,3.7468218803405765e-13,-34.97577350239041,-34.97577350237849
BAT,0.034846931286569904,0.17838514,1274570522.3263,1279225522.3263,4655000.0,0.36522106218994654,465.5,83.03828267,-42.6055933660001,422.8944066339999
ZRX,0.015413099220173698,0.1680876,599919797.87214,600475853.405126,556055.5329859257,0.09268831183071313,55.60555329859257,9.346604000632508,-19.999311763070743,35.606241535521825
IOST,0.013200978135862448,0.0071955,12013965608.8475,12013965608.8475,0.0,0.0,0.0,0.0,-400.1343973444446,-400.1343973444446
ZIL,0.0094852806162035,0.00714996,8687360058.0875,8687360058.0875,0.0,0.0,0.0,0.0,-289.3392319016721,-289.3392319016721
OMG,0.02320209590933315,1.08337759,140245398.245133,140245398.245133,0.0,0.0,0.0,0.0,-4.670981234191434,-4.670981234191434
GNO,0.0023914531634388024,14.17757726,1104590.0,1104590.0,0.0,0.0,0.0,0.0,-0.036789222505948196,-0.036789222505948196
WTC,0.007500607895319225,1.16385016,42146962.4106683,42202739.4106683,55777.0,0.1323393118026539,5.5777,6.491607037432,-1.4055948094221613,4.172105190577839
AE,0.008793822786210966,0.20536532,276572349.5,280408938.5,3836589.0,1.387191816873945,383.6589,78.790232769348,-9.339236124836587,374.3196638751634
REP,0.013840964509044604,8.23976679,11000000.0,11000000.0,0.0,0.0,0.0,0.0,-0.36636349013247466,-0.36636349013247466
QASH,0.005035089052787104,0.09420639,350000000.0,350000000.0,0.0,0.0,0.0,0.0,-11.65702014057874,-11.65702014057874
SNT,0.008206325912863742,0.0154846,3470483788.0,3470483788.0,0.0,0.0,0.0,0.0,-115.58714118362283,-115.58714118362283
MCO,0.007985466723005492,3.310961,15793831.0949625,15793831.0949625,0.0,0.0,0.0,0.0,-0.5260257347739332,-0.5260257347739332
WAX,0.005953407376911526,0.04135017,942821661.7021481,942821661.7021481,0.0,0.0,0.0,0.0,-31.4014031412453,-31.4014031412453
GNT,0.008813301267684686,0.05984118,964450000.0,964450000.0,0.0,0.0,0.0,0.0,-32.121751641660474,-32.121751641660474
POWR,0.003457894202812899,0.05430392,409540076.95977205,416986284.93735296,7446207.977580905,1.8181878640200377,744.6207977580905,40.435828231791525,-13.888050062456653,730.7327476956339
