,Float,Price,Mkt Cap,Weight,Weight Cap,Weight1,Weight_step2,Weight2,Weight_step3,Weight3,Weight_step4,Weight4,AWF,Adj Mkt Cap,Adj Weight,Adj Float
BTC,20986335.65,9531.67100502,200034847016.72253,0.8947325038914099,2.0,0.8947325038914099,0.8947325038914101,0.8947325038914101,0.8947325038914101,0.8947325038914101,0.8947325038914101,0.8947325038914101,1.0000000000000002,200034847016.72256,0.8947325038914099,20986335.650000002
BCH,20982433.29,243.64685384,5112303857.01618,0.02286673796520768,2.0,0.02286673796520768,0.022866737965207683,0.022866737965207683,0.022866737965207683,0.022866737965207683,0.022866737965207683,0.022866737965207683,1.0000000000000002,5112303857.016181,0.02286673796520768,20982433.290000003
BSV,20982141.46,194.698874,4085199316.370716,0.018272619334801614,2.0,0.018272619334801614,0.018272619334801617,0.018272619334801617,0.018272619334801617,0.018272619334801617,0.018272619334801617,0.018272619334801617,1.0000000000000002,4085199316.370717,0.018272619334801614,20982141.460000005
LTC,83880542.21,46.72652291,3919446077.2787867,0.01753122445859569,2.0,0.01753122445859569,0.017531224458595694,0.017531224458595694,0.017531224458595694,0.017531224458595694,0.017531224458595694,0.017531224458595694,1.0000000000000002,3919446077.2787876,0.017531224458595694,83880542.21000001
XLM,50000000000.0,0.07546913,3773456500.0,0.016878230133013122,2.0,0.016878230133013122,0.016878230133013126,0.016878230133013126,0.016878230133013126,0.016878230133013126,0.016878230133013126,0.016878230133013126,1.0000000000000002,3773456500.000001,0.016878230133013122,50000000000.00001
XMR,22466083.47,65.49850142,1471494800.0616333,0.006581824349895746,2.0,0.006581824349895746,0.006581824349895748,0.006581824349895748,0.006581824349895748,0.006581824349895748,0.006581824349895748,0.006581824349895748,1.0000000000000002,1471494800.0616336,0.006581824349895746,22466083.470000003
DASH,17600805.03,77.5977122,1365782203.2062526,0.006108984252843202,2.0,0.006108984252843202,0.0061089842528432034,0.0061089842528432034,0.0061089842528432034,0.0061089842528432034,0.0061089842528432034,0.0061089842528432034,1.0000000000000002,1365782203.2062528,0.006108984252843202,17600805.030000005
ZEC,20924230.74,53.0676142,1110399004.3421004,0.004966685036585053,2.0,0.004966685036585053,0.004966685036585054,0.004966685036585054,0.004966685036585054,0.004966685036585054,0.004966685036585054,0.004966685036585054,1.0000000000000002,1110399004.3421006,0.004966685036585054,20924230.740000002
DOGE,280666706295.71,0.00256277,719284214.8934567,0.0032172742709543427,2.0,0.0032172742709543427,0.0032172742709543436,0.0032172742709543436,0.0032172742709543436,0.0032172742709543436,0.0032172742709543436,0.0032172742709543436,1.0000000000000002,719284214.8934568,0.0032172742709543427,280666706295.7101
IOT,2779530283.28,0.22835453,634718331.4591713,0.0028390209528081204,2.0,0.0028390209528081204,0.002839020952808121,0.002839020952808121,0.002839020952808121,0.002839020952808121,0.002839020952808121,0.002839020952808121,1.0000000000000002,634718331.4591714,0.0028390209528081204,2779530283.2800007
DGB,21000000000.0,0.01684434,353731140.0,0.0015821980685700452,2.0,0.0015821980685700452,0.0015821980685700456,0.0015821980685700456,0.0015821980685700456,0.0015821980685700456,0.0015821980685700456,0.0015821980685700456,1.0000000000000002,353731140.00000006,0.0015821980685700452,21000000000.000004
BTG,20983114.73,9.07340468,190388291.39215893,0.000851584587432774,2.0,0.000851584587432774,0.0008515845874327743,0.0008515845874327743,0.0008515845874327743,0.0008515845874327743,0.0008515845874327743,0.0008515845874327743,1.0000000000000002,190388291.39215896,0.000851584587432774,20983114.730000004
MONA,105082725.0,1.70547413,179215868.99740425,0.0008016116471532454,2.0,0.0008016116471532454,0.0008016116471532456,0.0008016116471532456,0.0008016116471532456,0.0008016116471532456,0.0008016116471532456,0.0008016116471532456,1.0000000000000002,179215868.99740428,0.0008016116471532454,105082725.00000003
ZEN,20865535.36,6.26814624,130788227.01237105,0.0005850004615671499,2.0,0.0005850004615671499,0.00058500046156715,0.00058500046156715,0.00058500046156715,0.00058500046156715,0.00058500046156715,0.00058500046156715,1.0000000000000002,130788227.01237108,0.0005850004615671499,20865535.360000003
BCD,210000000.0,0.58661141,123188396.10000001,0.0005510073056606261,2.0,0.0005510073056606261,0.0005510073056606262,0.0005510073056606262,0.0005510073056606262,0.0005510073056606262,0.0005510073056606262,0.0005510073056606262,1.0000000000000002,123188396.10000004,0.0005510073056606261,210000000.00000006
NANO,133248289.0,0.90760695,120937073.17200856,0.0005409374011891239,2.0,0.0005409374011891239,0.000540937401189124,0.000540937401189124,0.000540937401189124,0.000540937401189124,0.000540937401189124,0.000540937401189124,1.0000000000000002,120937073.17200859,0.000540937401189124,133248289.00000003
XZC,21347303.34,4.85817879,103709016.31008416,0.00046387831531912767,2.0,0.00046387831531912767,0.0004638783153191278,0.0004638783153191278,0.0004638783153191278,0.0004638783153191278,0.0004638783153191278,0.0004638783153191278,1.0000000000000002,103709016.3100842,0.0004638783153191277,21347303.340000004
XVG,16500000000.0,0.0043364,71550600.0,0.00032003747570832436,2.0,0.00032003747570832436,0.0003200374757083244,0.0003200374757083244,0.0003200374757083244,0.0003200374757083244,0.0003200374757083244,0.0003200374757083244,1.0000000000000002,71550600.00000001,0.00032003747570832436,16500000000.000004
PIVX,175458680.4,0.39326919,69002493.11937688,0.00030864009128513803,2.0,0.00030864009128513803,0.0003086400912851381,0.0003086400912851381,0.0003086400912851381,0.0003086400912851381,0.0003086400912851381,0.0003086400912851381,1.0000000000000002,69002493.1193769,0.00030864009128513803,175458680.40000004
