,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,0.6450591014774917,8289.63158273,17898062.0,20986335.65,3088273.6499999985,17.254793563683023,308.8273649999999,2560065.0785152847,-498.218315521656,-189.39095052165612
XRP,0.09516692924494255,0.25666012,42909539227.0,100000000000.0,57090460773.0,133.04841254756923,5709046.0773,1465284.4512853473,-2374012.899777747,3335033.177522253
ETH,0.09021024704217347,180.03557335,107480999.7,135135633.79999998,27654634.09999998,25.72978868561824,2765.463409999998,497881.79059779574,-3208.1373786084164,-442.67396860841836
XLM,0.03226899047800666,0.06116509,19636142841.0,142283354823.16,122647211982.16,624.5993063672072,12264721.198216,750172.7759137895,-3377825.1977383615,8886896.000477638
BCH,0.017993489928791014,231.27670481,17968462.5,20982433.29,3013970.789999999,16.77367103612788,301.3970789999999,69706.12327047923,-498.1256729918603,-196.7285939918604
LTC,0.017478571000530428,56.1975045,63117286.51,83880542.21,20763255.699999996,32.89630598538225,2076.3255699999995,116684.31556354003,-1991.3348924689176,84.99067753108193
EOS,0.015583209467500402,3.07572614,929076209.5,1366411730.19,437335520.69000006,47.07208259324178,43733.552069000005,134512.4292936744,-32438.7907387869,11294.761330213103
BSV,0.006789265658523239,87.26605205,17854985.75,20982141.46,3127155.710000001,17.51418765484034,312.7155710000001,27289.45329573148,-498.118744910015,-185.40317391001486
ADA,0.006102569666357168,0.03917336,25927070538.0,42014022058.74,16086951520.739998,62.04693082144457,1608695.1520739999,63017.99432244954,-997418.3033899557,611276.8486840442
BNB,0.0058815360626187484,15.8621883,155536713.0,100000000.0,-55536713.0,-35.70649779643986,-5553.6713,-88093.37991690579,-2374.012899777747,-7927.6841997777465
LINK,0.006418043880492751,1.73091212,350000000.0,1000000000.0,650000000.0,185.71428571428572,65000.0,112509.28779999999,-23740.128997777472,41259.87100222253
