,Float,Price,Mkt Cap,Weight,Equal,AWF,Adj Mkt Cap,Adj Weight,Adj Float
BTC,17674975.0,5342.323170000001,94425428471.67076,0.5864619943152112,0.014285714285714285,0.0243591476075021,2300122950.0430593,0.014285714285714282,430547.3249839094
XRP,42004966728.0,0.30822,12946770844.90416,0.08041042728148691,0.014285714285714285,0.17765997232803313,2300122950.043059,0.01428571428571428,7462601226.536432
ETH,105880246.0,162.43156000000002,17198293530.96376,0.10681598893685103,0.014285714285714285,0.13374134741344681,2300122950.0430593,0.014285714285714282,14160566.764507212
XLM,19102801342.0,0.10177,1944092092.57534,0.012074460706166945,0.014285714285714285,1.1831347696065597,2300122950.0430593,0.014285714285714282,22601188464.607048
EOS,943876959.0,4.78909,4520311705.57731,0.0280749694302378,0.014285714285714285,0.5088416684197004,2300122950.0430593,0.014285714285714282,480283926.6004731
LTC,61571658.0,73.85776,4547544739.36608,0.028244109666777026,0.014285714285714285,0.5057944631378585,2300122950.0430593,0.014285714285714282,31142603.702617828
BCH,17757450.0,272.34847,4836214338.6015005,0.03003699270269111,0.014285714285714285,0.4756040135946893,2300122950.0430593,0.014285714285714282,8445514.491207015
ADA,25927070538.0,0.06981,1809968794.2577798,0.0112414412717987,0.014285714285714285,1.2708080699182875,2300122950.0430593,0.014285714285714282,32948330469.03108
TRX,66682072191.0,0.02367,1578364648.76097,0.0098029831015985,0.014285714285714285,1.4572823535098025,2300122950.0430593,0.014285714285714282,97174607099.41103
XTZ,792719487.0,1.22622,972048489.34914,0.006037245526567195,0.014285714285714285,2.3662635920386705,2300122950.0430593,0.014285714285714282,1875783260.7876723
BNB,141175490.0,22.050520000000002,3112992965.7548003,0.019334326489537833,0.014285714285714285,0.7388782998696414,2300122950.04306,0.014285714285714285,104311506.03446355
DASH,8778365.0,111.40399,977944886.67635,0.006073867154784936,0.014285714285714285,2.3519964993735716,2300122950.0430593,0.014285714285714282,20646683.750223484
XMR,16952473.0,63.37705,1074397728.94465,0.006672921108254773,0.014285714285714285,2.1408486709129626,2300122950.0430593,0.014285714285714282,36292679.29073788
ZEC,6433269.0,60.66279,390260046.36051,0.0024238458728180106,0.014285714285714285,5.893821239180292,2300122950.0430593,0.014285714285714282,37916537.46956016
ETC,110116977.0,5.9004199999999996,649736413.4303399,0.004035414177801585,0.014285714285714285,3.5400862603641996,2300122950.04306,0.014285714285714285,389823597.31054056
BSV,17755261.0,54.80891,973146502.1755099,0.00604406511745875,0.014285714285714285,2.3635937085536844,2300122950.04306,0.014285714285714285,41966223.1933286
ONT,494804358.0,1.11989,554126452.48062,0.0034415952321793838,0.014285714285714285,4.150899022680213,2300122950.0430593,0.014285714285714282,2053882926.0401103
RVN,3439310000.0,0.050839999999999996,174854520.39999998,0.0010859948682105179,0.014285714285714285,13.154495204249002,2300122950.043059,0.01428571428571428,45242386900.92564
NEO,65000000.0,9.7696,635024000.0,0.003944037612598753,0.014285714285714285,3.622103967791862,2300122950.0430593,0.014285714285714282,235436757.906471
IOT,2779530283.0,0.29854,829800970.68682,0.005153767793594846,0.014285714285714285,2.7718971552169487,2300122950.043059,0.01428571428571428,7704572084.287061
DOGE,119308689354.0,0.00251,299464810.27854,0.0018599304520589954,0.014285714285714285,7.68077874626957,2300122950.0430593,0.014285714285714282,916383645435.4817
BAT,1253998401.0,0.38554,483466543.52154,0.0030027372699017135,0.014285714285714285,4.757563849794255,2300122950.0430593,0.014285714285714282,5965977460.2973995
MAID,452552412.0,0.13201,59741443.90811999,0.0003710450342106501,0.014285714285714285,38.5012949064398,2300122950.0430593,0.014285714285714282,17423853875.032646
VET,55454734800.0,0.00636,352692113.328,0.0021905171468048043,0.014285714285714285,6.52161719279492,2300122950.043059,0.01428571428571428,361654551893.56274
XEM,8999999999.0,0.05625,506249999.94375,0.00314424185724676,0.014285714285714285,4.543452741330625,2300122950.04306,0.014285714285714285,40891074667.43217
DCR,9709035.0,23.760839999999998,230694827.1894,0.0014328105323058074,0.014285714285714285,9.970414066348626,2300122950.043059,0.01428571428571428,96803099.13467114
LINK,350000000.0,0.47325,165637500.0,0.0010287493544445972,0.014285714285714285,13.886486755976511,2300122950.0430593,0.014285714285714282,4860270364.591779
MANA,1050141509.0,0.051,53557216.959,0.0003326357399285819,0.014285714285714285,42.94702153407051,2300122950.0430593,0.014285714285714282,45100450000.8443
LSK,116565083.0,1.7440099999999998,203290670.40282997,0.0012626074768184784,0.014285714285714285,11.314454054803686,2300122950.0430593,0.014285714285714282,1318870275.9978783
ZIL,8687360058.0,0.01746,151681306.61268,0.0009420695570695498,0.014285714285714285,15.164182069689382,2300122950.0430593,0.014285714285714282,131736709624.4593
BTG,17513924.0,16.505020000000002,289067665.89848006,0.0017953553674975044,0.014285714285714285,7.957039895464675,2300122950.0430593,0.014285714285714282,139358991.99413627
QKC,1135966685.0,0.02853,32409129.52305,0.0002012881809671664,0.014285714285714285,70.97145106619317,2300122950.0430593,0.014285714285714282,80621203997.30316
ZRX,587710997.0,0.28105,165176175.70685002,0.0010258841393286503,0.014285714285714285,13.925270640272313,2300122950.0430593,0.014285714285714282,8184034691.489269
ICX,473406688.0,0.34004,160977210.18752,0.0009998050022531338,0.014285714285714285,14.28850051112005,2300122950.0430593,0.014285714285714282,6764271703.45565
QTUM,89436388.0,2.45008,219126305.51103997,0.0013609602012606564,0.014285714285714285,10.496790628029709,2300122950.0430593,0.014285714285714282,938795039.3632287
SC,40498046505.0,0.00277,112179588.81885,0.0006967303876190614,0.014285714285714285,20.503934577237107,2300122950.04306,0.014285714285714285,830369296044.4259
IOST,12013965609.0,0.01146,137680045.87914,0.0008551098532522393,0.014285714285714285,16.706291281034158,2300122950.0430593,0.014285714285714282,200708808904.2809
STEEM,317620347.0,0.35438000000000003,112558298.56986001,0.0006990824963617883,0.014285714285714285,20.434947749458683,2300122950.0430593,0.014285714285714282,6490555195.109936
REP,11000000.0,20.72119,227933090.0,0.0014156578020922937,0.014285714285714285,10.091219971804266,2300122950.0430593,0.014285714285714282,111003419.68984693
OMG,140245398.0,1.6096700000000002,225748809.79866,0.0014020915695238557,0.014285714285714285,10.188859698062126,2300122950.0430593,0.014285714285714282,1428940683.5208826
WAVES,100000000.0,2.22377,222377000.0,0.0013811497709958567,0.014285714285714285,10.343349132522965,2300122950.0430593,0.014285714285714282,1034334913.2522964
WTC,41682339.0,2.18702,91160109.03978,0.0005661815912807956,0.014285714285714285,25.23168274227648,2300122950.0430593,0.014285714285714282,1051715553.6040179
DGB,11736872183.0,0.010320000000000001,121124520.92856002,0.0007522860023404556,0.014285714285714285,18.98973826612438,2300122950.0430593,0.014285714285714282,222880130818.1259
NANO,133248289.0,1.53051,203937838.79739,0.0012666269414211234,0.014285714285714285,11.278549206987556,2300122950.0430593,0.014285714285714282,1502847384.2333987
KMD,113025979.0,0.9787799999999999,110627567.72561999,0.0006870910203396424,0.014285714285714285,20.79158926957389,2300122950.0430593,0.014285714285714282,2349989732.159484
BTS,2713230000.0,0.05297,143719793.1,0.000892621805886566,0.014285714285714285,16.00421835037459,2300122950.0430593,0.014285714285714282,43423125354.78685
NULS,71308354.0,0.7306699999999999,52102875.017179996,0.00032360304302245235,0.014285714285714285,44.14579712318437,2300122950.04306,0.014285714285714285,3147964128.872213
BCD,186492898.0,2.2215,414293972.90699995,0.0025731169401757674,0.014285714285714285,5.551910238769964,2300122950.0430593,0.014285714285714282,1035391829.8640826
ELF,334800000.0,0.16643,55720764.0,0.0003460732019872297,0.014285714285714285,41.27945822930675,2300122950.0430593,0.014285714285714282,13820362615.1719
GAS,10128375.0,2.6674700000000002,27017136.461250003,0.00016779933102982434,0.014285714285714285,85.13570464220247,2300122950.0430593,0.014285714285714282,862286342.5054674
ZEN,6348575.0,7.6609300000000005,48635988.67475,0.00030207073852191565,0.014285714285714285,47.29261217295245,2300122950.0430593,0.014285714285714282,300240695.3259016
SNT,3470483788.0,0.023,79821127.124,0.0004957568968370999,0.014285714285714285,28.81596681126639,2300122950.0430593,0.014285714285714282,100005345654.04605
MCO,15793831.0,4.93717,77976828.59827,0.0004843022388173407,0.014285714285714285,29.497518575589904,2300122950.0430593,0.014285714285714282,465878823.3022277
GNO,1104590.0,14.794179999999999,16341503.286199998,0.00010149459486126337,0.014285714285714285,140.75344904072915,2300122950.0430593,0.014285714285714282,155474852.27589902
XZC,7387618.0,6.3804300000000005,47136179.51574001,0.0002927556516356633,0.014285714285714285,48.797398806472806,2300122950.0430593,0.014285714285714282,360496541.775877
WAX,942732361.0,0.07176,67650474.22536,0.0004201668202382309,0.014285714285714285,34.00010090662183,2300122950.04306,0.014285714285714285,32052995401.93784
AE,261902788.0,0.46723000000000003,122368839.63724001,0.0007600142768451896,0.014285714285714285,18.796639380268115,2300122950.0430593,0.014285714285714282,4922892258.722812
XVG,15917654269.0,0.007520000000000001,119700760.10288002,0.0007434432401018212,0.014285714285714285,19.215608556421508,2300122950.0430593,0.014285714285714282,305867413569.5557
QASH,350000000.0,0.12422000000000001,43477000.00000001,0.0002700290434423833,0.014285714285714285,52.9043620774906,2300122950.0430593,0.014285714285714282,18516526727.12171
AION,309581662.0,0.17805,55121014.9191,0.00034234825153938657,0.014285714285714285,41.72860302770011,2300122950.0430593,0.014285714285714282,12918410278.253632
POWR,404852067.0,0.11355,45970952.20785,0.00028551860180834124,0.014285714285714285,50.03426815358178,2300122950.0430593,0.014285714285714282,20256476882.809856
NAS,45500000.0,1.02686,46722130.00000001,0.0002901840529818221,0.014285714285714285,49.22983926552705,2300122950.04306,0.014285714285714285,2239957686.5814805
STRAT,99309458.0,0.85977,85383292.70466,0.0005303026624422191,0.014285714285714285,26.93879419711726,2300122950.0430593,0.014285714285714282,2675277050.8892603
STORJ,135787439.0,0.22368000000000002,30372934.355520003,0.0001886416820516449,0.014285714285714285,75.72936230394325,2300122950.0430593,0.014285714285714282,10283096164.355593
THETA,870502690.0,0.09492,82628115.3348,0.000513190674271522,0.014285714285714285,27.83704966188827,2300122950.0430593,0.014285714285714282,24232226612.33733
PIVX,56781166.0,0.62775,35644376.9565,0.00022138181138678896,0.014285714285714285,64.52975606363111,2300122950.043059,0.01428571428571428,3664074790.988545
POLY,433099471.0,0.0853,36943384.8763,0.0002294497522752512,0.014285714285714285,62.26075270971283,2300122950.0430593,0.014285714285714282,26965099062.638443
LRC,828954240.0,0.06001,49745543.9424,0.00030896201776312336,0.014285714285714285,46.23776860710087,2300122950.0430593,0.014285714285714282,38328994334.995155
GNT,963622000.0,0.07605,73283453.10000001,0.00045515239645669566,0.014285714285714285,31.386661691615334,2300122950.0430593,0.014285714285714282,30244877712.59775
PPT,53252246.0,1.14448,60946130.50207999,0.0003785271596704307,0.014285714285714285,37.74026227907217,2300122950.0430593,0.014285714285714282,2009753730.9896717
