,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
BTG,0.05931555077850926,10.25215973,20983114.73,20983114.73,0.0,0.0,0.0,0.0,-59.092237380405386,-59.092237380405386
WAVES,0.057472224363265725,1.07204783,99000000.0,194428800.0,95428800.0,96.39272727272727,9542.880000000001,10230.4237959504,-547.5465845287956,8995.333415471205
NMR,0.056624225167628155,22.20560735,9248182.0,9248182.0,0.0,0.0,0.0,0.0,-26.044549301341604,-26.044549301341604
SC,0.05606748271318295,0.00223447,91002491209.17,91002491209.17,0.0,0.0,0.0,0.0,-256279.43620077264,-256279.43620077264
QTUM,0.04686729226700381,1.57642599,,107823401.54,,,,,-303.65015494362916,
MONA,0.04024069368333757,1.38883574,105082725.0,105082725.0,0.0,0.0,0.0,0.0,-295.9319152652729,-295.9319152652729
SNT,0.03344709904646375,0.01782606,6804870174.89,6804870174.89,0.0,0.0,0.0,0.0,-19163.742318128225,-19163.742318128225
ZEN,0.03406281680032976,5.92062805,20865535.36,20865535.36,0.0,0.0,0.0,0.0,-58.76111265786147,-58.76111265786147
KNC,0.034025778996086664,0.69244687,178212585.95999998,178212585.95999998,0.0,0.0,0.0,0.0,-501.87879965541316,-501.87879965541316
BCD,0.03372141661965068,0.58237573,210000000.0,210000000.0,0.0,0.0,0.0,0.0,-591.3978934759001,-591.3978934759001
REP,0.03285016107813751,10.83082578,11000000.0,11000000.0,0.0,0.0,0.0,0.0,-30.97798489635667,-30.97798489635667
ZIL,0.03210214293464383,0.00554411,20999982720.4,20999982720.4,0.0,0.0,0.0,0.0,-59139.740685118384,-59139.740685118384
MCO,0.032434401425223525,5.31994132,22111377.4,22111377.4,0.0,0.0,0.0,0.0,-62.26962864862201,-62.26962864862201
THETA,0.03245623085538928,0.1177104,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-2816.180445123334,-2816.180445123334
OMG,0.029547661798913345,0.76410185,140245398.25,140245398.25,0.0,0.0,0.0,0.0,-394.9563480701842,-394.9563480701842
KMD,0.028805991258425426,0.5223596,200000000.0,200000000.0,0.0,0.0,0.0,0.0,-563.2360890246667,-563.2360890246667
XZC,0.02355226576961949,4.00134892,21347303.34,21347303.34,0.0,0.0,0.0,0.0,-60.11785822222403,-60.11785822222403
NANO,0.022967809246174944,0.62513625,133248289.0,133248289.0,0.0,0.0,0.0,0.0,-375.2512258279427,-375.2512258279427
GAS,0.021466524346505787,1.28759756,60464204.03,60464204.03,0.0,0.0,0.0,0.0,-170.27810901923348,-170.27810901923348
AION,0.020353969167099927,0.0819285,901012592.0,901012592.0,0.0,0.0,0.0,0.0,-2537.4140424002885,-2537.4140424002885
ARK,0.019981350879070145,0.1897362,381936707.22,381936707.22,0.0,0.0,0.0,0.0,-1075.6026861477599,-1075.6026861477599
BTS,0.01947407057240953,0.02002036,3527780933.67,3527780933.67,0.0,0.0,0.0,0.0,-9934.867680080391,-9934.867680080391
RCN,0.018929048653686078,0.06865079,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-2816.180445123334,-2816.180445123334
STEEM,0.018797594322051622,0.185973,367786256.337,366580304.429,-1205951.9079999924,-0.3278947723633796,-120.59519079999924,-22.42744941864826,-1032.3562849003085,-1152.9514757003078
HOT,0.01633618255036607,0.00036109,163924509213.415,164078572250.237,154063036.82199097,0.09398413791887883,15406.303682199097,5.563062196605272,-462074.8666348735,-446668.5629526744
AE,0.018506920370777273,0.13327571,503616445.26,503616445.26,0.0,0.0,0.0,0.0,-1418.274784983738,-1418.274784983738
NULS,0.014752417280397117,0.21367009,250401085.34,250401085.34,0.0,0.0,0.0,0.0,-705.1746399721671,-705.1746399721671
XVG,0.014068350995414338,0.00309226,16500000000.0,16500000000.0,0.0,0.0,0.0,0.0,-46466.97734453501,-46466.97734453501
PIVX,0.014366627553851354,0.29695916,175458680.4,175458680.4,0.0,0.0,0.0,0.0,-494.1233046696248,-494.1233046696248
MAID,0.012890466172130558,0.10330385,452552412.0,452552395.23890966,-16.761090338230133,-3.7036793743006058e-06,-0.0016761090338230135,-0.00017314851621369752,-1274.4692058655435,-1274.4708819745772
IOST,0.012392727399889138,0.00374108,12013965608.8475,12013973042.669352,7433.821851730347,6.187650352096341e-05,0.7433821851730347,0.0027810522253071367,-33833.51595100431,-33832.772568819135
GNT,0.01234980065235528,0.04478955,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-2816.180445123334,-2816.180445123334
STORJ,0.012136230155894795,0.10356467,425000000.0,425000000.0,0.0,0.0,0.0,0.0,-1196.876689177417,-1196.876689177417
GXC,0.011981061513247853,0.43452228,100000000.0,100000000.0,0.0,0.0,0.0,0.0,-281.6180445123334,-281.6180445123334
ELF,0.010763880499264208,0.07169742,544480199.986466,544480199.986466,0.0,0.0,0.0,0.0,-1533.354491958728,-1533.354491958728
ARDR,0.010596707068724828,0.03847002,998999495.0,998999495.0,0.0,0.0,0.0,0.0,-2813.362842507086,-2813.362842507086
WAN,0.009485758974448139,0.1640749,209675017.96,209675017.96,0.0,0.0,0.0,0.0,-590.4826854098359,-590.4826854098359
FUN,0.006006753578045038,0.00198045,11000000000.0,11000000000.0,0.0,0.0,0.0,0.0,-30977.984896356673,-30977.984896356673
CVC,0.005720590463902556,0.02074711,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-2816.180445123334,-2816.180445123334
MANA,0.01208172202848255,0.03197934,,1370175175.4102097,,,,,-3858.6605353836662,
