,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
TRX,0.3919107536315127,0.02642,66630467715.0,66654507757.0,24040042.0,0.036079653684595314,2404.0042000000003,63.51379096400001,14046.30739031446,16450.31159031446
BNB,0.20955916272496317,6.51905,144443333.0,144443333.0,0.0,0.0,0.0,0.0,30.43898340973765,30.43898340973765
LINK,0.039623663193921715,0.5087,350000000.0,350000000.0,0.0,0.0,0.0,0.0,73.75656579046245,73.75656579046245
ZIL,0.04015262903010788,0.0219,9285376205.0,8238440891.0,-1046935314.0,-11.275098508515413,-104693.5314,-2292.7883376600003,1736.1117359653645,-102957.41966403465
MANA,0.008960345899079881,0.03834,1050141509.0,1050141509.0,0.0,0.0,0.0,0.0,221.2995179938686,221.2995179938686
ZRX,0.038988199633736294,0.30002,552255319.0,583926430.0,31671111.0,5.734867535064891,3167.1111,950.1966722220001,123.05259471738533,3290.1636947173856
REP,0.03685586870013196,15.05529,11000000.0,11000000.0,0.0,0.0,0.0,0.0,2.3180634962716775,2.3180634962716775
BAT,0.0335229087155039,0.12247000000000001,1221399089.0,1229949089.0,8550000.0,0.7000168967704168,855.0,104.71185000000001,259.19091686213676,1114.1909168621369
OMG,0.039849174324800486,1.27675,140245398.0,140245398.0,0.0,0.0,0.0,0.0,29.55433978399026,29.55433978399026
SNT,0.016953110237008195,0.02195,3470483788.0,3470483788.0,0.0,0.0,0.0,0.0,731.3456166695868,731.3456166695868
IOST,0.01751267652160495,0.00655,12003807131.0,12013965609.0,10158478.0,0.08462713445107628,1015.8478,6.65380309,2531.7395566987484,3547.5873566987484
POLY,0.007888191758506602,0.12289000000000001,288292107.0,288427107.0,135000.0,0.04682750471556307,13.5,1.6590150000000001,60.78112255199501,74.28112255199501
GNO,0.0028057156218580653,11.41347,1104590.0,1104590.0,0.0,0.0,0.0,0.0,0.23277361430424837,0.23277361430424837
AE,0.021550785652519375,0.41557,233020472.0,233020472.0,0.0,0.0,0.0,0.0,49.10511363883605,49.10511363883605
WTC,0.010020145442598943,1.0982299999999998,40369759.0,40997359.0,627600.0,1.5546290479464986,62.760000000000005,68.9249148,8.639498303767738,71.39949830376774
POWR,0.008702966378669706,0.09877999999999999,392559001.0,395889007.0,3330006.0,0.8482816574112872,333.0006,32.893799268,83.42689597290386,416.4274959729039
LRC,0.01513387660388423,0.08619,788984491.0,788984491.0,0.0,0.0,0.0,0.0,166.26510433741726,166.26510433741726
PAY,0.008261169601081189,0.32463000000000003,,114347861.0,,,,,24.096872950986164,
DGD,0.008036581107699512,18.05579,2000000.0,2000000.0,0.0,0.0,0.0,0.0,0.42146609023121406,0.42146609023121406
AION,0.008081658134525157,0.13246,265294161.0,274151662.0,8857501.0,3.3387470597213698,885.7501000000001,117.326458246,57.772814556764644,943.5229145567647
QASH,0.0064681521360787485,0.08304,350000000.0,350000000.0,0.0,0.0,0.0,0.0,73.75656579046246,73.75656579046246
PPT,0.015362963280243044,1.2963200000000001,53252246.0,53252246.0,0.0,0.0,0.0,0.0,11.222007958825403,11.222007958825403
GNT,0.013799301669964119,0.0646,959842000.0,959842000.0,0.0,0.0,0.0,0.0,202.27042748985446,202.27042748985446
